"","V1"
"1",""
"2"," Zusatzfrage, Herr Schmidt."
"3","Stefan Schmidt:"
"4","Vielen Dank, Herr Präsident."
"5"," — Vielen Dank, Herr Staatssekretär."
"6"," Sie haben angesprochen, dass die sogenannte Metropolenbahn jetzt in den Vordringlichen Bedarf aufgenommen wurde."
"7"," Sie wissen, dass dieses Projekt eine längere Historie hat:"
"8"," Ihr vorheriger Chef, der vorherige Verkehrsminister, hatte schon vor der Bundestagswahl diese Hochstufung angekündigt."
"9"," Der aktuelle Verkehrsminister hat das vor der Landtagswahl in Bayern angekündigt."
"10"," Beides waren womöglich wahltaktische Manöver."
"11"," Nichtsdestoweniger warten die Menschen in der Region schon sehr lange auf die Umsetzung dieses Projektes."
"12"," Deshalb frage ich:"
"13"," Wie ist bei der Vorarbeit die Kooperation mit der tschechischen Seite gelaufen? Wie laufen die Gespräche? Ist absehbar, ab wann es zu einer Umsetzung kommen kann?Enak Ferlemann, Parl."
"14"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"15","Ganz grundsätzlich, Herr Abgeordneter, gibt das Bundesverkehrsministerium nicht Erklärungen wegen Landtagswahlen oder Bundestagswahlen ab, sondern wenn wir gefragt werden, geben wir Auskunft über den Stand eines bestimmten Projektes."
"16"," Das gilt für die Bundesminister genauso wie für die Parlamentarischen Staatssekretäre und die beamteten Staatssekretäre."
"17","Aber zu dem Projekt selber:"
"18"," Das ist ein Gemeinschaftsprojekt; das geht nur, wenn die Deutschen und die Tschechen sich verständigen, gemeinsam die Strecken auszubauen."
"19"," Wir haben auf deutscher Seite die rechtlichen Voraussetzungen geschaffen und sind mit der tschechischen Verwaltung im Gespräch darüber, wie stark die Tschechen das priorisieren."
"20"," Es nützt ja nichts, wenn die Tschechen sagen:"
"21"," „Wir machen es irgendwann“ und wir dann mit unseren Maßnahmen durch sind."
"22"," Das macht keinen Sinn."
"23"," Das Projekt geht nur gemeinsam."
"24"," Deswegen gibt es Abstimmungsgespräche."
"25"," Die Tschechen und wir werden das Projekt rechtzeitig angehen, damit es möglichst im Gleichklang läuft."
"26"," Nur das macht Sinn.
Vizepräsident Thomas "
