"","V1"
"1",""
"2"," Dr."
"3"," Dietlind Tiemann, CDU/CSU, stellt die nächste Frage."
"4","Dr."
"5"," Dietlind Tiemann:"
"6","Frau Ministerin, Sie haben gesagt - ich unterstütze das nachhaltig —, dass Studierende an privaten Berufsakademien ebenfalls gefördert werden sollen."
"7"," Welche haben Sie da im Auge, und warum sind Sie der Auffassung, dass das gesetzlich zu regeln ist?Anja Karliczek, Bundesministerin für Bildung und Forschung:"
"8","Die privaten Berufsakademien haben sich in den letzten Jahren entwickelt und bieten Abschlüsse analog zum Bachelor an."
"9"," Für uns sind das sehr wichtige Studiengänge; denn es handelt sich häufig um soziale oder technisch-duale Studiengänge."
"10"," Vor dem Hintergrund, dass sie bisher nicht förderfähig waren, weil es private Einrichtungen sind, haben wir uns aufgrund der Gleichwertigkeit der Abschlüsse entschieden, die Studierenden an Berufsakademien mit zu unterstützen."
"11","Präsident Dr.
 Wolfgang "
