"","V1"
"1",""
"2"," Das war die Antwort."
"3"," Vielen Dank, Herr Staatssekretär."
"4"," Jetzt kommt die Frage 31 von Lisa Badum:"
"5"," Was sind die Ergebnisse der Beratungen zwischen der Bundesregierung und der EU-Kommission zur Klima-Langfrist strategie der EU, welche Ende Januar 2019 stattgefunden haben?Sie haben das Wort."
"6","Florian Pronold, Parl."
"7"," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"8","Die Europäische Kommission hat am 28."
"9"," November 2018 die Mitteilung über eine europäische strategische, langfristige Vision für eine wohlhabende, moderne, wettbewerbsfähige und klimaneutrale Wirtschaft vorgelegt."
"10"," Gleichzeitig hat die EU-Kommission eine Tiefenanalyse veröffentlicht, in der unterschiedliche Szenarien dargestellt werden, die einen sozial gerechten und kosteneffizienten Übergang zu einer CO,-ärmeren bis hin zu einer treibhausneutralen Wirtschaft in der EU ermöglichen sollen."
"11"," Diese Szenarien hat die Europäische Kommission der Bundesregierung auf Fachebene am 24."
"12"," Januar 2019 im Rahmen einer Informationsveranstaltung präsentiert."
"13"," Beratungen erfolgen in den entsprechenden Räten, also in Ratsformationen auf EU-Ebene, in den kommenden Monaten.
Vizepräsident Thomas "
