"","V1"
"1",""
"2"," Jetzt erteile ich das Wort dem Kollegen Marco Bülow."
"3"," :"
"4","Herr Präsident! Sehr geehrte Damen und Herren! 70 Jahre Grundgesetz feiern wir heute."
"5"," 70 Jahre zitieren und sprechen wir den Satz aus:"
"6"," „Die Würde des Menschen ist unantastbar."
"7","“ Politik sollte sich genau an diesem wichtigen ersten Artikel immer messen lassen."
"8","Man muss aber leider fragen:"
"9"," Die Würde welcher Menschen ist unantastbar? Sind wir da alle wirklich gleich? Wie würdig ist es, wenn in einem so reichen Land wie Deutschland 9 Millionen Niedriglöhner mit weniger als 10,80 Euro pro Stunde auskommen müssen, 4,4 Millionen Kinder von Armut bedroht sind, 8,6 Millionen Menschen von monatlich weniger als 800 Euro Rente leben müssen und über 8 Millionen Menschen mittlerweile ein Drittel oder mehr als die Hälfte ihres Einkommens für die Miete ausgeben müssen? Auf der anderen Seite aber gilt, dass Cum/Ex-Abzocker straffrei bleiben, weil es bei der Polizei nicht genug Stellen gibt, Autokonzerne betrügen und der Verbraucher die Zeche zahlen muss, Lobbyisten an Gesetzen mitschreiben, einige Großkonzerne kaum Steuern zahlen und einige Banken, wenn sie in Not geraten, gerettet werden müssen und sich eben nicht dem Prinzip der sozialen Marktwirtschaft unterordnen."
"10"," „Wie gerecht und wie würdig ist das?“, muss man an dieser Stelle fragen."
"11"," Man ist da schnell bei anderen Grundgesetzartikeln, die zum Teil auch schon zitiert worden sind."
"12"," Das Sozialstaatsprinzip jedenfalls existiert hier nicht mehr."
"13"," Würde ist unteilbar und darf eben nicht an Reichtum oder Macht gekoppelt sein."
"14"," Umso wichtiger:"
"15"," Die Menschen und die Demokratie müssen würdig vertreten werden, gerade auch von diesem Haus; wir begehen in diesem Jahr nämlich auch 70 Jahre Bundestag."
"16"," Aber wie ist es mit der Würde dieses Hohen Hauses bestellt? Wir Abgeordnete repräsentieren die Bevölkerung."
"17"," Unser erster Artikel müsste eigentlich lauten, dass wir unserem Gewissen verpflichtet sind, keiner mächtigen Lobby, keiner Parteitaktik und keiner Regierung."
"18","Aber die Realität sieht leider auch da häufig anders aus."
"19","Schlimmer noch ist es, wenn die Kanzlerin an bestimmten Stellen sagt, was denn die Gewissensfreiheit ist."
"20"," Stimmt nicht, nein:"
"21"," Vor fast einem Jahr waren wir hier und haben die Ehe für alle beschlossen."
"22"," Aber wie ist sie zustande gekommen? Es gab lange eine breite Mehrheit in diesem Haus für diese Abstimmung, aber sie wurde nicht durchgeführt."
"23"," Anträge von Grünen, von Linken wurden sozusagen ignoriert und aufgehalten, nicht diskutiert, es wurde nicht über sie abgestimmt."
"24"," Und was ist dann passiert? Die Kanzlerin war bei einem Talk und sprach darüber, dass es ja vielleicht eine Gewissensentscheidung sei."
"25"," Erst dann traute man sich, über diese Sache hier abstimmen zu lassen."
"26"," Erst dann war es auf einmal eine Gewissensentscheidung."
"27"," Aber das darf nicht passieren."
"28"," Es ist unwürdig, wenn die Regierung bestimmt, was eine Gewissensentscheidung ist."
"29"," Das muss die Aufgabe jedes Abgeordneten sein."
"30"," Das ist unsere eigene Verantwortung, der wir wieder gerecht werden müssen."
"31"," Das darf niemals die Regierung übernehmen, das darf keine Parteispitze oder sonst wer übernehmen."
"32","Holen wir uns die Würde und die Entscheidungsgewalt in den Bundestag, zu den Abgeordneten zurück! Und dann können wir auch dafür sorgen, dass die Würde aller Menschen gewahrt wird, und nicht nur die der Menschen mit einem großen Geldbeutel."
"33","Vielen Dank."
"34"," Präsident Dr.
 Wolfgang "
