"","V1"
"1",""
"2"," Vielen Dank, Frau Hagl-Kehl."
"3"," Dann kommen wir zur Frage 34 von Katrin Werner:"
"4"," Inwieweit plant die Bundesregierung die Schaffung von bundesweit einheitlichen und verbindlichen Qualitätsstandards für Verfahrensbeistände im Familienrecht, wie es dieKinderkommission des Deutschen Bundestages in ihrer Kommissionsdrucksache 19/04 fordert?Diese wird beantwortet von Christian Lange."
"5","Christian Lange, Parl."
"6"," Staatssekretär bei der Bundesministerin der Justiz und für Verbraucherschutz:"
"7","Vielen Dank, Frau Präsidentin."
"8"," — Liebe Frau Kollegin Werner, wir begrüßen die Bemühungen der Kinderkommission des Deutschen Bundestages um die Qualitätssicherung in Kindschaftsverfahren."
"9"," Zu der wichtigen Frage der Qualifikation von Verfahrensbeiständen enthält der Koalitionsvertrag eine Aussage."
"10"," Danach soll rechtlich verbindlich sichergestellt werden, dass Verfahrensbeistände über die erforderliche Qualifikation und Eignung verfügen."
"11","Unser Haus hat jüngst die letzte große Reform des Familienverfahrensrechts aus dem Jahr 2009 evaluiert."
"12"," Die Studie zeigt, dass sich die Verfahrensbeistandschaft als Instrument zur Stärkung der Interessenwahrnehmung des Kindes insgesamt bewährt hat."
"13"," Insbesondere wurde festgestellt, dass sich die Beteiligung des Verfahrensbeistands positiv auf die Gestaltung einvernehmlicher Lösungen in kindschaftsrechtlichen Streitigkeiten auswirkt."
"14","Am 21."
"15"," September vergangenen Jahres haben wir in unserem Hause eine Fachkonferenz durchgeführt, in deren Rahmen wir wichtige Aspekte der Studie vertieft, unter anderem mit Vertretern aus Justiz, Wissenschaft und Anwaltschaft, erörtert haben."
"16"," Dabei nahmen Überl Mindestqualifikati ford einenOogungen 1 wichtigen Teil der Wortbeitrage ein."
"17","Wir werten die Ergebnisse der Studie und der Fachkonferenz aus und werden sicherstellen, dass auch der Berufsverband der Verfahrensbeistande in diesen Prozess eingebunden wird.
Vizeprasidentin Claudia "
