"","V1"
"1",""
"2","Frau Weeser, bitte."
"3","Sandra Weeser:"
"4","Vielen Dank."
"5"," — Herr Staatssekretär Wittke, ich habe noch eine Frage, und zwar:"
"6"," Wir reden hier über den Aufbau der Infrastruktur und wissen ja, dass das LNG-Terminal in Rotterdam nur zu 30 bis 35 Prozent ausgelastet ist."
"7"," Wäre es nicht sinnvoller, im Zuge einer europäischen Energieversorgung erst einmal Rotterdam wirtschaftlich zu machen, bevor man hier in Deutschland mit Steuergeldern weitere LNG-Terminals errichtet?Oliver Wittke, Parl."
"8"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"9","Ich glaube, es liegt schon im Interesse deutscher und europäischer Energiepolitik, dass wir uns möglichst viele Zugänge zu Energie schaffen und uns möglichst viele Optionen eröffnen."
"10"," Dazu zählen auch LNG-Terminals in Deutschland."
"11"," Es geht also um Vielfalt, um Auswahlmöglichkeiten."
"12"," Ich erinnere nur an die Debatte, die wir hier in der vergangenen Woche zum Thema Nordstream geführt haben."
"13"," All das hängt miteinander zusammen."
"14"," Auch damals hat die Bundesregierung schon ausgeführt, dass wir Wettbewerb wollen und im Interesse der deutschen Wirtschaft und der deutschen Verbraucher möglichst vielfältige Energiezugänge für Deutschland ermöglichen möchten.
Vizepräsidentin Claudia "
