"","V1"
"1",""
"2"," So, jetzt stopp! - Dazu Frau Kollegin Andreae."
"3","Kerstin Andreae:"
"4","Wir werden uns natürlich erlauben, nochmal genauer nachzufragen, welche anderen Beispiele Sie anführen können; das möchte ich jetzt aber weglassen."
"5","In meiner Frage geht es noch mal um die Nationale Industriestrategie 2030, die jetzt hier als Denkanstoß dargestellt wird und bei der ich immer noch nicht genau verstanden habe, wer alles daran mitgeschrieben hat."
"6"," Dort gibt es eine Überschrift, die uns sehr irritiert, nämlich „Size matters!“, also „Größe zählt!‘“."
"7"," Das ist für ein Land, das vom Mittelstand geprägt ist und in dem wir die Hidden Champions immer in den Vordergrund stellen, eigentlich ziemlich falsch; denn entscheidend ist nicht die Größe, sondern die Innovation."
"8","Erklären Sie mir mal, wie das Wirtschaftsministertum in diesem uns als Denkanstoß vorgelegten Papier zu dieser unglaublichen Aussage „Größe zählt!“ kommt."
"9","Oliver Wittke, Parl."
"10"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"11","Wenn Sie das Papier genau gelesen haben, dann werden Sie festgestellt haben, dass es eine starke Mittel Parl."
"12"," Staatssekretär Oliver Wittkestandskomponente enthält."
"13"," Es gibt nicht nur einen ganzen Abschnitt, der sich dem Mittelstand widmet, sondern von den zehn Branchen, die als quasi systemrelevant genannt werden, sind sechs Branchen mittelständisch geprägt."
"14"," Ich nenne den Maschinen- und Anlagenbau, die optische Industrie und den 3-D-Druck."
"15"," Wenn ich die Konzeption jetzt dabeihätte, dann könnte ich Ihnen weitere Branchen nennen."
"16"," Von den zehn systemrelevanten Branchen sind also sechs mittelständisch geprägt."
"17"," Von daher verstehe ich nicht, wie Sie auf den Gedanken kommen können, dass es ein Papier ist, das nur auf Größe und Großunternehmen abzielt.
 Vizepräsidentin Claudia "
