"","V1"
"1",""
"2"," Frau Andreae, weitere Rückfrage?Kerstin Andreae:"
"3"," Auf jeden Fall."
"4"," Ich hätte noch viele; aber ich darf ja nur noch eine stellen."
"5","Ich finde es ziemlich dürftig, Herr Staatssekretär, dass Sie diese Frage nicht beantworten können — zumal es falsch ist."
"6"," Sie schreiben in dem Papier nicht von Kriterien, Sie schreiben sogar von Unternehmen."
"7"," Erklären Sie mir bitte, warum Sie „Siemens“, „Thyssen-Krupp“, „Automobilhersteller“ oder „Deutsche Bank“ als potenzielle Akteure, als potenzielle Unternehmen hier anführen."
"8"," Wie sind Sie auf genau diese gekommen? Haben Sie gewürfelt? Haben Sie sich das mal einfallen lassen? Gibt es irgendeinen Hintergrund, warum Sie genau diese drei Unternehmen und eben eine Branche anführen?Oliver Wittke, Parl."
"9"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"10","Diese Unternehmen und auch die Branchen, die aufgeführt sind — insgesamt zehn Branchen sind aufgeführt -, sind exemplarisch aufgezählt."
"11"," Sie sind nicht abschlieBend aufgezählt, sondern sollten verdeutlichen, welche Stoßrichtung dieses Papier hat.
Vizepräsidentin Claudia "
