"","V1"
"1",""
"2","Danke sehr."
"3"," — Die letzte Frage stellt Carina Konrad, FDP."
"4"," Carina Konrad:"
"5","Sehr geehrte Frau Ministerin, der Wolf war schon Thema."
"6"," Sie haben im Koalitionsvertrag vereinbart, dass die Sicherheit des Menschen vor dem Wolf höchste Priorität hat."
"7"," Angesichts dieser Tatsache fragen wir uns, über welche Aspekte zur Wolfsproblematik zwischen Ihnen und der Umweltministerin im vergangenen Koalitionsausschuss debattiert wurde, welche Ergebnisse erzielt wurden und wie sich die weitere Vorgehensweise gestaltet."
"8","Julia Klöckner, Bundesministerin für Ernährung und Landwirtschaft:"
"9","Danke für Ihre Frage."
"10"," — Natürlich hat die Sicherheit des Menschen oberste Priorität."
"11"," Wir haben viele Schafrisse, mittlerweile sogar auch Pferd- und Rinderrisse zu verzeichnen."
"12"," Zum Glück ist uns noch nicht bekannt, dass Menschen zu Schaden gekommen sind."
"13"," Hier gibt es aber klare Rechtssicherheit."
"14","Zu Ihrer Frage, welche Themen zwischen mir und der Ministerin im Koalitionsausschuss eine Rolle gespielt haben:"
"15"," keine, weil weder die Ministerin noch ich im Koalitionsausschuss waren."
"16"," Die Ministerin war auf einer Auslandsreise in Indien.
Vizepräsidentin Claudia "
