"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Die nächste Frage stellt Oliver Luksic, FDP."
"4","Oliver Luksic:"
"5","Vielen Dank, Herr Präsident."
"6"," — Bei „tagesschau."
"7","de“ wird gerade getitelt:"
"8"," Rechenfehler im Umweltbundesamt."
"9"," Meine Frage an die Bundesregierung ist, wie dazu Stellung genommen wird."
"10"," Hier hat ein Mathematiker und Epidemiologe der Ruhr-Uni nachgewiesen, dass die Behauptung, es gäbe 6 000 Tote wegen Stickstoffdioxid, so nicht haltbar sei."
"11"," Er sagt, man könne, wenn überhaupt, nur von einer Verringerung der Lebenszeit ausgehen; er redet von acht Stunden."
"12"," Das ist also ein gewisses Delta zu 6 000 Toten."
"13"," Da das Umweltbundesamt eine nachgeordnete Behörde der Bundesregierung ist, möchte ich fragen:"
"14"," Hält die Bundesregierung an der Aussage fest — die Bundesumweltministerin hat das ja mehrfach wiederholt —, es gäbe 6 000 Tote durch Stickstoffdioxid und Diesel, oder wird die nachgeordnete Behörde angewiesen, diese Rechenfehler zu korrigieren und zu revidieren? Julia Klöckner, Bundesministerin für Ernährung und Landwirtschaft:"
"15","Sehr geehrter Herr Abgeordneter, Sie beziehen sich auf eine „Spiegel Online“-Meldung."
"16"," Ich habe hier im Parlament in der Zwischenzeit Fragen beantwortet."
"17"," Aus Respekt vor dem Parlament checke ich in dieser Zeit keine „Spiegel Online“-Nachrichten."
"18"," Insofern kann ich dazu keine Stellung nehmen."
"19","Präsident Dr.
 Wolfgang "
