"","V1"
"1",""
"2","Frau Werner, haben Sie eine zweite Zusatzfrage? — Das ist nicht der Fall."
"3"," Danke schön."
"4","Dann kommen wir zur Frage 35 der Abgeordneten Katrin Werner:"
"5","Inwieweit plant die Bundesregierung eine Verbesserung der Forschung dazu, wie Kinder selbst ihre Interessenvertretung vor Gericht erleben und wie diese verbessert werden kann, wie es die Kinderkommission in ihrer Kommissionsdrucksache 19/04 fordert?Herr Lange, bitte."
"6","Christian Lange, Parl."
"7"," Staatssekretär bei der Bundesministerin der Justiz und für Verbraucherschutz:"
"8","Sehr gerne, Frau Präsidentin."
"9"," — Frau Kollegin, ich weise auf die vom Bundesministerium für Familie, Senioren, Frauen und Jugend geförderte Studie „Kindeswohl zwischen Jugendhilfe und Justiz“ von Professor Johannes Münder und anderen hin, in der das Zusammenwirken von Jugendämtern und Familiengerichten den Forschungsschwerpunkt gebildet hat, aber auch dieParl."
"10"," Staatssekretär Christian LangeRolle des Verfahrensbeistands in den Blick genommen wurde."
"11"," Diese Untersuchung hat unter anderem die Erkenntnis erbracht, dass von den jungen Menschen selbst fast durchgängig die ihnen bestellten Verfahrensbeistände als sehr wertvolle Partnerinnen und Partner im Verfahren angesehen werden."
"12","Der im Koalitionsvertrag vereinbarte Beteiligungsprozess zur Modernisierung der Kinder- und Jugendhilfe umfasst auch die Einbeziehung der Erfahrung unter anderem von Kindern und Jugendlichen bei der Kinderund Jugendhilfe und der Familiengerichtsbarkeit."
"13","Das Bundesministerium für Familie, Senioren, Frauen und Jugend hat daher entsprechende Erhebungen und systematische Auswertungen zu Erfahrungen von Kindern und Jugendlichen auch in familiengerichtlichen Verfahren im Rahmen einer wissenschaftlichen Begleitung in Auftrag gegeben."
"14"," Ergebnisse werden Ende des Jahres vorliegen."
"15"," Die Auswertungen werden mit Blick auf systemische und strukturelle Veränderungsbedarfe in das weitere Verfahren zur Modernisierung der Kinderund Jugendhilfe aufgenommen."
"16"," Weitere Forschungsprojekte dieser Art plant die Bundesregierung zurzeit nicht.
Vizepräsidentin Claudia "
