"","V1"
"1",""
"2"," Jetzt kommt nach unseren Regeln erst Wilhelm von Gottberg, AfD."
"3","Wilhelm von Gottberg:"
"4","Frau Ministerin, auch von uns aus ein herzliches Dankeschön dafür, dass Sie bei dem hier in Rede stehenden schlimmen Missstand aktiv geworden sind."
"5"," — Meine Frage:"
"6"," Seit knapp drei Jahren müssen alle französischen Supermärkte mit mindestens 400 Quadratmetern Ladenfläche alle unverkauften, aber noch essbaren Lebensmittel an Hilfsorganisationen verschenken."
"7"," Wie bewertet die Bundesregierung den Rechtsrahmen für eine vergleichbare Gesetzgebung in Deutschland, und sind gegebenenfalls irgendwelche Schritte diesbezüglich geplant? — Danke."
"8","Julia Klöckner, Bundesministerin für Ernährung und Landwirtschaft:"
"9","Danke für Ihre Frage; die gab es ja eben schon mal so ähnlich."
"10"," — Was in Frankreich per Gesetz für Supermärkte ab einer bestimmten Größe verordnet wurde, ist in Deutschland längst gang und gäbe."
"11"," Also:"
"12"," Ein Gesetz zu machen, nur damit man ein Gesetz gemacht hat, das wäre ein Selbstzweck."
"13"," In Deutschland ist es seit vielen Jahren üblich, dass zahlreiche Supermärkte unverkaufte und noch genießbare Lebensmittel auf freiwilliger Basis an die Tafeln oder andere soziale Einrichtungen abgeben."
"14"," Die Tafeln haben große Verdienste erworben."
"15"," Die Situation in Deutschland — wir sind da sehr, sehr weit — ist deshalb gar nicht vergleichbar mit der Situation in Frankreich."
"16","Insofern sagen wir:"
"17"," Das Abgabesystem für Tafel und Handel wird jetzt mithilfe eines Digitalisierungsprojekts verbessert."
"18"," Viele Supermärkte und auch kleinere Geschäfte des Lebensmitteleinzelhandels haben zu anderen sozialen Bewegungen wie Foodsharing beigetragen und haben dorthin Kontakte."
"19"," Vor allen Dingen gibt man bereits an andere Händler Nahrungsmittel weiter, die man selbst nicht verkauft hat."
"20"," Die Zahlen sprechen eine deutliche Sprache:"
"21"," Deutschland ist da weiter als Frankreich."
"22","Präsident Dr.
 Wolfgang "
