"","V1"
"1",""
"2"," Haben Sie eine zweite Rückfrage? — Ja."
"3","Dr."
"4"," Rainer Kraft:"
"5","Das heißt, das Auswärtige Amt ist der Meinung, garantieren zu können, dass von angesprochenen Zahlungen Deutschlands respektive der Europäischen Union keine Mittel an Gefangene respektive terroristische Gewalttäter fließen."
"6"," Wäre dem so, würde das Auswärtige Amt zustimmen, dass es sich dann um die Förderung von Gewalttaten, im Prinzip um so etwas wie einen Waffenhandel in eine Konfliktregion, eine Krisenregion handelt? Michelle Müntefering, Staatsministerin im Auswärtigen Amt:"
"7","Ich kann Ihnen hier sagen, wofür die PEGASE-Mittel, nach denen Sie fragen, zu einem großen Teil verwendet werden."
"8"," Wir stellen über diese Instrumente und Wege, die wir haben, sicher, dass sie nicht an Terroristen flieBen."
"9"," Ich kann Ihnen ein Beispiel geben."
"10"," Die Mittel werden zu einem großen Teil für die Zahlung von Gehältern und Pensionen von Staatsbediensteten, zum Beispiel im Westjordanland, zur Unterstützung besonders bedürftiger Familien im Westjordanland und in Gaza sowie von Krankenhäusern in Ostjerusalem eingesetzt.
Vizepräsidentin Claudia "
