"","V1"
"1",""
"2","Vielen Dank."
"3"," — Die Frage 10 der Abgeordneten Ulla Jelpke wird schriftlich beantwortet."
"4"," Damit sind wir mit den Fragen zum Geschäftsbereich des Auswärtigen Amtes fertig."
"5","Ich rufe jetzt den Geschäftsbereich des Bundesministeriums für Wirtschaft und Energie auf und begrüße Oliver Wittke, den Parlamentarischen Staatssekretär."
"6"," Die Frage 11 des Abgeordneten Omid Nouripour, die Frage 12 der Abgeordneten Sylvia Kotting-Uhl, die Frage 13 der Abgeordneten Eva-Maria Schreiber sowie die Frage 14 des Abgeordneten Stephan Brandner werden schriftlich beantwortet."
"7","Ich rufe die Frage 15 des Abgeordneten Dr."
"8"," Christoph Hoffmann auf:"
"9"," Ist nach Auffassung der Bundesregierung die seit dem 1."
"10"," Januar 2019 gültige Vorschrift, dass Privatkunden in internationalen Briefen der Deutschen Post AG keine Waren mehr versenden dürfen — die nach Presseberichten von der Bundesregierung tiberprüft werden soll —, mit dem EU-Recht vereinbar, und wird sich die Bundesregierung dafür einsetzen, dass diese Regelung wieder rückgängig gemacht wird?Oliver Wittke, Parl."
"11"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"12","Vielen Dank, Frau Präsidentin."
"13"," — Herr Kollege Hoffmann, der Wegfall des Angebotes „Warensendung International“ der Deutschen Post AG für Privatkunden verstößt nicht gegen europäisches Recht, da eine entsprechende Leistung in den Vorgaben der Postdienste-Richtlinie für ein Mindestangebot an Postdienstleistungen nicht enthalten ist."
"14","Auch das deutsche Postrecht sieht das Angebot ,,Warensendung International“ i in der für die Grundversorgung maßgeblichen Post-U:"
"15"," nicht vor."
"16"," Eine Verpflichtung, das Produkt „Warensendung International“ auch Privatkunden bereitzustellen, ist somit nicht gegeben."
"17"," Es steht allen Postdienstleistern deshalb frei, verschiedene Produkte für die einzelnen Kundengruppen anzubieten."
"18"," Für den Warenversand in das Ausland werden sowohl für Geschäfts- als auch für Privatkunden weiterhin entsprechende Produkte angeboten."
"19"," Die Bundesnetzagentur prüft jedoch derzeit, ob durch die unterschiedliche Behandlung von Privat- und Geschäftskunden eine unzulässige Diskriminierung vorliegt."
"20","Ungeachtet der rechtlichen Situation hat die Bundesregierung die Beschwerden von privaten Verbraucherinnen und Verbrauchern zum Anlass genommen, bei der Unternehmensleitung der Deutschen Post AG eine kundenorientiertere Lösung anzuregen."
"21"," Das Unternehmen hat zugesagt, eine Überprüfung vorzunehmen.
Vizepräsidentin Claudia "
