"","V1"
"1",""
"2"," Für die SPD-Fraktion hat das Wort der Kollege Dr."
"3"," Fritz Felgentreu."
"4"," Dr."
"5"," Fritz Felgentreu:"
"6","Herr Präsident! Meine Damen und Herren! Die drei Tage in München hatten es in sich."
"7"," Seit vier Jahren ist die Münchner Sicherheitskonferenz die Bestandsaufnahme einer sich immer weiter in neuen und alten Konfrontationen verhärtenden Welt."
"8","Alt:"
"9"," Erneut hat der russische Außenminister vor einer weiteren Verschlechterung der Beziehungen und damit der Sicherheitslage in Europa gewarnt."
"10"," Erneut hat er die Europäer aufgefordert, sich von den USA ab- und einem Interessenausgleich mit Russland zuzuwenden."
"11"," Und erneut kratzen sich die meisten Europäer am Kopf, weil es ihnen schwerfällt, einem Nachbarn zu vertrauen, der die selbst eingegangenen völkerrechtlichen Verpflichtungen ignoriert, der sich destabilisierend in ihre gesellschaftlichen und politischen Konflikte einmischt und der seine Streitkräfte einsetzt, um Grenzen zu verändern und politische Einflussgebiete abzustecken."
"12","Neu:"
"13"," Das wachsende Gewicht Chinas wird von Jahr zu Jahr deutlicher spürbar."
"14"," Zugleich wächst die Bereitschaft, nicht länger arglos eine Entwicklung treiben zu lassen, die auf die Dominanz einer dynamischen, autoritären und auf lückenlose Kontrolle abzielenden Weltmacht hinauslaufen kann."
"15"," Die Debatte um die Firma Huawei und den 5G-Standard zeigt, dass die Gefahren einer zu großen Abhängigkeit von China immer mehr Ländern bewusst werden."
"16","Neu:"
"17"," In seiner Rede hat US-Vizepräsident Mike Pence deutlich zu verstehen gegeben, dass er über die zentralen Forderungen seines Präsidenten insbesondere gegenüber Deutschland nicht diskutieren oder gar verhandeln will, sondern dass er deren Erfüllung erwartet."
"18"," Zugleich signalisierten die in großer Zahl angereisten amerikanischen Parlamentarier bei jeder sich bietenden Gelegenheit, dass sie nicht bereit sind, ein kooperatives und freundliches Miteinander aufzugeben oder etwa die NATO infrage zu stellen."
"19","In der Frage, was das offenbar bevorstehende Ende des INF-Vertrages für die Sicherheit unseres Planeten bedeutet, schürzt sich Altes und Neues zu einem verwickelten Knoten."
"20"," Wir verstehen hier ja alle, dass dieser Vertrag zwischen der damaligen Sowjetunion und den USA, dieser Vertrag, der das niemals direkt beteiligte Europa gleichwohl bisher sicherer gemacht hat, ganz entscheidend auch Chinas wegen erodiert ist."
"21"," Russlands nuklearfähige Mittelstreckenflugkörper sind eben auch eine Reaktion auf das große Arsenal an Mittelstreckenraketen, das China aufgebaut hat."
"22","Und Europa? Ja, meine Damen und Herren, wo bleibt eigentlich Europa auf dieser Elefantenhochzeit der Mächtigen? Europas Politik sieht heute mit an, wie die Ordnung, die aus den Lehren des Zweiten Weltkriegs entstanden ist, Stück für Stück demontiert wird."
"23"," Angesichts dieser Entwicklung beschwört Europa den Wert eines regelbasierten Miteinanders der Staaten und Völker."
"24","Für diese Koalition ist völlig klar:"
"25"," Unser Europa muss mit einer Stimme sprechen, damit es gehört wird."
"26"," AuBenminister Maas hat das in seiner Rede in München auf die einfache Formel gebracht:"
"27"," Europa, und das schließt Großbritannien mit ein, ist Teil unserer Staatsraison."
"28"," — Wir werden deshalb nicht müde werden, auf allen Ebenen den inneren Zusammenhalt Europas zu stärken und zu fördern."
"29","Dass ein einiges und handlungsfähiges Europa sich nicht auf den Handel beschränken kann, dass dazu auch soziale Standards und eben die Sicherheits- und Verteidigungspolitik gehören, diese Erkenntnis hat sich in den Krisen der letzten fünf Jahre fast überall durchgesetzt."
"30"," Wer Regeln schaffen und durchsetzen will, aber nicht die Macht dazu hat, an dem zieht der Zug der Zeit vorüber, und irgendwann wird er sich nicht wehren können, wenn andere die Regeln diktieren."
"31"," Deshalb ist die Grundsatzentscheidung der Europäischen Union richtig, sich mitDr."
"32"," Fritz Felgentreueigenen, europäischen Strukturen ergänzend und stärkend an die Seite der NATO zu stellen."
"33","PESCO, also die Ständige Strukturierte Zusammenarbeit mit ihren inzwischen über 30 Projekten, das beschlossene Monitoring über die Fähigkeitsentwicklung in den Mitgliedsländern und der Europäische Verteidigungsfonds sind die Grundlage für den gemeinsamen Fortschritt."
"34"," Wir müssen in der Umsetzung schnell und konsequent sein, weil davon unser Zusammenhalt nach innen und unsere Glaubwürdigkeit nach außen abhängen."
"35"," Das bevölkerungsreichste und wirtschaftlich stärkste Land Europas wird mit gutem Beispiel vorangehen müssen; sonst werden andere europäische Länder gar keinen Grund haben, die eigenen Zusagen zuverlässig und stetig umzusetzen."
"36","Wir dürfen uns gedanklich und konzeptionell nicht auf dem vereinbarten Fortschritt ausruhen."
"37"," Die bestehenden Battle Groups sind noch keine europäische Armee."
"38"," Auch ergänzend zu PESCO lohnt es sich, darüber zu diskutieren, ob die EU nicht noch einen Schritt weiter gehen und eigene Fähigkeiten aufbauen muss, um auf unvorhergesehene Situationen schnell und flexibel reagieren zu können."
"39","Die drei Tage von München helfen uns, zu verstehen, dass wir nüchtern analysieren, klug planen und konsequent handeln müssen, um unsere Resilienz zu stärken und dem eigenen Anspruch Wirkung zu verleihen."
"40"," Jeder Gegenentwurf zu einer regelbasierten Weltordnung läuft für die vielen kleinen und mittelgroßen Länder Europas auf Abhängigkeit hinaus."
"41"," Europas größter Wert ist aber die Freiheit."
"42","Vielen Dank."
"43"," Vizepräsident Dr.
 Hans-Peter "
