"","V1"
"1",""
"2","Ich muss nur darauf hinweisen, Herr Staatssekretär:"
"3"," Wir müssen trotzdem bei der Minute bleiben."
"4"," Die Hälfte davon ist rum."
"5","Christian Lange, Parl."
"6"," Staatssekretär bei der Bundesministerin der Justiz und für Verbraucherschutz:"
"7","Ich weise ebenfalls die Unterstellung zurück, wir würden irgendetwas verzögern."
"8"," Unser Haus befindet sich in intensiven Gesprächen mit dem Bundesinnenministerium und die sind noch nicht zu Ende geführt."
"9"," — Vielen Dank."
"10","Präsident Dr.
 Wolfgang "
