"","V1"
"1",""
"2","Für die CDU/CSU-Fraktion hat das Wort der Kollege Thorsten Frei."
"3"," Thorsten Frei:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Wenn man diese Debatte hier hört, dann, glaube ich, muss man sie tatsächlich vom Kopf auf die Füße stellen."
"5"," Es ist in der Tat so, dass wir große Probleme haben, genügend Wohnraum in Deutschland bereitzustellen."
"6"," Der Deutsche Städtetag spricht von etwa 1 Million Wohnungen, die da fehlen."
"7"," Aber dann muss man auch darüber sprechen, warum das so ist, was wir dagegen tun und was die richtigen Rezepte und Lösungen sind."
"8","Warum ist es so? Deutschland wächst:"
"9"," Wir haben viel Migration von außerhalb Europas, aus Europa, aber auch Migration und Wanderungsbewegungen in unserem Land, beispielsweise von Ost nach West, von Nord nach Süd und vor allen Dingen von den ländlichen in die Ballungsräume."
"10"," Deswegen sind wir mit einer solchen Herausforderung konfrontiert, die auch dadurch verstärkt wird, dass die Menschen heute mehr Wohnraum in Anspruch nehmen, als es noch vor einigen Jahren der Fall war."
"11"," Darauf brauchen wir Antworten."
"12","Interessant an dieser Debatte finde ich, dass die politisch linken Parteien darauf immer mit Staatsgläubigkeit, mit Dirigismus, mit Bürokratie, mit Bevormundung der Menschen reagieren, anstatt dass man die Wirkkräfte der sozialen Marktwirtschaft tatsächlich so walten lässt, dass sie erfolgreich wirken können."
"13"," Das, meine sehr verehrten Damen und Herren, ist unser Ansatz, wenn es um die Lösung der Probleme geht."
"14"," Was haben wir denn gehört in der Debatte? Wir haben gehört, dass man die Mietpreisbremse verschärfen muss,wir haben von einem Mietpreisdeckel gehört,wir haben davon gehört, dass man das Wirtschaftsstrafrecht verschärfen muss,wir haben von vielem gehört, sogar von Enteignungen."
"15","Dabei ist doch so offensichtlich — das haben jetzt viele Vorredner gesagt —, dass man damit keinen Wohnraum schafft."
"16"," Es ist umgekehrt:"
"17"," Mit dem Geld, das man bräuchte, um die 240 000 Wohnungen, die in Berlin in Rede stehen, gegen Entschädigung zu enteignen, könnte man zehnmal so viele Wohnungen in Berlin bauen, wie eigentlich fehlen."
"18"," Das ist doch der Maßstab, um den es geht."
"19","Daran kann man schon sehen:"
"20"," Es ist ideologischer Irrsinn, den Sie hier produzieren, hat aber nichts mit reeller Politik zu tun und hat auch nichts damit zu tun, die Probleme der Menschen zu lösen."
"21"," Darum muss es doch gehen."
"22"," Streuen Sie den Menschen keinen Sand in die Augen, sondern lösen Sie die Probleme! Das ist die Aufgabe von Politik."
