"","V1"
"1",""
"2"," Danke sehr."
"3"," — Bettina Stark-Watzinger, FDP, stellt die nächste Frage."
"4","Bettina Stark-Watzinger:"
"5","Frau Kanzlerin, die mit den Stimmen der CDU/CSU unter Rot-Grün eingeführte sogenannte Doppelverbeitragung von Betriebsrenten und Direktversicherungen ist eine Ungerechtigkeit, die circa 6 Millionen Menschen in unserem Land betrifft, Menschen, die für das Alter vorgesorgt haben und sich auf die damals — vor 2004 — bestehenden Regelungen verlassen haben."
"6"," Jetzt haben wir vernommen, dass der Parteitag der CDU in Hamburg und die SPD, vertreten durch Frau Nahles, sich für die Abschaffung der Doppelverbeitragung eingesetzt haben."
"7"," Wir haben vernommen, dass Minister Spahn eine Gesetzesinitiative auf den Weg bringen wollte, die Sie blockiert haben."
"8"," Meine Frage ist:"
"9"," Wie rechtfertigen Sie das, bzw."
"10"," wie erklären Sie das den circa 6 Millionen betroffenen Menschen in unserem Land? Und vor allen Dingen:"
"11"," Wie können Sie das erklären vor dem Hintergrund, dass in den letzten Jahren die Steuereinnahmen sehr stark gesprudelt sind? Dr."
"12"," Angela Merkel, Bundeskanzlerin:"
"13","Wir hatten in der Tat eine gute Einnahmesituation des Staates."
"14"," Wir haben damit ja auch sehr viele gute Dinge auf den Weg gebracht."
"15"," Die Doppelverbeitragung ist in der Tat ein Thema, das viele Menschen umtreibt, so auch die Vertreter der CDU, der CSU und der SPD."
"16"," Die Frage der Doppelverbeitragung ist rechtsstaatlich überprüft worden."
"17"," Das Bundesverfassungsgericht hat gegen diese Praxis nichts einzuwenden gehabt."
"18"," Ich finde das erst einmal wichtig."
"19"," Man kann damit sagen:"
"20"," Von der Rechtssituation her ist das vertretbar; die Regelung ist nicht für rechtswidrig erklärt worden."
"21"," — Dennoch gibt es Enttäuschungen und in diesem Zusammenhang immer wieder Vorstöße."
"22","Ich persönlich bin als Bundeskanzlerin auch dafür verantwortlich, dass geprüft wird, ob das, was wir uns wünschen, machbar ist und in den Haushalt passt, und dass jedes Projekt hinsichtlich der Wichtigkeit mit anderen Projekten abgewogen wird."
"23"," Da ich dafür bin, dass wir die sogenannte schwarze Null weiter einhalten, also weiterhin einen ausgeglichenen Haushalt haben, habe ich Bedenken gegen bestimmte Vorgehensweisen geltend gemacht."
"24","Im Ubrigen muss man sich immer anschauen:"
"25"," Mache ich das für die Zukunft, mache ich das auch noch für die Vergangenheit, und welche anderen Projekte kann ich dann nicht machen? In diesem Abwägungsprozess befinden wir uns, und da konnte ich noch kein grünes Licht geben."
"26","Präsident Dr.
 Wolfgang "
