"","V1"
"1",""
"2"," Zusatzfrage."
"3","Dr."
"4"," Axel Gehrke:"
"5","Das war sehr ausweichend, Frau Bundeskanzlerin."
"6"," Ich meine gerade die Presseberichte über einen Libyer, der verurteilt wurde, weil er Urkunden gefälscht hatte, damit als Arzt tätig gewesen war und dann durch Unfähigkeit aufgefallen war."
"7"," Sind solche Meldungen für Sie Einzelfälle, oder welche anderen Möglichkeiten sehen Sie, die Patienten vor fachlicher Nichtbehandlung entsprechend zu schützen? Dr."
"8"," Angela Merkel, Bundeskanzlerin:"
"9","Solche Fälle führen natürlich dazu, dass man die Zulassungsbestimmungen sich immer wieder mal anschaut, auch die Prozeduren; das ist ja völlig klar."
"10"," Aber solche Fälle hat es leider auch schon bei deutschen Staatsbürgern gegeben."
"11"," Präsident Dr.
 Wolfgang "
