"","V1"
"1",""
"2","Vielen Dank."
"3"," — Eine weitere Frage hat Dr."
"4"," Rainer Kraft von der AfD."
"5","Dr."
"6"," Rainer Kraft:"
"7","Vielen Dank, Herr Präsident."
"8"," — Herr Staatssekretär, zu den Lkws, die mit Abbiegeassistenten ausgerüstet werden sollen:"
"9"," Werden diese Systeme an- und abschaltbar sein, und werden die elektromagnetischen Emissionen dieser Lkws sich auswirken auf die Sichtbarkeit des militärischen Gerätes im Falle einer kriegerischen Auseinandersetzung? Thomas Silberhorn, Parl."
"10"," Staatssekretär bei der Bundesministerin der Verteidigung:"
"11","Letzteres kann ich deswegen ausschließen, weil wir Abbiegeassistenten dort nicht einbauen, wo wir Einsatzerfordernissen Rechnung tragen müssen."
"12"," Die von Ihnen angestellten Überlegungen spielen dabei in der Tat eine tragende Rolle."
"13"," Ich habe Sie eben darauf hingewiesen, dass wir diese Abbiegeassistenten bei zehn Lkw betreiben, die die Bw Bekleidungsmanagement GmbH und die Fernleitungs-Betriebsgesellschaft GmbH betreiben.
Vizepräsident Thomas "
