"","V1"
"1",""
"2","Wenn Sie so liebenswürdig wären, mir ein Zeichen zu geben, wenn Sie das möchten."
"3"," Dann brauche ich nicht jedes Mal zu fragen."
"4","Tobias Matthias Peterka:"
"5"," Ja, das möchte ich sehr gerne."
"6"," — Wie stehen Sie, Frau Bundeskanzlerin, zu den Recherchen, die besagen, dass mit Herrn Macron wohl ein Kuhhandel stattfand:"
"7"," ,,Frankreich bekommt die Uploadfilter, Deutschland dafür Nord Stream 2“? Würden Sie auch unter Eid bestreiten, dass dies so war?Dr."
"8"," Angela Merkel, Bundeskanzlerin:"
"9","Ich muss erst mal die Wortwahl zurtickweisen."
"10"," Natürlich haben wir mit Frankreich darüber gesprochen, wie wir diese Urheberrechtsrichtlinie vernünftig umsetzen und auch zu einem Ende führen; denn wir können ja dem sozusagen Zerfließen des Werts des geistigen Eigentums nicht einfach zuschauen."
"11"," Insofern gab es dort durchaus Kompromissbereitschaft von beiden Seiten."
"12"," Frankreich hätte gerne keinerlei Ausnahme gemacht, auch nicht für kleine Start-ups."
"13"," Die Bundesregierung war der Meinung, dass wir gerade jungen kleineren Firmen eine Entwicklungsmöglichkeit geben und diese nicht zu früh mit allen Regulierungen überschütten sollten."
"14"," Deshalb hat man hier eine ausgewogene Ausnahme gefunden."
"15","Es war ein Kompromiss in der Sache wie im Übrigen auch die davon völlig unabhängige Gasrichtlinie ein Kompromiss in der Sache ist oder das Handelsmandat mit den Vereinigten Staaten von Amerika, das wir gerade als EU verhandeln, oder, oder, oder."
"16"," Es ist ganz normal, dass man versucht, sich zwischen den verschiedenen Nationalstaaten zu einigen."
"17"," Sie sind ja alle miteinander, glaube ich, froh, wenn die deutsch-französische Einigungsfähigkeit gegeben ist."
"18"," Präsident Dr.
 Wolfgang "
