"","V1"
"1",""
"2"," Danke."
"3"," — Zusatzfrage?Gunther Krichbaum:"
"4","Frau Bundeskanzlerin, wir möchten, nicht zuletzt durch den Aachener Vertrag, uns in zentralen politischen Fragen zwischen Deutschland und Frankreich abstimmen."
"5"," Daher meine Frage:"
"6"," Hat es vorbereitend zu dem heutigen Treffen auch ein Abstimmungstreffen mit Frankreich gegeben? Dr."
"7"," Angela Merkel, Bundeskanzlerin:"
"8","Es hat selbstverständlich permanent Gespräche mit der französischen Seite gegeben."
"9"," Es wird auch heute vor dem Europäischen Rat noch ein Treffen von mir mit dem französischen Präsidenten geben, bei dem wir noch einmal unsere Positionen abstimmen, und ich denke, wir werden heute Abend zu einem Ergebnis kommen, das nicht an einer deutsch-französischen Nichteinigkeit scheitern wird."
"10","Präsident Dr.
 Wolfgang "
