"","V1"
"1",""
"2"," Danke schön, Stefan Keuter."
"3","Auf der Ehrentribüne möchte ich ganz herzlich den Finanzminister Marokkos mit einer Delegation begrüBen:"
"4"," Herzlich willkommen, bienvenue Mohamed Benchaaboun! Nächste Rednerin:"
"5"," Antje Tillmann für die CDU/CSUFraktion."
"6"," Antje Tillmann:"
"7","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Anders als es die Opposition hier darstellen möchte, ist dieser Haushalt ein ausgeglichener Dreiklang zwischen Konsolidierung, Investitionen und finanziellen Entlastungen der Bürgerinnen und Bürger."
"8"," Diese Investitionen werden wir im ganz wesentlichen Umfang dem Thema widmen, das die Bürgerinnen und Bürger beschäftigt, nämlich dem Thema Wohnen."
"9","Neben dem sozialen Wohnungsbau — dort stellen wir den Ländern seit Jahren Gelder zur Verfügung — werden auch in diesem und im nächsten Haushalt weitere Programme von 2 Milliarden Euro aufgelegt, damit Bürgerinnen und Bürger eine vernünftige und preiswerte Wohnung finden."
"10"," Wir haben es ergänzt um die steuerliche Sonderabschreibung im Mietwohnungsneubau."
"11"," Es ist eine jährliche Steuerentlastung von 235 Millionen Euro."
"12"," Daraus werden geschätzt Investitionen von 2,3 Milliarden Euro, liebe Kolleginnen und Kollegen der FDP."
"13"," Nach unserem Wirtschaftsgefühl sind Investitionen nicht nur dann gut, wenn sie staatlich sind, sondern wir motivieren auch Privatpersonen, in den Mietwohnungsneubau zu investieren."
"14"," Das ist auch sinnvoll für die Menschen in diesem Land."
"15"," Der Gebäudesektor ist für 14 Prozent des CO2-Ausstoßes verantwortlich."
"16"," Deshalb ist es richtig, dass wir die steuerliche Förderung der energetischen Gebäudesanierung auf den Weg bringen."
"17"," Mit bis zu 40 000 Euro können Einzelmaßnahmen gefördert werden, die Bürger an ihren eigenen Wohnungen vollziehen."
"18"," Das ist eine Jahresauswirkung von über 200 Millionen Euro, die wahrscheinlich das Zehnfache an Investitionen nach sich zieht."
"19","Und:"
"20"," für Familien das Baukindergeld."
"21"," Familien können zehn Jahre lang 1 200 Euro pro Kind für Wohneigentum bekommen."
"22"," Im Bundeshaushalt stehen 860 Millionen Euro zur Verfügung."
"23"," Das hilft Familien, Eigentum zu schaffen, wie Sie, Herr Schäffler, es eben gefordert haben."
"24"," Deshalb wundert es mich schon, dass Sie ausgerechnet an der Stelle den Familien das Baukindergeld nicht gönnen."
"25"," Wir halten Mietwohnungsneubau und Eigentumsförderung für eine richtige Kombination."
"26"," Das Ganze wird unterstützt durch KfW-Programme für diejenigen, die nicht Eigenheime kaufen oder bauen, sondern Kredite aufnehmen wollen."
"27"," Langfristig ergänzen wir das auch für Familien, die jetzt noch nicht bereit sind, ihre Wohnung zu kaufen, durch die Wohnungsbauprämie."
"28"," Damit haben wir in den ersten zwei Jahren dieser Legislaturperiode fast alle Maßnahmen, die steuerlich für den Wohnungsbau im Koalitionsvertrag vorgesehen waren, erreicht."
"29"," Nach zwei Jahren sind fast alle Maßnahmen, die wir versprochen haben, durchgesetzt."
"30","Eine Maßnahme bleibt übrig, um die wir uns aber nahtlos weiter kümmern:"
"31"," Das ist der Freibetrag bei der Grunderwerbsteuer."
"32"," Wir möchten, dass Familien, die Eigentum erwerben, einen Freibetrag bekommen."
"33"," Wir werden die Länder motivieren, diesen Freibetrag für Familien im Grunderwerbsteuergesetz auch anzuwenden."
"34"," Um Familien geht es auch bei den weiteren Unterstützungen."
"35"," Das Familienentlastungsgesetz, das wir verabschiedet haben, wird 2020 das erste Mal die volle Jahreswirkung zeigen — 10 Milliarden Euro, die wir den Familien wiedergeben, davon 2,2 Milliarden Euro Kindergeld und Kinderfreibetrag."
"36"," Wir werden da weitermachen."
"37"," 2021 wird die Erhöhung von Kindergeld und Kinderfreibetrag den Familien weitere 3 Milliarden Euro wiedergeben."
"38"," Dazu kommt der Kinderzuschlag mit 900 Millionen Euro; auch dieser Zuschlag ist eine massive Entlastung für Familien in den unterschiedlichsten Lebenssituationen."
"39","Also, wenn die Opposition uns vorwirft, wir würden das Geld verprassen, dann sage ich:"
"40"," Wir „verprassen“ das Geld in diesem Jahr ganz wesentlich, um die Menschen inAntje Tillmanndiesem Land zu unterstützen, um ihnen Geld wiederzugeben, das ihnen zusteht und womit sie natürlich auch Investitionen auf den Weg bringen können."
"41","Nicht Barleistungen, sondern Naturalien, Sachleistungen, sind die Investitionen, die wir in Kindergärten und Schulen vornehmen."
"42"," Nachdem wir mit 4,4 Milliarden Euro den Bau von 500 000 Kindergartenplätzen finanziert haben, haben jetzt die letzten Länder das Gute-KiTa-Gesetz unterschrieben."
"43"," Am 20."
"44"," November ist die letzte Unterschrift auf den Weg gebracht worden, sodass wir den Ländern jetzt 5,5 Milliarden Euro geben, die sie für die Verbesserung des Fachkräfteschlüssels in den Kindergärten, für die Gewinnung von Fachkräften und für die Entlastung von Eltern bei den Gebühren ausgeben."
