"","V1"
"1",""
"2"," Dennis Rohde, SPD, ist der nächste Redner."
"3"," Dennis Rohde:"
"4","Vielen Dank."
"5"," — Herr Präsident! Liebe Kolleginnen und Kollegen! Ich möchte mit dem Wichtigsten beginnen und nicht enden."
"6"," Wir haben in der letzten Sitzungswoche eine 17-stündige Bereinigungssitzung hinter uns gebracht."
"7"," Wir waren um 5."
"8","05 Uhr fertig."
"9"," Am Ende waren nicht nur die Abgeordneten erschöpft, sondern auch die Mitarbeiterinnen und Mitarbeiter, die uns den ganzen Abend zuarbeiten mussten und damit sichergestellt haben, dass wir den Haushalt so verabschieden konnten, wie wir ihn am Ende verabschiedet haben."
"10"," Ich kann mir vorstellen:"
"11"," Der eine oder andere Mitarbeiter hätte den Abend lieber auf Veranstaltungen wie dem Reeperbahn Festival verbracht, aber sie haben uns stark unterstützt, und dafür der gesamte Dank des Hauses an Sie."
"12"," Nach der Bereinigungssitzung erfolgt die zweite und dritte Lesung des Haushaltes hier im Hause."
"13"," Wir haben eine sehr intensive Debatte und auch eine sehr intensive Woche hinter uns."
"14"," Eine Erkenntnis war eine starke Erkenntnis, nämlich dass wir mit der überwältigenden Mehrheit dieses Hauses sichergestellt haben, dass Hass und Hetze im Deutschen Bundestag keinen Platz haben."
"15","Diejenigen, die hier gehetzt haben, die versucht haben, das Land zu spalten, haben den Widerspruch des gesamten restlichen Hauses erfahren."
"16"," Ich finde, das war ein starkes Signal für unsere Demokratie."
"17"," — Sie können ja pöbeln, aber für Sie gilt der Dreisatz:"
"18"," beobachten, prüfen, verbieten."
"19"," Wir leben in einer wehrhaften Demokratie, die sich dem Kampf gegen Hasskriminalität stellt, in einer wehrhaften Demokratie, die Antisemitismus keinen Raum lässt und die Rechtsextremismus und Rechtsterrorismus bekämpft."
"20"," Diese wehrhafte Demokratie stärken wir mit diesem Haushalt."
"21"," Wir stärken das BKA, wir stärken den Verfassungsschutz, und wir stärken Prävention, indem wir die Bundeszentrale für politische Bildung stärken."
"22"," Ich finde, das ist ein starkes Signal, das wir mit diesem Haushalt aussenden."
"23"," Gleichzeitig ist dieser Haushalt kein Haushalt der großen Kosten, sondern es ist ein ausgeglichener Haushalt mit massiven Investitionen in die Zukunft dieses Landes."
"24"," Wir investieren als Bund in Kindertagesstätten und in Schulen."
"25"," Wir machen das bewusst, weil wir finden:"
"26"," Das sind gesamtgesellschaftliche Aufgaben, vor denen sich der Bund nicht wegducken darf."
"27"," Wir müssen jedem Kind in unserer Gesellschaft die gleichen Startchancen ermöglichen; denn wenn wir das nicht tun, dann ist der Fachkräftemangel von morgen vorprogrammiert."
"28"," Deshalb sind die Investitionsschwerpunkte, die wir setzen, auch hier richtig und wichtig."
"29"," Wir investieren in den Ausbau der Eisenbahninfrastruktur."
"30"," Wir investieren in die Deutsche Bahn, in das Straßennetz, in den Breitbandausbau."
"31"," Wir investieren in den Umwelt- und Klimaschutz."
"32"," Wir investieren in den sozialen Wohnungsbau."
"33"," Wir investieren in die Städtebauförderung."
"34"," Wir investieren in die Forschung an Hochschulen und in Forschungseinrichtungen."
"35"," Ich finde, das sind starke Signale, die in die Zukunft weisen."
"36","Wir vergessen dabei eines nicht, nämlich dass Investitionen am Ende des Tages auch umgesetzt werden müssen, dass es nicht reicht, nur Investitionsmittel zur Verfügung zu stellen, sondern dass man am Ende auch Personal braucht, um das Ganze umzusetzen."
"37"," Deshalb stärken wir mit diesem Haushalt auch die Verwaltung."
"38"," Wir schaffen 6 000 neue Stellen im Eisenbahn-Bundesamt, in der Wasser- und Schifffahrtsverwaltung und im Bundesamt für Güterverkehr, damit die InvestitionenDennis Rohde auch auf die StraBe kommen."
"39"," Auch das ist ein wichtiges Signal dieses Haushalts."
"40"," Liebe Kolleginnen und Kollegen, vor uns liegt ein Haushalt, der auf Zusammenhalt setzt."
"41"," Vor uns liegt ein Haushalt, der zeigt, dass die gesellschaftlichen Herausforderungen erkannt wurden und die gesellschaftlichen Herausforderungen dieses Landes angegangen werden, ein Haushalt, dem wir Sozialdemokraten heute nicht nur gerne zustimmen, sondern auf dessen Umsetzung im nächsten Jahr wir uns auch freuen."
"42","Vielen Dank.
 Vizepräsidentin Claudia "
