"","V1"
"1",""
"2"," Wir haben eine weitere Kurzintervention."
"3"," Der Kollege Neu, Fraktion Die Linke, hat das Wort."
"4"," — Frau Kollegin Strack-Zimmermann, es ist das gute Recht von Parlamentariern, zu fragen oder eine Kurzintervention zu beantragen, auch wenn Ihnen das nicht gefällt."
"5"," Da ich das zugelassen habe, können Sie davon ausgehen, dass ich sehr sorgfältig darauf achte, dass die Usancen eingehalten werden, freundlicherweise auch von Ihnen."
"6"," Dr."
"7"," Alexander S."
"8"," Neu:"
"9","Frau Ministerin, wir sind es ja gewohnt, dass solche Vorfälle immer als Einzelfälle betrachtet werden."
"10"," Dahinter stecken keine Systematik und auch keine ideologische Orientierung, sondern immer bedauerliche Einzelfälle."
"11"," Man hat nachgefragt, und das Ganze hat sich als unideologisch herausgestellt, wie auch gerade wieder von Ihnen ausgeführt."
"12"," Ich habe hier ein Bild von einem Soldaten im Bus in Bonn."
"13"," Da ging es jetzt nicht um Rechtsradikalismus, aber dennoch um eine Aussage, die ich sehr bedenklich finde."
"14"," Auf seinem Bundeswehrrucksack trägt er folgenden Spruch — das wurde von einer Bürgerin fotografiert und mir zugeschickt —:"
"15"," „Krieg ist scheiße."
"16"," Aber der Sound ist geil!“ Das ist auch eine Verherrlichung des Militärs oder des Krieges."
"17"," Wir verhalten Sie sich dazu? Das ist ein offizieller Bundeswehrrucksack, von einem Soldaten in der Öffentlichkeit getragen.
 Gibt es da keine Maßnahmen?Vizepräsident Wolfgang "
