"","V1"
"1",""
"2","Herr Kollege Neu, ich darf darauf hinweisen, dass die Kurzintervention sich auf den Gegenstand der Beratung beziehen sollte."
"3"," Dass Sie ein Bild auf Ihrem Handy haben, von wem auch immer das gekommen sein mag, ist schon deshalb problematisch, weil niemand von uns verifizieren kann, ob es sich dabei vielleicht nicht um Fake News handelt, was ja gelegentlich vorkommen soll."
"4"," Deshalb habe ich große Probleme damit, dass die Ministerin darauf überhaupt antworten kann."
"5"," Erstens kennt sie das Bild gar nicht, zweitens haben Sie eine Behauptung in den Raum gestellt, die sie erst einmal verifizieren müsste."
"6","Frau Ministerin, Sie können natürlich darauf antworten, aber es ist aus meiner Sicht momentan nicht angemessen, bei der Beratung des Bundeshaushaltes der Verteidigung diese Frage aufzuwerfen."
"7"," Die Frau Ministerin will darauf, wie ich finde, zu Recht, nicht antworten."
"8","Als nächster Redner hat das Wort der Kollege Martin Hohmann, AfD-Fraktion."
"9"," Martin Hohmann:"
"10","Sehr geehrter Herr Präsident! Sehr geehrte Frau Ministerin! Liebe Kolleginnen und Kollegen! Der Verteidigungshaushalt für das Jahr 2020 erfährt eine Steigerung auf rund 45 Milliarden Euro."
"11"," Das ist sehr zu begrüßen."
"12"," Ebenso positiv ist die Aufnahme des schweren Transporthubschraubers, wenn auch über Verpflichtungsermächtigungen."
"13"," Die Ankündigung der Ministerin, die Heeresinstandsetzung bei den HIL-Werken und diese in Staatshand zu belassen, kommt sowohl bei den dortigen Mitarbeitern als auch im Urteil der Fachleute gut an."
"14"," Dass Sie, Frau Ministerin, mit Ihrem politischen Gewicht das 2-ProzentVersprechen gegenüber der NATO unterstützen, hebt sich wohltuend von Äußerungen Ihrer Vorgängerin ab."
"15"," Diese hatte bei der Truppe allgemein ein Haltungsproblem ausgemacht, wohingegen Sie gegenüber der Mitarbeiterschaft des Ministeriums einen Generalverdacht ausgeschlossen haben."
"16"," Das große öffentliche Gelöbnis am 12."
"17"," November vor dem Reichstag entsprach Ihrer Absicht, Frau Ministerin, die Bundeswehr in der Öffentlichkeit sichtbarer zu machen."
"18"," Auf ähnlicher Ebene liegt Ihr entschlossenes Handeln, Soldaten in Uniform ähnlich wie Polizisten — natürlich in Uniform; diese Frage kam vorhin hier auf — kostenfreies Bahnfahren zu ermöglichen."
"19","Verehrte Kolleginnen und Kollegen, wenn ich mich hier über unsere Ministerin in für AfD-Verhältnisse relativ lobender Weise äußere, so ändert das doch nichts an grundlegenden Unterschieden."
"20"," Einer davon betrifft Auslandseinsätze."
"21"," Die meisten Auslandseinsätze unserer Soldaten sind nicht im deutschen Interesse und dienen nicht dazu, das Recht und die Freiheit des deutschen Volkes tapfer zu verteidigen — daher unser klares Nein."
"22"," Es gibt noch einen weiteren Unterschied zu Grundsätzen der heutigen Bundeswehr."
"23"," Er liegt in der Frage:"
"24"," Woher kommen soldatische Tugenden? Ich spreche von Tugenden aus dreihundert Jahren deutscher Militärge Martin Hohmannschichte mit markanten Ereignissen wie den Befreiungskriegen und markanten Persönlichkeiten wie Scharnhorst und Gneisenau."
"25"," Unlängst wurde bei einem Internetauftritt der Bundeswehr die schon hier zitierte Wehrmachtsuniform gezeigt."
"26"," Es erhob sich ein politisch unterstützter Shitstorm."
"27"," Ich stelle drei Fragen:"
"28"," Hatten die damals lebenden Männer denn eine andere Wahl, als Soldat zu werden? Übertreiben wir nicht die Fixierung auf die Jahre 1933 bis 1945?Wird an den Soldaten, die damals gekämpft haben— mein mehrfach verwundeter und hochbetagt gestorbener Vater gehörte zu ihnen; ich nenne hier auch die ehemaligen Offiziere Richard von Weizsäcker, Helmut Schmidt, Heinrich Graf von Einsiedelund Dr."
"29"," Alfred Dregger —, nicht so etwas wie ein Geschichtsexorzismus vollzogen?Diese Diskussion besteht seit Beginn der Bundesrepublik."
"30"," Es war Bundeskanzler Dr."
"31"," Adenauer, der am 3."
"32"," Dezember 1952 vor dem Deutschen Bundestag, damals in Bonn, sagte — wörtliches Zitat aus dem Bundestagsprotokoll -:"
"33","Ich möchte heute vor diesem Hohen Hause im Na men der Bundesregierung erklären, daß wir alleWaffenträger unseres Volkes- Erster und Zweiter Weltkrieg muss damit gemeint sein —die im Namen der hohen soldatischen Überlieferung ehrenhaft zu Lande, auf dem Wasser und in der Luft gekämpft haben, anerkennen."
"34"," —- CDU/CSU, FDP —Wir sind überzeugt, — so Adenauer weiter —daß der gute Ruf und die große Leistung des deutschen Soldaten trotz aller Schmähungen während der vergangenen Jahre in unserem Volke noch lebendig sind und auch bleiben werden.
Vizepräsident Wolfgang "
