"","V1"
"1",""
"2"," Für die AfD-Fraktion hat als Nächste das Wort die Kollegin Dr."
"3"," Birgit Malsack-Winkemann."
"4"," Dr."
"5"," Birgit Malsack-Winkemann:"
"6","Verehrter Präsident! Werte Kollegen! Ein neuer Haushalt Ernährung und Landwirtschaft - alte Probleme."
"7"," Ausgangssituation ist, dass die Förderung der Landwirtschaft im Wesentlichen durch EU-Agrarsubventionen — circa 58 Milliarden Euro für die EU-Staaten jährlich - erfolgt, fast 40 Prozent des EU-Haushalts."
"8","Dazu kommen seitens des Bundes in 2020 965 Millionen Euro für die Gemeinschaftsaufgabe „Verbesserung der Agrarstruktur und des Küstenschutzes“, einschließlich 200 Millionen Euro für den Sonderrahmenplan „Förderung der ländlichen Entwicklung“."
"9","Wer erhält das Geld? Wie nachhaltig ist die deutsche Landwirtschaft? Forscher durchleuchteten für den Bundestag das System und fragten, über welche Daten die Politik verfügt."
"10"," Das Ergebnis ist niederschmetternd:"
"11"," massive Nachhaltigkeitsdefizite auf allen Ebenen."
"12"," Die ökologische Nachhaltigkeit habe sich sogar verschlechtert, urteilten Experten, wie in der „Süddeutschen Zeitung“ vom 12."
"13"," Juli 2019 zu lesen war."
"14"," Danach steige der Einsatz von Pflanzenschutzmitteln, die Artenvielfalt nehme ab, die Abhängigkeit von Futterimporten wachse."
"15"," Intensive Formen der Nutztierhaltung ohne Auslauf nehmen zu, und immer häufiger werden Nutztiere einseitig auf hohe Leistung getrimmt."
"16"," Eine einzige Katastrophe! Ist das das Ergebnis einer seit über einem Jahrzehnt angeblich so fabelhaft ökologischen Landwirtschaftspolitik der CDU, Frau Klöckner? Und es geht weiter; denn die sozialen und ökonomischen Folgen entsprechen dem ökologischen Desaster."
"17"," Die Landwirtschaft verzeichnet wie fast alle anderen Schlüsselbranchen Arbeitsplatzverluste in großem Stil."
"18"," Allein von 2012 bis 2017 sank die Rinderhaltung um 18 Prozent, der Milchkuhbetrieb um 28 Prozent, und die Schweinehaltung hat sich zwischen 2007 und 2016 sogar halbiert."
"19"," Viele Bauern beklagen finanziellen Druck, und viele wollen umsteuern, doch die Mittel fehlen."
"20"," Verbraucher in Deutschland wollen gesunde Ökolebensmittel aus der Region, doch Bauern finden kaum Hilfe bei der Umstellung ihrer Höfe auf Biohöfe."
"21"," Deutschland liegt beim Ökolandausbau weit hinter anderen europäischen Ländern."
"22"," 20 Prozent bis 2030 haben Sie angepeilt."
"23"," Und wo liegen wir, Frau Ministerin? Zwischen lächerlichen 7 und 9 Prozent."
"24"," Und was tun Sie, Frau Klöckner? Sie versprechen zwar, dass Sie Umweltbelange in Zahlungen aus Europa berücksichtigen wollen, und behaupten, dass Sie mit der sogenannten Umverteilungsprämie kleinere und mittlere Betriebe fördern, doch in Wahrheit fördern Sie — gerade mit Ihrem System der Umverteilungspramie — Industrielobbyismus und damit weiteres Héfesterben."
"25"," Denn mit der Umverteilungspramie werden in Deutschland die ersten 46 Hektar eines Betriebes stärker gefördert als die folgenden, und das mit insgesamt sage und schreibe 2 000 Euro jährlich."
"26"," Mit dieser lächerlichen Summe von 2 000 Euro pro Jahr erhalten Sie nachweislich nicht einen einzigen Arbeitsplatz."
"27"," Deutschland könnte hier mehr tun."
"28"," Die EU-Regeln erlauben, bis zu 30 Prozent der Direktzahlungen der EU an kleine Betriebe umzuverteilen."
"29"," Das fordern wir, die AfD, die einzige Alternative für Deutschland."
"30"," Tatsächlich sind es nur 7 Prozent, Frau Ministerin, und das unter Ihrer Verantwortung."
"31","Dazu schützen Sie mit Ihrer Umverteilungsprämie von lächerlichen 2 000 Euro die Großbetriebe Deutschlands."
"32"," Denn auf der Agrarministerkonferenz Ende Marz/Anfang April in Brüssel wurde beschlossen, dass jeder Mitgliedstaat, der etwas Geld für die ersten Hektar umverteilt, gerade keine Kappung bei Zahlungen ab 100 000 Euro zu befürchten hat."
"33"," Sie, Frau Ministerin, wissen ganz genau, dass ein Fünftel der Agrargelder in Deutschland an nur 1 Prozent der Betriebe geht, 80 Prozent der Gelder an nur 20 Prozent."
"34"," So kassierte Südzucker 2016 Subventionen in Höhe von 1,82 Millionen Euro bei einem Gewinn in den letzten beiden Geschäftsjahren von 300 Millionen Euro."
"35"," Und Sie, Frau Klöckner, manifestieren dieses gesamte marode System und seinen unerträglichen Bürokratismus mit Ihrer lächerlichen Umverteilungsprämie und lassen sich für diesen handfesten Skandal, der unsere Landwirte ruiniert, sogar noch feiern."
"36","Zugrunde liegt dem allem das Prinzip „Mehr Geld für mehr Fläche“."
"37"," Es führt dazu, dass europaweit Kleinbauern ihre Höfe aufgeben."
"38"," Allein zwischen 2005 und 2016 wurden knapp 30 Prozent aller Betriebe mit verfehlter Landwirtschaftspolitik quasi staatlich eliminiert."
"39"," So geht es nicht weiter, Frau Ministerin."
"40"," Wie wäre es damit, die Arbeitsplatzanzahl eines Betriebs oder ökologische Tierhaltung und Tierschutz zu honorieren und den dürregeschädigten Wald unserer Heimat aufzuforsten, anstatt mit für den Sondermüll bestimmten ineffizienten Windrädern den Wald weiter abzuholzen? Das fordern wir, die AfD, die einzige Alternative für Deutschland."
"41","Stattdessen fördern Sie in der Art eines nicht mehr zu toppenden Industrielobbyismus Großbetriebe, wenn Sie fordern, dass ein Betrieb pro Hektar Fläche nur zwei Großvieheinheiten halten darf, also 2 Kühe oder 20 Schafe."
"42"," An der Landwirtschaft verdienen Düngemittel- und Saatguthersteller, die Ernährungsindustrie und vor allem Marketingfirmen in großem Stil, nur nicht unsere deutschen Landwirte."
"43","Unsere Landwirte müssen wegen immer höherer Auflagen täglich um ihr Überleben kämpfen."
"44"," Aber mit In Dr."
"45"," Birgit Malsack-Winkemanndustrielobbyismus, gespickt mit vergifteten Zuckerstückchen wie der Umverteilungspramie, lebt es sich viel leichter, nicht wahr, Frau Klöckner? Genau diese Politik wird den Niedergang Ihrer Parteien an den Wahlurnen sichern, und dafür dankt Ihnen die kommende Volkspartei, die einzige Alternative für Deutschland, die AfD."
"46","Danke schön."
"47","Vizepräsident Dr.
 Hans-Peter "
