"","V1"
"1",""
"2"," Herr Kollege, bitte."
"3","Andreas Mattfeldt:"
"4","zum Abschluss könnte man aus Haushältersicht natürlich noch einiges sagen über Afrika, maritime Wirtschaft etc."
"5"," pp."
"6"," Ich darf aber auch sagen:"
"7"," Wir fangen mit den Beratungen erst an."
"8"," Ich lade Sie herzlich ein, wie in den vergangenen Jahren auch, sich hieran im gewohnt konstruktiven Rahmen zu beteiligen."
"9"," Das gilt natürlich auch für die Opposition."
"10"," Dann werden wir hier — da bin ich ganz sicher — einen guten Haushalt im November verabschieden."
"11","Herzlichen Dank, meine Damen und Herren.
 Vizeprasident Wolfgang "
