"","V1"
"1",""
"2"," Für die CDU/CSU-Fraktion ist der nächste Redner der Kollege Albert Stegemann."
"3"," Albert Stegemann:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen! Liebe Kollegen! Ich danke zunächst unserer Bundesministerin Julia Klöckner und ihren Mitart im Ministerium für den Haushaltsentwurf 2020."
"5"," Damit hat ihr Haus einen sehr guten Aufschlag für die weiteren Beratungen im Deutschen Bundestag abgeliefert."
"6"," Die Bundeslandwirtschaftsministerin hat schon vieles zum Einzelplan 10 gesagt."
"7"," Deshalb möchte ich etwas zur aktuellen Stimmung unter den landwirtschaftlichen Betrieben in Deutschland sagen."
"8","Ich weiß, wie sich Landwirte in diesen Tagen fühlen."
"9"," Ich kenne das Gefühl, von zwei Mühlsteinen zerrieben zu werden."
"10"," Um im angedeuteten Bild zu bleiben:"
"11"," Der eine Mühlstein entspricht der Sehnsucht der Gesellschaft nach einer anderen Art der Landwirtschaft."
"12"," Auf der anderen Seite ist da der Mühlstein der ökonomischen Realität."
"13"," Diese spielt sich in einem globalen Markt ab, und das hat mit einem Verbraucher zu tun, der ganz wesentlich preisorientiert einkauft."
"14"," Zwischen diesen beiden Mühlsteinen entsteht so einiges, aber eben leider kein Optimismus."
"15"," Ja, die Bundesregierung hat der Landwirtschaft mit dem Aktionsprogramm Insektenschutz vieles abverlangt."
"16"," Aber ich sage an dieser Stelle auch ganz klar:"
"17"," Die CDU/ CSU-Fraktion im Deutschen Bundestag steht felsenfest an der Seite unserer Bauernfamilien."
"18"," Wir werden bei der Umsetzung des Aktionsprogramms der Bundesregierung in geltendes Recht parlamentarisch sehr genau hinschauen, ob und inwieweit ein Ausgleich der Interessen verfolgt wird."
"19"," Dieses Aktionsprogramm darf keinesfalls ausschließlich auf dem Rücken der Landwirte ausgetragen werden."
"20"," Bereits im Rahmen der laufenden Haushaltsverhandlungen klären wir, was seitens des Bundes konkret zur Flankierung der Herausforderungen für unsere Landwirte getan werden kann."
"21"," Und wir schützen das Eigentum."
"22"," Wenn eine Regelung auf Grundlage des Aktionsprogrammes dazu führen sollte, dass in Eigentum von Landwirten eingegriffen wird, dann muss ein finanzieller Ausgleich erfolgen."
"23"," Insektenschutz muss auch tatsächlich Insekten schützen."
"24"," Wer zum Beispiel wirklich den Erhalt von Streuobstwiesen unterstützen möchte, sollte deshalb auch Anreize und keine neuen Verbote schaffen."
"25"," Albert StegemannIch sage Ihnen:"
"26"," Wir brauchen hier ein Umdenken."
"27"," Jeder Einzelne kann mit seinem individuellen Konsum zu mehr Tierwohl in der landwirtschaftlichen Nutztierhaltung beitragen."
"28"," Diese Eigenverantwortung kann man dem Verbraucher niemals abnehmen."
"29"," Es geht nicht um Sonntagsreden, sondern um Alltagshandeln."
"30"," Jeder muss einen Beitrag leisten, wenn es um mehr Tierwohl geht:"
"31"," die Politik, die Landwirte und der Verbraucher."
"32"," Dafür ist das staatliche Tierwohlkennzeichen ein guter Ansatz."
"33"," Es gibt den Verbrauchern die Möglichkeit, zu zeigen, was ihnen Tierwohl tatsächlich wert ist, und es gibt den Tierhaltern die Möglichkeit, einen Vermarktungsweg für Fleisch mit mehr Tierwohl zu eröffnen, wenn man es denn richtig macht."
"34","Genau dafür stellen wir im Bundeshaushalt 2020 die richtigen Weichen."
"35"," Zugleich müssen wir allerdings in genau diesem Bereich Zielkonflikte lösen."
"36"," So kann es zum Beispiel nicht sein, dass neue Ställe, die mehr Platz für ein Tier bieten und es an die frische Luft lassen, schlicht deshalb nicht gebaut werden können, weil das Emissionsrecht dem entgegensteht."
"37"," Ich weiß aus zahlreichen Gesprächen mit jungen Landwirten, dass sie für mehr Tierwohl gerne umbauen wollen."
"38"," Ihnen wird dazu zurzeit aber keine rechtliche Grundlage gegeben."
"39"," Daran verzweifelt eine ganze Generation von jungen Landwirten."
"40"," Deswegen müssen wir jetzt vorankommen und zügig ein neues modernes Bau- und Emissionsschutzrecht auf den Weg bringen, das Innovationen für mehr Tierwohl ermöglicht."
"41"," Dafür wollen wir uns alle, insbesondere die Unionsfraktion, einsetzen."
"42","Vielen Dank, dass Sie mir zugehört haben."
"43","Vizepräsident Dr.
 Hans-Peter "
