"","V1"
"1",""
"2"," Vielen Dank, Saskia Esken."
"3"," — Letzter Redner in dieser Debatte:"
"4"," Nikolas Löbel für die CDU/CSU-Fraktion."
"5"," Nikolas Löbel:"
"6","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Alle Vorredner haben darauf hingewiesen, dass seit dem letzten Medien- und Kommunikationsbericht schon einige Zeit, zu viel Zeit, ins Land gezogen ist; aber was lange währt, wird endlich gut."
"7"," Wir sehen dabei ganz klar Intermediäre, also Google, Facebook und Co, in der Verantwortung, dafür zu sorgen, dass sich keine gefährdenden oder gegen Menschen gerichteten Inhalte auf ihren Plattformen befinden."
"8"," Dabei kommt eben dem Net tz seit 2017 eine besondere Rolle zu."
"9"," Darauf wurde bereits eingegangen."
"10","Als Außenpolitiker möchte ich an dieser Stelle explizit auf die Stärkung der Deutschen Welle Bezug nehmen, die im letzten Jahr ihr 65-jähriges Jubiläum feierte."
"11"," Gerade die Steigerung des finanziellen Budgets auf das Niveau der Auslandssender der großen Mitgliedstaaten der Europäischen Union ist sehr zu begrüßen."
"12"," Der Haushalt der Deutschen Welle ist im Zeitraum von 2013 bis 2018 von etwa 277 Millionen Euro auf rund 326 Millionen Euro angewachsen."
"13"," Das sind 49 Millionen Euro mehr innerhalb von fünf Jahren."
"14"," Ich glaube, das hat sich auch gelohnt."
"15"," Die Deutsche Welle kann auf eine erhebliche Steigerung ihrer Nutzerzahlen in den letzten Jahren verweisen."
"16"," Weltweit erreicht die Deutsche Welle aktuell 197 Millionen wöchentliche Nutzerkontakte."
"17"," 2018 waren es noch 162 Millionen pro Woche."
"18"," Bis 2021 soll die wöchentliche Nutzerzahl sogar auf 210 Millionen gesteigert werden."
"19"," Das arabische Angebot war 2018 dabei für mehr als ein Drittel der Onlinereichweite der Deutschen Welle verantwortlich."
"20"," Das zeigt:"
"21"," Die Deutsche Welle ist wichtig."
"22"," Sie ist die Stimme Deutschlands in der Welt und hat ganz bewusst eine besondere Bedeutung."
"23"," Sie dient nicht nur der Verbreitung objektiver Nach richten, sondern auch der Vermittlung unserer Werte u Überzeugungen."
"24"," Es ist wichtig, dass unsere Werte wie Toleranz, Freiheit und Demokratie immer wieder thematisiert werden; denn in vielen Ländern der Welt sind diese Werte aktuell in Gefahr."
"25"," Die Beiträge der Deutschen Welle stehen für Verlässlichkeit, für Objektivität."
"26"," Es gilt, diesen guten Ruf weiterhin auszuweiten und auch künftig für eine entsprechende Reichweite der Deutschen Welle in der Welt zu sorgen."
"27"," Damit diese objektive Berichterstattung gewährleistet werden kann, brauchen wir einen internationalen Einsatz für unabhängigen Journalismus."
"28"," Die Forderung der Schaffung eines hauptamtlichen UN-Sonderbeauftragten für den Schutz von Journalisten begrüßen wir daher explizit."
"29"," Dem schließen wir uns an.
Ich komme — —Vizepräsidentin Claudia "
