"","V1"
"1",""
"2"," Jetzt erteile ich das Wort dem Kollegen Dr."
"3"," Bruno Hollnagel, AfD."
"4"," Dr."
"5"," Bruno Hollnagel:"
"6","Sehr geehrter Herr Präsident! Meine sehr verehrten Damen und Herren! Die Absicht des Klimapakets ist es, CO--Emissionen zu reduzieren."
"7"," Wie? Indem der Preis zum Beispiel für Benzin künstlich verteuert wird."
"8"," Die Idee dabei ist:"
"9"," Der steigende Preis senkt die Nachfrage — zum Beispiel nach Benzin — und damit die CO,-Emissionen."
"10"," Theoretisch richtig, praktisch nicht."
"11"," Beweis:"
"12"," Schweden."
"13"," In Schweden wurde 1990/91 eine Klimasteuer eingeführt."
"14"," Die Wirkung:"
"15"," Die CO,-Emissionen stiegen."
"16"," Erst als ab 2017 steuerfreier Diesel auf den Markt kam, also eine preiswerte Alternative, kam es dazu, dass die CO>Emissionen gesenkt werden konnten."
"17","Was lernen wir daraus? Gibt es keine preiswerte Alternative - und in Deutschland gibt es sie nicht —, bewirkt eine CO2-Steuer nur zweierlei:"
"18"," Erstens."
"19"," Sie mindert den Wohlstand der Bürger."
"20"," Zweitens."
"21"," Sie schadet dem Standort Deutschland."
"22"," Als Politiker sind wir gehalten, sorgfältig mit Steuergeldern umzugehen."
"23"," Wenn wir Steuergeld ausgeben, dann müssen wir also genau wissen, was wir dafür bekommen."
"24"," Kennen wir, allgemein wissenschaftlich anerkannt, den genauen Einfluss der menschengemachten CO ,-Emissionen auf die Weltklimatemperatur? Antwort:"
"25"," Nein."
"26"," Nun verweisen Sie möglicherweise auf eine Formel des Weltklimarates."
"27"," Unterstellen wir einmal, dass diese Formel richtig wäre, so könnten wir folgende Rechnung aufstellen:"
"28"," Die gesamte jährliche CO,-Emission Deutschlands würde das Weltklima genau um 0,000653 Grad erhöhen."
"29"," Das ist fast nichts."
"30"," Da wir niemals alle, sondern nur einen Teil der CO>Emissionen einsparen könnten, ist die Möglichkeit, das Klima durch eine CO,-Steuer überhaupt beeinflussen zu können, praktisch null."
"31"," r."
"32"," Bruno Hollnagel Diese Null würde uns viele, viele Milliarden kosten."
"33"," Das Gebot der Verhältnismäßigkeit ist gebrochen."
"34"," Werfen Sie doch mal einen Blick auf die Lausitz."
"35"," Dort wird der Betrieb eines Kohlekraftwerks eingestellt."
"36"," Es sollen 38 Milliarden Euro investiert werden, um unter anderem die Lausitz nicht ins ökonomische Nirwana abstürzen zu lassen."
"37"," Das können Sie nicht benennen? Klar."
"38"," Denn das ist nicht möglich."
"39"," Zur gleichen Zeit aber werden in der Welt 1 400 Kohlekraftwerke geplant oder bereits gebaut."
"40"," Welchen Einfluss hat es also, wenn Deutschland die 38 Milliarden Euro verschwendet? Es hat keinen Einfluss."
"41"," Nein, meine Damen und Herren."
"42"," Die Welt wird nicht am deutschen Wesen genesen, und eine deutsche CO -Steuer wird es schon erst recht nicht richten."
"43"," Nun noch ein Problemfeld:"
"44"," Wenn der Staat an CO-Emissionen verdient, weil er dadurch Einnahmen generiert, wird der Staat kein Interesse daran haben, die CO,Einnahmen zu verhindern."
"45"," Er hat also ein Interesse an CO,-Emissionen."
"46"," Nun sagen Sie:"
"47"," Ja, er nimmt das Geld und verteilt es wieder."
"48"," — Dann hätten wir aber genau den Effekt, dass die Einnahmen schließlich genommen werden, umverteilt werden müssen und der Staat wieder zur bürokratischen Krake wird."
"49"," Das ist ebenfalls zu verhin ern."
"50"," Meine Damen und Herren, die CO,-Besteuerung gefährdet den Wirtschaftsstandort Deutschland, sie gefährdet den Wohlstand Deutschlands."
"51"," Die aktuelle Klimapolitik gefährdet die wirtschaftliche Zukunft unseres Landes."
"52"," Das ist zu verhindern."
"53","Danke schön."
"54"," Präsident Dr.
 Wolfgang "
