"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächste Rednerin ist für die Bundesregierung die Bundesministerin Svenja Schulze."
"4"," Svenja Schulze, Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"5","Herr Präsident! Meine Damen und Herren Abgeordnete! Als ich Schülerin war, habe ich gegen Atomkraft demonstriert."
"6"," Ich habe damals miterlebt, wie viele, auch wie viele junge engagierte Menschen von Teilen der Politik an den Rand gedrängt wurden."
"7"," Damals hat man uns vorgeworfen, wir wären Fortschrittsfeinde."
"8"," Dabei ging es uns darum, eine Alternative zu finden zu diesem zerstörerischen Fortschrittsmodell."
"9","Deshalb finde ich es gut, wenn heute wieder angeblich so unpolitische junge Leute den Mund aufmachen, wenn sie auf die Straße gehen, wenn sie demonstrieren."
"10"," Das ist Demokratie."
"11"," Wir erleben eine Jugendbewegung, die sich mit hohem Tempo dynamisiert, die sich mobilisiert, die international vernetzt ist."
"12"," Das ist gut für unsere Demokratie."
"13"," Ja, die jüngere Generation unternimmt hier einen Wec Er richtet sich hauptsächlich an uns Ältere, an uns Entscheiderinnen und Entscheider der älteren Generation."
"14"," Ich bin dankbar dafür; denn ihr Anliegen ist der Klimaschutz, und das ist ein wichtiges Anliegen."
"15"," Es ist eine Generationenfrage."
"16"," Es geht vor allen Dingen um die Zukunft, gerade der jüngeren Generation."
"17"," Meine Damen und Herren, die Schülerinnen und Schüler reihen sich damit genauso wie die Petition der Wissenschaftlerinnen und Wissenschaftler in eine sehr breite gesellschaftliche Bewegung ein, die von der Politik, vom Deutschen Bundestag einfordert, mehr für den Klimaschutz zu unternehmen."
"18"," Die Profis haben sich längst an die Seite von Fridays for Future gestellt."
"19"," Und sie haben recht:"
"20"," Wir können nicht auf Kosten anderer oder auf Kosten der nachkommenden Generationen leben, die dann ungleich teurere Anpassungsmaßnahmen ergreifen müssen oder womöglich gar nichts mehr retten können."
"21"," Im Gegenteil:"
"22"," Wir brauchen einen neuen Generationenvertrag, der den Klimaschutz über die nächsten Jahrzehnte auch wirklich garantiert."
"23"," Noch haben wir die Möglichkeit, den Schalter umzulegen."
"24"," Mit dem Kohleausstieg und dem Klimaschutzgesetz gibt es auch schon zwei ganz wichtige Bausteine."
"25"," Damit will ich darauf hinweisen:"
"26"," Es stimmt nicht, dass gar nichts passiert."
"27"," Wir haben das Abkommen von Paris."
"28"," Dieses hatte natürlich einen langen Vorlauf."
"29"," Weltweit haben sich die Staaten aber auf einen Weg für eine bessere Zukunft gemacht."
"30"," Und das ist gut, auch wenn vieles natürlich noch schneller gehen müsste."
"31"," Hier in Deutschland haben wir gerade einen sehr erfolgreichen Prozess mit der Kohlekommission beschlossen."
"32"," Wir haben beschlossen, in weniger als 20 Jahren aus der Kohleverstromung auszusteigen und das parallel zum Ausstieg aus der Atomkraft zu tun."
"33"," Das ist für manchen vielleicht zu spät."
"34"," Aber das ist genau der richtige Weg."
"35"," Wenn es uns gelingt, die Nutzung der erneuerbaren Energien und die Netze schneller auszubauen, dann können wir auch früher aus der Kohle aussteigen."
"36"," Deswegen müssen wir alles daransetzen, dass es uns gelingt, die Erneuerbaren schneller nach vorne zu bringen."
"37"," Der Kohleausstieg ist Teil der Klimaschutzgesetzgebung, wie wir sie derzeit diskutieren."
"38"," Mit meinem Entwurf für ein Klimaschutzgesetz will ich, dass es klare Verantwortlichkeiten gibt."
"39"," Alle Bereiche brauchen klare Einsparziele, damit wir das gemeinsame Ziel bis 2030 auch wirklich erreichen können."
"40"," Jahresemissionsmengen soll es auch deshalb geben, weil die europäische Klimaschutzverordnung jährliche Emissionsbudgets für die Mitgliedstaaten vorsieht."
"41"," Deshalb macht es Sinn, das auf Deutschland herunterzubrechen."
"42","Es dürfte doch wirklich jedem einleuchten, dass es sinnvoller ist, aktiv in die ökologische Modernisierung unserer Wirtschaft zu investieren, statt abzuwarten oder anderen Ländern Emissionsrechte abkaufen zu müssen oder das Geld für die Folgen aufzuwenden."
"43"," Bundesministerin Svenja SchulzeMeine Damen und Herren, kein Klimaschutz — das wird auf Dauer sehr, sehr teuer, und das können und sollten wir uns nicht leisten."
"44"," Ich bin deshalb sehr froh, dass der Koalitionsausschuss gestern beschlossen hat, ein Klimakabinett einzusetzen."
"45"," Das zeigt:"
"46"," Die ganze Bundesregierung nimmt die Klimaschutzziele sehr ernst."
"47"," Das ist das, was ich immer wieder eingefordert habe:"
"48"," Für den Klimaschutz ist nicht alleine die Umweltministerin zuständig."
"49"," Klimaschutz ist eine gemeinsame Aufgabe für uns alle."
"50"," Der Beschluss von gestern Abend unterstreicht doch noch einmal, dass wir in diesem Jahr die gesetzlichen Maßnahmen zur verbindlichen Erreichung unserer Klimaschutzziele beschließen werden."
"51"," Andrea Nahles hat gesagt:"
"52"," Die Bundesregierung wird 2019 zum Klimajahr machen."
"53"," Ich finde, besser kann man es nicht ausdrücken."
"54","Meine Damen und Herren, lassen Sie uns den Protest der Schülerinnen und Schüler als einen weiteren Ansporn nehmen, hier eine gute Gesetzgebung mit ambitionierten Maßnahmen auf den Weg zu bringen."
"55"," Dass wir diese Aufgabe erfolgreich anpacken können, hat die Kohlekommission schon gezeigt."
"56"," Es ist gelungen, Klimaschutz, Arbeit und Strukturwandel zusammenzudenken."
"57"," Es ist uns gelungen, zu zeigen, dass das eine nur in der Kombination mit dem anderen nach vorne gebracht werden kann."
"58"," Ich finde, die Kohlekommission ist ein gutes Beispiel für einen gesellschaftlichen Kompromiss."
"59"," Solch einen Kompromiss brauchen wir eben auch in den anderen Bereichen."
"60","Meine Überzeugung ist:"
"61"," Wir sollten uns gemeinsam Mut machen, uns nicht auf zu vielen Nebenkriegsschauplätzen verkämpfen."
"62"," Wir müssen viel stärker als bisher auch über die Chancen diskutieren, viel mehr über die Möglichkeiten sprechen, die mit dieser Transformation verbunden sind — und zwar mit den Schülerinnen und Schülern, mit den Wissenschaftlerinnen und Wissenschaftlern und natürlich auch hier im Deutschen Bundestag."
"63","Ganz herzlichen Dank für Ihre Aufmerksamkeit.
Vizeprasident Thomas "
