"","V1"
"1",""
"2"," Dr."
"3"," Anja Weisgerber, CDU/CSU, ist die voraussichtlich letzte Rednerin in dieser Debatte."
"4"," Dr."
"5"," Anja Weisgerber:"
"6"," Sehr geehrter Herr Präsident! Werte Kolleginnen und Kollegen!Wir sind zwar in der Gegenwart angekommen, aber noch nicht in einer zufriedenstellenden Gegenwart."
"7","Dr."
"8"," Anja WeisgerberDiesen bemerkenswerten Satz hat unsere Bundestagsprasidentin a."
"9"," D."
"10"," Rita Stissmuth bei der Feier zu 100 Jahren Frauenwahlrecht hier gesagt."
"11","In vielen Bereichen haben wir schon ganz viel geschafft, und dafür bin ich allen Frauen und auch den Männern, die dafür gekämpft haben, sehr dankbar."
"12","Bis in die 70er-Jahre mussten Frauen ihre Männer noch um Erlaubnis fragen, ob sie arbeiten dürfen."
"13"," Heute ist es selbstverständlich, dass eine Bundeskanzlerin Deutschland regiert."
"14"," Meine Kinder, sechs und acht Jahre alt, haben mich kürzlich gefragt, ob es denn möglich ist, dass auch ein Mann Bundeskanzler wird."
"15"," Frauen gehen heutzutage ganz selbstverständlich ihren Weg."
"16"," Sie stehen ihre Frau."
"17"," Sie machen Karriere."
"18"," Das ist die Realität in der heutigen Zeit, und das ist auch gut so, meine Damen und Herren."
"19"," Zur Wahrheit gehört aber auch, dass wir den Ansporn haben, noch mehr zu erreichen."
"20"," Wir wollen mehr Frauen in Führungspositionen."
"21"," Wir wollen eine bessere Vereinbarkeit von Familie und Beruf — eine noch bessere Vereinbarkeit."
"22"," Wir wollen Teilzeitmodelle auch in Führungsebenen."
"23"," Wir wollen einen besseren Schutz von Frauen bei häuslicher Gewalt und die Aufwertung der sozialen Berufe — und vieles mehr."
"24","Zum Thema „bessere Alterssicherung von Frauen“."
"25"," Ich bin wirklich stolz darauf, dass wir mit der Mütterrente schon viel erreicht haben."
"26"," Beim Thema „Altersarmut von Frauen“ geht es aber auch generell darum, Kindererziehungszeiten und auch die Zeiten für die Pflege von Angehörigen noch besser anzurechnen, und dafür kämpfen wir auch, meine Damen und Herren."
"27"," Wenn man sich zum Beispiel die Häufigkeit von Vornamen in Handelsregistern anschaut, stellt man fest, dass man auf die unterschiedlichsten Vornamen trifft:"
"28"," Michael, Hans, Thomas, Peter."
"29"," Erst auf Platz 61 folgt der erste weibliche Vorname, nämlich Katja."
"30"," Ähnlich ist es bei Staatssekretären in der Politik oder bei börsennotierten Unternehmen."
"31"," Es gab in der Geschichte mehr Staatssekretäre mit dem Namen Hans als Staatssekretärinnen insgesamt."
"32"," Es gibt also noch eine gläserne Decke, und diese gläserne Decke wollen wir endgültig durchbrechen."
"33","Wir haben heute schon viel darüber gesprochen, welche Rechte die Generationen vor uns erkämpft haben."
"34"," Lassen Sie uns auch einen Blick auf die Gegenwart und die Zukunft werfen."
"35"," Für mich ist es wichtig, dass meine Tochter, aber auch mein Sohn in einer Gesellschaft aufwachsen, die ihnen die gleichen Rechte ohne Widerspruch zuspricht."
"36"," Wir müssen bestehende Rollenmuster aufbrechen und Frauen in ihren jeweiligen Lebenswegen immer unterstützen."
"37"," Frauen entscheiden sich nämlich für die unterschiedlichsten Lebensentwürfe, und das ist auch gut so."
"38"," Wir als Gesellschaft sollten uns davon freimachen, diese Entscheidungen zu bewerten oder zu beurteilen."
"39"," Auch aus eigener Erfahrung weiß ich, dass es sich die Frauen manchmal gegenseitig schwer machen und sich als Rabenmutter oder als Heimchen am Herd bezeichnen."
"40"," Jeder Weg ist gut."
"41"," Das ist wahre Wahlfreiheit, und dafür stehen wir."
"42"," Meine Damen und Herren, wir brauchen nicht darüber zu diskutieren, dass ein Frauenanteil im Bundestag von rund 30 Prozent zu gering ist."
"43"," Das ist kein Spiegelbild des Volkes, und das muss besser werden."
"44"," Hier sind wir uns fraktionsübergreifend — auf jeden Fall in dieser Grundaussage - einig."
"45"," Unser Ziel ist es, dass wir mehr Frauen in Direktmandate bringen."
"46"," Dabei müssen wir die Frauen auf ihrem Weg in aller Form unterstützen."
"47"," Deshalb setzen wir uns von der Gruppe der Frauen dafür ein, dass dieses Thema auch bei der Wahlrechtsreform aufgerufen wird, dass es überhaupt ein Thema ist und dass es auch ein Umdenken in unseren Parteien auslöst."
"48"," Mir persönlich ist es ein großes Anliegen, dass wir mehr Frauen in die politische Arbeit bringen und sie dafür gewinnen."
"49"," Dafür ist es notwendig, sie zu ermutigen."
"50"," Wir in der Frauen-Union Bayern haben eine Quote in Bezirksvorständen und im Parteivorstand, und wir haben ein Mentoringprogramm, mit dem wir Frauen ermutigen, sich für Mandate in der Politik zu bewerben — mit groBem Erfolg:"
"51"," Viele sind Bürgermeisterin geworden."
"52"," Viele haben sich für Mandate beworben."
"53"," Uns in Unterfranken macht keiner etwas vor; denn drei von fünf Bundestagsabgeordneten — drei von fünf! — sind Frauen."
"54","Meine Damen und Herren, der Weltfrauentag ist und bleibt ein wichtiger Tag."
"55"," Für mich ist es aber wichtiger, dass wir, Männer und Frauen, uns nicht nur am Weltfrauentag für die Gleichberechtigung einsetzen, sondern an jedem Tag; denn ohne Frauen ist kein Staat zu machen."
"56","Danke schön."
"57"," Präsident Dr.
 Wolfgang "
