"","V1"
"1",""
"2"," Vielen Dank, Herr Kollege Dr."
"3"," Bartke."
"4"," — Damit schlieBe ich die Aussprache."
"5","Wir kommen jetzt zu drei namentlichen Abstimmungen."
"6","Als Erstes stimmen wir über den von der FDP eingebrachten Entwurf eines Gesetzes für mehr Teilhabe im Wahlrecht ab."
"7"," Der Ausschuss für Inneres und Heimat empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 19/8177, den Gesetzentwurf der Fraktion der FDP auf Drucksache 19/3171 abzulehnen."
"8"," Die Fraktion der FDP wünscht namentliche Abstimmung."
"9"," Ich bitte die Schriftführerinnen und Schriftftihrer, die vorgesehenen Platze einzunehmen."
"10","An den Urnen fehlen sowohl Oppositionsschriftführer als auch Koalitionsschriftführer."
"11"," Wir stimmen erst ab, wenn alle Urnen besetzt sind."
"12"," — Sind jetzt alle Urnen besetzt? — Das ist der Fall."
"13"," Dann eröffne ich die erste namentliche Abstimmung, und zwar über den Gesetzentwurf der Fraktion der FDP."
"14","Ich frage:"
"15"," Ist ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? — Ich sehe, das ist nicht der Fall."
"16"," Dann schließe ich die Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen."
"17"," Das Ergebnis der Abstimmung wird Ihnen später bekannt gegeben."
"18","Wir setzen die Abstimmung fort und kommen zu dem Gesetzentwurf der Fraktionen Bündnis 90/Die Grünen und Die Linke zur Umsetzung der UN-Behindertenrechtskonvention im Wahlrecht."
"19"," Der Ausschuss für Inneres und Heimat empfiehlt unter Buchstabe b seiner Beschlussempfehlung auf Drucksache 19/8177, den Gesetzentwurf der Fraktionen Bündnis 90/Die Grünen und Die Linke auf Drucksache 19/4568 abzulehnen."
"20"," Wir stimmen über den Gesetzentwurf auf Verlangen der Fraktion Bündnis 90/Die Grünen namentlich ab."
"21"," Ich frage:"
"22"," Sind die Plätze an den Urnen besetzt? — Das ist offensichtlich der Fall."
"23"," Dann eröffne ich die zweite namentliche Abstimmung über den Gesetzentwurf der Fraktionen Bündnis 90/Die Grünen und Die Linke."
"24","Ist ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? — Das ist nicht der Fall."
"25"," Dann schließe ich die Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen."
"26"," Das Ergebnis der namentlichen Abstimmung wird Ihnen später bekannt gegeben."
"27","”Zusatzpunkt 14."
"28"," Wir kommen jetzt zur dritten namentlichen Abstimmung, und zwar über den Antrag der Fraktionen der CDU/CSU und SPD auf Drucksache 19/8261 mit dem Titel „Für die Einführung eines inklusiven Wahlrechts“."
"29"," Sind die Plätze an den Urnen besetzt? — Liebe Kolleginnen und Kollegen, alle Urnen sind besetzt."
"30"," Dann eröffne ich die Abstimmung über den Antrag der Fraktionen der CDU/CSU und der SPD."
"31","Liebe Kolleginnen und Kollegen, ich stelle die entscheidende Frage:"
"32"," Ist ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? — Das ist erkennbar nicht der Fall."
"33"," Dann schließe ich die namentliche Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen."
"34"," Das Ergebnis der namentlichen Abstimmung wird Ihnen später bekannt gegeben."
"35","’Ich bitte jetzt diejenigen Mitglieder des Hauses, die der Aktuellen Stunde nicht folgen wollen, den Saal zu räumen."
"36"," Wir werden die Gelegenheit nutzen, das Präsidium vollständig auszutauschen.
D Ergebnis Seite 10159 D 9 Ergebnis Seite 10163 B 9 Ergebnis Seite 10165 DVizeprasident Thomas "
