"","V1"
"1",""
"2"," Dr."
"3"," Harald Weyel, AfD, ist der nächste Redner."
"4"," Dr."
"5"," Harald Weyel:"
"6","Sehr geehrter Herr Präsident! Kollegen! Zuschauer draußen im Lande! Der Staatsminister brachte das Bild vom engen Zusammenstehen."
"7"," Zu engem Zusammenstehen fällt mir eines ein:"
"8"," Wenn im Wald die Bäume zu eng zusammenstehen, dann ist der Windbruch vorprogrammiert."
"9"," Dann haben der Förster und die Waldarbeiter danach was zu spalten."
"10"," Das enge Zusammenstehen ist also ein völlig schiefes Bild."
"11"," Gute Nachbarschaft besteht eventuell auch aus einer richtigen Mischung von Nähe und Distanz, die hier gröblich und sträflich vernachlässigt wird."
"12"," Im Autoverkehr steht ein zu nahes Auffahren unter Strafe."
"13"," Insofern möchte ich an Sloterdijk erinnern, der in „Theorie der Nachkriegszeiten“ das deutsch-französische Verhältnis beleuchtete und in dem Zusammenhang von der guten Nachbarschaft spricht, die darin besteht, dass man sich auch mal in Ruhe lässt."
"14"," Und er bringt einen weiteren Begriff ein, nämlich den der Metanoia."
"15"," Eben wurde beispielsweise das Jahr 1919 erwähnt."
"16"," „Metanoia“ heißt:"
"17"," die Abkehr, die Einsicht, die neue Welt, in die man tritt, die neue Gesinnung usw."
"18"," Da muss man doch feststellen, dass Deutschland ziemlich alleine dasteht, weil die anderen sich in ihrer nationalen Interessenvertretung treu geblieben sind."
"19"," Dass man jetzt neue Institutionen schafft, die den alten ähneln, kann darüber nicht hinwegtäuschen."
"20"," Was ist eigentlich aus dem ersten Elysee-Vertrag geworden? Er ist doch in weiterer Hinsicht eine leere Hülle, die nicht mehr mit wirklichem Leben gefüllt ist."
"21"," Wenn man da jetzt noch eins draufsetzen und ihn erneuern will, kann ich nur sagen:"
"22"," Der Grundgedanke von zwei Parlamenten und einer Parlamentarischen Versammlung — ob es mehr oder weniger als 100 Vertreter sein müssen, kann man ja dahingestellt sein lassen -, steht im Widerspruch zu dem, was wir in diesem sogenannten EU-Parlament veranstalten wollen."
"23"," Das ist also eine Parallelveranstaltung, eine Dopplung."
"24"," Man könnte das sinnvoll aufgreifen, indem man die Parlamentarische Versammlung für ganz Europa einführt und somit das ganze Brüsseler bzw."
"25"," Straßburger Scheinparlament zu dem Zustand von 1979 oder vor 1979 zurückführt, ansonsten bleibt es, was es ist, nämlich ein Einfallstor für internationalisierten Lobbyismus aller Art."
"26","Das ist Ihr Parlament."
"27","Zwei Wochen nach Unterzeichnung des Aachener Vertrags am 22."
"28"," Januar dieses Jahres inklusive Geheimvertrag, wie er schon richtigerweise erwähnt wurde — so was sollte man nicht unter den Tisch fallen lassen — grätscht Freund oder Freundin Frankreich bei Nord Stream 2 dazwischen, erscheint nicht auf der Münchner Sicherheitskonferenz usw."
"29"," usf."
"30"," und denkt gar nicht daran, irgendwelche Atomschirme für andere Leute aufzuspannen."
"31"," Das hat schon nicht geklappt im Gespann Schmidt-Giscard, Kohl-Mitterrand oder Schröder-Chirac und wird jetzt erst recht nicht gelingen."
"32"," Vielleicht ist es sinnvoll, wenn wir uns im europäischen Zusammenhang mal ein Bonmot von Talleyrand vor Augen führen:"
"33","Dr."
"34"," Harald WeyelNiemand vermag zu sagen, wie viele politische Dummheiten aus Mangel an Geld schon verhindert worden sind."
"35","Dies ist unser und der EU Schicksal."
"36","Es ist offenbar viel zu viel Geld da für allen möglichen Blödsinn, der dann auch prompt gemacht wird."
"37"," Lassen Sie uns da ansetzen und das verhindern."
"38","Vizepräsidentin Petra Pau:"
"39"," Herr Weyel, das können Sie jetzt nicht mehr."
"40"," Kommen Sie bitte zum Schluss."
"41","Dr."
"42"," Harald Weyel:"
"43","Danke, ich bin fertig."
"44"," — Ich bedanke mich bei den Steuerzahlern und Wählern, die diesen Spuk vielleicht beenden werden, mit uns zusammen."
"45","Danke."
"46","Vizepräsidentin Petra Pau:"
"47"," Das Wort hat die Abgeordnete Katrin Staffler für die CDU/CSU-Fraktion."
"48"," Katrin Staffler:"
"49","Frau Präsidentin! Sehr geehrte Kolleginnen und Kollegen! Es ist ja gerade Fastenzeit."
"50"," Wie in jedem Jahr habe ich mir auch in diesem Jahr wieder vorgenommen, auf bestimmte Dinge zu verzichten."
"51"," Dazu gehören bestimmte Lebensmittel."
"52"," also populistische Aussagen zu ignorieren, statt sie zu kommentieren, weil ich der Meinung bin, dass Populisten hier schon viel zu viel Stage haben."
"53","Leider ist mir jetzt dieser Antrag der AfD dazwischengekommen."
"54"," Der Antrag trieft ja geradezu vor populistischen Aussagen und vor alternativen Fakten."
"55"," Deswegen werde ich an dieser Stelle eine kurze Pause in meiner Fastenzeit einlegen und versuchen, den Ausführungen aus dem Antrag mal ein paar korrekte Fakten entgegenzustellen."
"56"," Leider wird meine Redezeit trotzdem nicht ausreichen, um all die irreführenden und falschen Thesen aus dem Antrag richtigzustellen."
"57"," Aber ich habe jetzt mal drei rausgegriffen."
"58"," Verehrte Kolleginnen und Kollegen von der AfD, vielleicht lohnt es sich, die Notizbücher zu zücken für einen kurzen Faktencheck in Sachen EU."
"59","Zur ersten These, die ich rausgegriffen habe."
"60"," Ich zitiere aus dem Antrag:"
"61","Das Vertrauen der Menschen in die Institutionen und die Regelwerke der EU schwand und ist teilweise irreparabel zerstört."
"62","Schauen wir uns mal den Eurobarometer-Bericht vom November 2018, der noch gar nicht so alt ist, an."
