"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Als Nächstes spricht für die Fraktion der SPD die Kollegin Marja-Lüsa Völlers."
"4"," Marja-Lüsa Völlers:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich bin stolz — stolz auf all die jungen Menschen, die seit Wochen und Monaten ihr Herz in die Hand nehmen, um auf unseren Straßen, den Straßen Europas und der Welt, für mehr Klimaschutz zu protestieren."
"6","Ich finde, wir sollten das alle zusammen sein."
"7","Heute finden über 1 700 Demonstrationen in über 100 Ländern weltweit statt."
"8"," Allein in Deutschland sind es über 220 Klimastreiks."
"9"," Natürlich blicke ich dabei auch in meinen heimischen Wahlkreis."
"10"," Dort haben sich Schülerinnen und Schüler seit Wochen darauf vorbereitet, heute das erste Mal in Nienburg eine Fridays-for-Future-Kundgebung zu starten."
"11"," Es waren wohl über 1 000 Teilnehmer."
"12"," Mit der Petition Scientists for Future formieren sich mehr als 19 000 Wissenschaftlerinnen und Wissenschaftler aus Deutschland, Österreich und der Schweiz hinter den Forderungen der jungen Menschen, Tendenz steigend."
"13"," Das ist ein starkes Signal und vor allem ein Weckruf, aber zu diesem Weckruf später mehr."
"14","Anfang der Woche habe ich mich mit einem Schüler aus meinem Heimatort über die Demonstrationen ausgetauscht."
"15"," Eine Sache hat mich dabei sehr betroffen gemacht."
"16"," Er meinte nämlich — Zitat —:"
"17"," Was mich persönlich extrem stört und was ich unbedingt ändern möchte, ist, dass die Jugend gern als politikverdrossen dargestellt wird, jetzt aber, sobald man politisch aktiv wird, ins Lächerliche gezogen wird."
"18"," — Hand aufs Herz:"
"19"," Der junge Mann hat recht."
"20"," Wir müssen uns nur die Äußerungen von Bundesbildungsministerin Anja Karliczek oder dem Fraktionsvorsitzenden der FDP, Christian Lindner, vor Augen halten."
"21"," Da gehen junge Menschen auf die Straße, die für eine Sache brennen, die etwas für unser Klima bewegen wollen, und Ihnen, Frau Ministerin, fällt nichts Besseres ein, als direkt den Zeigefinger zu erheben und nur auf die Schulpflicht zu pochen."
"22"," Das Anliegen ist so wichtig, und es hat wirklich nichts mit Schwänzen im großen Stil zu tun."
"23"," Das wurde doch in München und Berlin in der vergangenen Woche eindrucksvoll bewiesen."
"24"," Dort fanden die Demos trotz Faschingsferien und Feiertag statt."
"25"," Mit solchen fahrlässigen Äußerungen werfen Sie alle jungen Leute in einen Topf."
"26"," Gerade Sie als Bundesbildungsministerin sollten unsere Jugend zu gesellschaftlichem Engagement anregen, statt es ihnen zu vermiesen."
"27"," Frau Kollegin, als Lehrerin weiß ich, wie wichtig es ist, Jugendliche in ihrem Engagement für demokratische Anliegen zu bestärken."
"28"," Ich würde es wirklich sehr begrü Marja-Lüsa VöllersBen, wenn Sie an Ihrer Einstellung dazu noch ein bisschen arbeiten würden."
"29"," Wenn Herr Lindner da wäre, würde er sicherlich von mir jetzt auch noch einen kleinen Spruch bekommen."
"30"," — Wo ist der Herr eigentlich? Ist er gerade irgendwie als Profi unterwegs, um das Klima zu retten? — Frau Nahles hat die Schülerinnen und Schüler nicht diskreditiert, anders als Ihr Fraktionsvorsitzender."
"31","Meiner Meinung nach müssen junge Menschen oder Menschen generell nicht Experten von A bis Z sein, um sich irgendwo demokratisch einzubringen."
"32"," Ich glaube, da ist sich der Großteil von uns einig."
"33"," Sehr geehrte Damen und Herren, was passiert denn da gerade auf den Straßen? Das ist Politikunterricht, wie wir ihn uns anschaulicher und lehrreicher nicht wünschen könnten."
"34"," Ich will Ihnen auch verraten, warum:"
"35"," Im Frühjahr 2003 habe ich als Zwölftklässlerin bei einer großen Demonstration gegen den Einmarsch der Amerikaner in den Irak und eine potenzielle deutsche Beteiligung mitgemacht."
"36"," Noch heute weiß ich, wie wir zu Hunderten auf dem Sportplatz unserer Schule waren und ein großes PeaceZeichen geformt haben."
"37"," Und ja, das war auch in der Unterrichtszeit."
"38"," Hat uns das Verpassen des Unterrichts geschadet? Ich bin mal so frei:"
"39"," Nein."
"40"," )Bei dieser Aktion habe ich, haben wir aber etwas ganz Wertvolles gelernt:"
"41"," Wir haben die Tragweite unserer eigenen Stimmen erkannt, die Tragweite unseres eigenen Engagements, die Tragweite des eigenen Bewusstseins für eine gesamtgesellschaftliche Verantwortung."
"42"," Das hat mich geprägt, und so wird es sicherlich auch allen gehen, die jetzt überall auf unserer Welt auf die Straße gehen."
"43"," Heute Mittag war ich mit Katarina Barley und vielen weiteren Kolleginnen und Kollegen der SPD-Bundestagsfraktion kurz am Kanzleramt dabei, als die Fridays-for-Future-Demo stattfand."
"44"," Was für ein Engagement — sachlich, freundlich, aber bestimmt in der Forderung nach mehr Einsatz für unser aller Klima."
"45","Liebe Kolleginnen und Kollegen, hier bewegt sich gerade eine ganze Menge."
"46"," Es wird Zeit, dass auch wir uns bewegen."
"47"," In keinem anderen Land der Welt waren für heute mehr Proteste angekündigt als hier bei uns in Deutschland."
"48"," Das sollte für uns alle ein Weckruf sein, und zwar ein Weckruf, dem wir auch Taten folgen lassen."
"49"," Unsere Bundesumweltministerin Svenja Schulze hat zum Beispiel mit ihrem Klimaschutzgesetz einen richtig guten Vorschlag gemacht."
"50","Lassen Sie uns gemeinsam daran arbeiten, dass wir den Schalter beim Klimaschutz noch rechtzeitig umlegen."
"51"," Das sind wir den Schülerinnen und Schülern der Fridays-for-Future-Bewegung schuldig."
"52","Vielen Dank.
 Vizepräsident Thomas "
