"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Keine weiteren Wortmeldungen."
"4"," Ich schließe die Aussprache."
"5","Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf zur Umsetzung der zweiten Aktionärsrechterichtlinie."
"6"," Der Ausschuss für Recht und Verbraucherschutz empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/15153, den Gesetzentwurf der Bundesregierung auf Drucksachen 19/9739 und 19/10507 in der Ausschussfassung anzunehmen."
"7"," Ich bitte diejenigen, die dem Gesetzentwurfin der Ausschussfassung zustimmen wollen, um das Handzeichen."
"8"," — Das sind die Fraktionen der CDU/CSU und der SPD."
"9"," Wer ist dagegen? — Das sind die Fraktionen der AfD, der FDP, von Bündnis 90/Die Grünen und Die Linke."
"10"," Enthaltungen? — Gibt es nicht."
"11"," Damit ist der Gesetzentwurf in zweiter Beratung mit den Stimmen der Koalitionsfraktionen angenommen."
"12","Dritte Beratungund Schlussabstimmung."
"13"," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich von den Plätzen zu erheben."
"14"," — Wer stimmt dagegen? — Enthaltungen? — Gibt es nicht."
"15"," Das ist die gleiche Mehrheit wie bei derVizepräsident Thomas Oppermann ersten Abstimmung."
"16"," Damit ist der Gesetzentwurf in dritter Beratung angenommen."
"17","Wir kommen zur Abstimmung über den EntschlieRungsantrag der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/15169."
"18"," Wer stimmt für diesen EntschlieBungsantrag? — Das ist nur die Fraktion Bündnis 90/Die Grünen."
"19"," Gegenprobe! — Das sind SPD, CDU/CSU, FPD und AfD."
"20"," Wer enthält sich? — Bei Enthaltung der Fraktion Die Linke und Gegenstimmen von AfD, FDP und den Koalitionsfraktionen ist der Entschließungsantrag damit abgelehnt."
"21","Wir kommen zum Zusatzpunkt 11."
"22"," Beschlussfassung des Ausschusses für Recht und Verbraucherschutz auf Drucksache 19/9299."
"23"," Der Ausschuss empfiehlt unter Buchstabe a seiner Beschlussempfehlung die Ablehnung des Antrags der Fraktion der FDP auf Drucksache 19/ 8269 mit dem Titel „Aktionärsrechte stärken und Vertragsfreiheit achten“."
"24"," Wer stimmt für diese Beschlussempfehlung? — Das sind die Koalitionsfraktionen und Die Linke."
"25"," Wer stimmt dagegen? — Das sind FDP und AfD."
"26"," Enthaltungen? — Bei den Grünen, wie erwartet."
"27"," Damit ist die Beschlussempfehlung mit der Mehrheit von CDU/CSU und SPD und den Linken angenommen und der Antrag der FDP abgelehnt."
"28","Unter Buchstabe c empfiehlt der Ausschuss die Ablehnung des Antrags der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/8282 mit dem Titel „Managergehälter am langfristigen Unternehmenserfolg orientieren“."
"29"," Wer stimmt für diese Beschlussempfehlung? — Das sind die Koalitionsfraktionen und die FDP."
"30"," Wer stimmt dagegen? -— Bündnis 90/Die Grünen."
"31"," Wer enthält sich? — Bei Enthaltung der Linksfraktion und ohne Beteiligung an der Abstimmung durch die AfD ist der Antrag von Bündnis 90/ Die Grünen mit der Mehrheit der Koalitionsfraktionen abgelehnt worden."
"32","Ich rufe den Tagesordnungspunkt 23 a und 23 b auf:"
"33","a) Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Regelung der Wertgrenze für die Nichtzul gsbescl le in Zivilsachen, zum Ausbau der Spezialisierung bei den Gerichten sowie zur Anderung weiterer zivilprozessrechtlicher VorschriftenDrucksache 19/13828Beschlussempfehlung und Bericht des Ausschusses für Recht und VerbraucherschutzDrucksache 19/15167b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Recht und Verbraucherschutz— zu dem Antrag der Abgeordneten Katrin Helling-Plahr, Stephan Thomae, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDP AT? nhhé 1 1 1g de auch bei kleinen Streitwerten zulassen — Wertgrenze bei der Nichtzulassungsbeschwerde wieder abschaffen— zu dem Antrag der Abgeordneten Stephan Thomae, Katrin Helling-Plahr, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPZivilprozesse modernisieren — Für ein leistungs- und wettbewerbsfähiges Verfahrensrecht— zu dem Antrag der Abgeordneten Katja Keul, Dr."
"34"," Manuela Rottmann, Luise Amtsberg, weiterer Abgeordneter und Se Fraktion BÜNDNIS 90/DIE GRÜ NENZivilprozess im 21."
"35"," Jahrhundert — Verfahren und Abläufe effektiv gestalten— zu dem Antrag der Abgeordneten Dr."
"36"," Manuela Rottmann, Katja Keul, Oliver Krischer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENZivilprozess im 21."
"37"," Jahrhundert - Strategischer Verhinderung der Revision entgegenwirkenDrucksachen 19/14038, 19/14037, 19/14028, 19/14027, 19/15167Zu dem Gesetzentwurf der Bundesregierung liegen ein Änderungsantrag der Fraktion der AfD sowie ein Änderungsantrag der Fraktion der FDP vor."
"38"," Nach interfraktioneller Vereinbarung sind für die Aussprache 27 Minuten vorgesehen."
"39"," — Kein Widerspruch."
"40"," Dann ist das so beschlossen."
"41","Ich eröffne die Aussprache und erteile das Wort als erstem Redner dem Kollegen Dr."
"42"," Johannes Fechner von der Fraktion der SPD."
"43"," Dr."
"44"," Johannes Fechner:"
"45","Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Zuhörerinnen und Zuhörer auf den Tribünen! In den letzten Wochen und Monaten haben wir hier ja sehr intensiv strafrechtliche und zivilrechtliche Thematiken behandelt."
"46"," Eines ist uns dabei immer klar geworden:"
"47"," Die besten Gesetze bringen nichts, wenn wir für ihre Anwendung bei der Polizei, bei den Sicherheitsbehörden und bei den Gerichten zu wenig Personal haben."
"48"," Deswegen wollen wir auch mit diesem Gesetz dafür sorgen, dass die Gerichte nicht überlastet sind."
"49"," Das ist eine ganz wichtige Maßnahme."
"50"," Ich darf daran erinnern, dass wir schon in den letzten Haushaltsberatungen neue Stellen am BGH geschaffen haben, nämlich zwölf am Standort in Karlsruhe und zwölf am Standort in Leipzig."
"51"," Das war gut und richtig so; dennDr."
"52"," Johannes Fechnerich finde, gerade beim Bundesgerichtshor, der ja oft Urteile in zivil heiten fallt, die Millionen betreffen, müssen wir genügend Richterinnen und Richter haben."
"53"," Einen Weg, um den BGH noch weiter zu entlasten, beschreiten wir heute mit diesem Gesetz, indem wir die Wertgrenze von 20 000 Euro für die Nichtzulassungsbeschwerde in Zivilsachen als Dauerlösung festschreiben; denn die Richterinnen und Richter am BGH sind ganz erheblich überlastet."
"54"," 2018 wurden rund 3 600 Nichtzulassungsbeschwerden eingereicht."
"55"," Ohne die Wertgrenze, also ohne eine Regelung, nach der ein Beschwerdewert von 20 000 Euro erreicht werden muss, wären es noch wesentlich mehr Fälle."
"56"," Es wäre mit einem massiven Anstieg der Zahl von Nichtzulassungsbeschwerden zu rechnen."
"57"," Das würde den BGH überfordern, was wir nicht wollen; denn wichtige Grundsatzurteile könnten dann nicht mehr zeitnah ergehen, wichtige Rechtsfragen blieben auf Dauer unbeantwortet bzw."
"58"," unentschieden."
"59"," Dies gilt ebenso für Fallkonstellationen, die Millionen Menschen betreffen."
"60"," Das wollen wir nicht, und deswegen haben wir uns — zugegebenermaßen nach zu vielen Befristungen — entschlossen, die Beschwerdewertgrenze von 20 000 Euro jetzt festzuschreiben."
"61","Diese Wertgrenze kann man als juristisches Murmeltier, das uns gefühlt jedes Jahr grüßt, bezeichnen."
"62"," Deswegen ist es für alle Beteiligten gut, dass wir jetzt zu einer Dauerlösung kommen."
"63"," Dabei ist mir eines wichtig:"
"64"," Wir verkürzen den Rechtsschutz eben gerade nicht."
"65"," Auch bei kleineren Streitwerten unter 20 000 Euro wird es bei Grundsatzfragen nach wie vor die Möglichkeit geben, Recht beim BGH in letzter Instanz zu suchen."
"66"," Wir werden also den Rechtsweg nicht in unangemessener Weise verkürzen."
"67","In der Sachverständigenanhörung hat das BGH-Präsidentin Frau Limperg sehr deutlich gemacht und gesagt, dass insbesondere bei mietrechtlichen Streitigkeiten, wo es oft um kleine Summen geht, häufig eine grundsätzliche Frage vorliegt und die Oberlandesgerichte es dann ermöglichen, dass die Grundsatzentscheidung beim Bundesgerichtshof fallen kann."
"68"," Also kann ganz klar gesagt werden:"
"69"," Es gibt keine unverhältnismäßigen Einschränkungen des Rechtsschutzes für die Bürgerinnen und Bürger an dieser Stelle, meine lieben Kolleginnen und Kollegen."
"70"," Wir wollen mit zahlreichen weiteren Maßnahmen in diesem Gesetz die Qualität der Rechtsprechung weiter verbessern."
"71"," Indem wir zum Beispiel Spezialspruchkörper für bestimmte Rechtsgebiete einrichten, sorgen wir dafür, dass die zuständigen Richter eine noch größere Erfahrung in diesen Rechtsgebieten sammeln und Expertise erlangen."
