"","V1"
"1",""
"2"," Liebe Kolleginnen und Kollegen, ich schließe die Aussprache."
"3","Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf für den Schutz vor Masern und zur Stärkung der Impfprävention."
"4","Zu diesem Gesetzentwurf liegen mehrere Erklärungen nach § 31 unserer Geschäftsordnung vor."
"5","\""Der Ausschuss für Gesundheit empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 19/ 15164, den Gesetzentwurf der Bundesregierung auf den Drucksachen 19/13452 und 19/13826 in der Ausschussfassung anzunehmen."
"6"," — Würden Sie bitte Platz nehmen, wir müssen zunächst in der zweiten Lesung abstimmen."
"7"," — Ich bitte diejenigen, die dem Gesetzentwurf in der Ausschussfassung zustimmen wollen, um das Handzeichen."
"8"," — Das sind CDU/CSU, SPD und FDP und einige Kolleginnen und Kollegen der Linken."
"9"," Wer stimmt dagegen? — Das ist die AfD-Fraktion."
"10"," Enthaltungen? — Die Fraktion Bündnis 90/Die Grünen und einige Kolleginnen und Kollegen der Linken."
"11"," Damit ist der Gesetzentwurf in der zweiten Beratung angenommen."
"12","Wir kommen zur dritten Beratungund Schlussabstimmung."
"13"," Wir stimmen über den Gesetzentwurf auf Verlangen der Fraktion der AfD namentlich ab."
"14"," Ich bitte die Schriftführerinnen und Schriftführer, die vorgesehenen Plätze einzunehmen."
"15"," — Darf ich fragen:"
"16"," Sind die Urnen alle besetzt? — Das ist der Fall."
"17"," Ich eröffne die namentliche Schlussabstimmung."
"18","D Anlagen 4 bis 8Vizepräsident Dr."
"19"," Hans-Peter FriedrichIst es noch ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? — Liebe Kolleginnen und Kollegen, hat jeder seine Stimme abgegeben? — Ich schlieBe die Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu Bann Das Ergebnis wird Ihnen später bekannt gegeben."
"20","Wir kommen zur Abstimmung über den EntschlieBungsantrag der Fraktion der AfD auf Drucksache 19/ 15168."
"21"," Wer stimmt für diesen Entschließungsantrag? — Das ist die AfD-Fraktion."
"22"," Gegenprobe! — FDP, CDU/ CSU, Grüne und SPD."
"23"," Enthaltungen? — Fraktion Die Linke."
"24"," Der Entschließungsantrag ist damit abgelehnt."
"25","”Wir setzen jetzt die Abstimmung zu der Beschlussempfehlung des Ausschusses für Gesundheit auf Drucksache 19/15164 fort."
"26","Der Ausschuss empfiehlt unter Buchstabe b seiner Empfehlung die Ablehnung des Antrags der Fraktion der FDP auf Drucksache 19/14061 mit dem Titel „Impfquoten wirksam erhöhen — Infektionskrankheiten ausrotten“."
"27"," Wer stimmt für diese Beschlussempfehlung? — CDU/CSU, SPD und AfD."
"28"," Gegenprobe! — FDP und Grüne."
"29"," Enthaltungen? — Fraktion Die Linke."
"30"," Die Beschlussempfehlung ist angenommen."
"31","Unter Buchstabe c empfiehlt der Ausschuss die Ablehnung des Antrags der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/9960 mit dem Titel „Masern und andere Infektionskrankheiten jetzt eliminieren — Solidarität und Vernunft fördern, Impfquoten nachhaltig steigern“."
"32"," Wer stimmt für diese Beschlussempfehlung? — Das sind die Koalitionsfraktionen CDU/CSU und SPD."
"33"," Wer stimmt dagegen? — AfD, FDP, Grüne."
"34"," Enthaltungen? — Die Linke."
"35"," Die Beschlussempfehlung des Ausschusses ist angenommen."
"36","Ich rufe die Tagesordnungspunkte 11 a und b auf:"
"37","a) Beratung des Antrags der Abgeordneten Sven Lehmann, Anja Hajduk, Markus Kurth, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNEN sowie der Abgeordneten Katja Kipping, Matthias W."
"38"," Birkwald, Susanne Ferschl, weiterer Abgeordneter und der Fraktion DIE LINKE Für soziale Garantien ohne Sanktionen Drucksache 19/15078 Überweisungsvorschlag:"
"39","Ausschuss für Arbeit und Soziales Ausschuss für Bildung, Forschung und Technikfolgenabschät zungbaBeratung des Antrags der Abgeordneten Pascal Kober, Michael Theurer, Jens Beeck, weiterer Abgeordneter und der Fraktion der FDPLiberales Bürgergeld einführen — Einstiegs- und Aufstiegsdynamik im Arbeitsmarkt verbessern — Hartz IV reformierenD Ergebnis Seite 15841 D 2 Anlage 9 Drucksache 19/15040Uberweisungsvorschlag:"
"40"," Ausschuss für Arbeit und Soziales HaushaltsausschussNach einer interfraktionellen Vereinbarung sind für die Aussprache 60 Minuten vorgesehen."
"41"," — Es gibt keinen Widerspruch."
"42"," Dann ist das beschlossen."
"43","Ich eröffne die Aussprache, und es beginnt für Bündnis 90/Die Grünen der Kollege Sven Lehmann."
"44"," Sven Lehmann:"
"45","Herr Präsident! Liebe Kolleginnen und Kollegen! Das Bundesverfassungsgericht hat die Sanktionspraxis bei Hartz IV in Teilen für verfassungswidrig erklärt."
"46"," Heute greifen wir, Grüne und Linke gemeinsam, mit einem Antrag dieses Urteil auf."
"47"," Wir nehmen den Ball auf, den unser höchstes Gericht an uns alle als Gesetzgeber gespielt hat, nämlich die Frage zu klären, ob es überhaupt Bedingungen für ein Mindestmaß an sozialer Absicherung geben sollte und ob diese Bedingungen durch Sanktionen erzwungen werden können."
"48"," Wir finden:"
"49"," Nein, diese Sanktionen sollte es nicht geben."
"50"," Soziale Grundrechte stehen allen Menschen zu und dürfen nicht unterschritten werden."
"51"," Liebe Kolleginnen und Kollegen, die Arbeitswelt ist im Wandel."
"52"," Ganze Branchen verändern sich."
"53"," Manche Arbeitsplätze fallen weg, andere kommen neu hinzu."
"54"," Digitalisierung und Transformation sind die großen Megatrends der nächsten Jahre und Jahrzehnte."
"55"," Diese großen Veränderungen bringen viele Chancen; aber sie machen Menschen auch Angst, Angst vor Jobverlust und damit auch Angst vor sozialem Abstieg."
"56","Soziale Sicherung bedeutet Teilhabe, bedeutet, in Würde leben zu können, und zwar unabhängig davon, ob man gesund oder krank, leistungsstark oder weniger leistungsstark ist, unabhängig davon, welchen familiären oder Bildungshintergrund man hat."
"57"," Das zu garantieren, ist keine persönliche, sondern eine politische Aufgabe."
"58"," Es ist dieses Vertrauen und diese Sicherheit, die Menschen starkmachen, sodass sie ihre Talente entfalten und auch große Veränderungen meistern können."
"59"," Sanktionen unter dem Existenzminimum passen nicht dazu; denn sie bedeuten Misstrauen, sie bedeuten Androhen und Bestrafen."
"60"," In Artikel 1 unseres Grundgesetzes heißt es:"
"61"," „Die Würde des Menschen ist unantastbar."
"62","“ Dort steht nicht:"
"63"," Die Würde der Erwerbstätigen ist unantastbar, sondern eben, dass die Würde des Menschen unantastbar ist."
"64"," Dazu passen Sanktionen unter dem Existenzminimum nicht."
"65"," In Berlin wurde im letzten Jahr eine Frau zwangsgeräumt."
"66"," Diese Frau passt so gar nicht in das Bild der faulen Arbeitslosen, das leider sehr oft gezeichnet wird."
"67"," Sie ist Wirtschaftswissenschaftlerin und Mutter von drei Kindern."
"68"," Nach einer Trennung und dem Verlust ihres Jobs leidet sie an Depressionen und versucht irgendwie, die Trennung und den Umzug zu bewältigen."
"69"," Das Jobcenter schreibt ihr nun, sie müsse zu einem Termin vorstellig werden, aber die Frau ist krank und reicht das falsche Formular ein."
"70"," Erste Sanktion:"
"71"," Die Gelder werden gekürzt."
"72","Sie legt Widerspruch ein, aber leider nicht korrekt."
"73"," Kurz darauf soll sie wieder ins Jobcenter kommen; aber sie kann nicht, weil eines der Kinder eine Lungenentzündung hat."
"74"," Zweite Sanktion:"
"75"," Die Gelder werden weiter gekürzt."
"76"," Sie hat Angst vor dem Mitarbeiter im Jobcenter, und deshalb ignoriert sie seine Vorladungen."
"77"," In dieser Spirale war es irgendwann zu spät, und die ganze Familie wurde zwangsgeräumt."
"78","Liebe Kolleginnen und Kollegen, jetzt kann man natürlich sagen:"
"79"," Na ja, selber schuld, hätte sie halt irgendwie schaffen müssen."
"80"," — Man kann aber auch sagen, dass diese Praxis mit der Würde des Menschen und dem Sozialstaatsgebot des Grundgesetzes nicht vereinbar ist."
"81"," Mit unserem Antrag, den wir heute vorlegen, schaffen wir nach dem Urteil auch Rechtsklarheit, und zwar da, wo gerade leider wenig Rechtsklarheit ist."
"82"," So gibt es leider widersprüchliche Aussagen seitens der Bundesagentur für Arbeit."
"83"," Einmal heißt es, man würde jetzt komplett auf Sanktionen verzichten, auch auf die verschärften für Junge Erwachsene."
"84"," Dann heißt es, Verfahren könnten weiterlaufen, nur Entscheidungen sollten zurückgestellt werden, und Sanktionen auf Meldeversäumnisse seien von dem Urteil sowieso nicht betroffen."
"85"," Wir erwarten, dass das Sozialministerium hier seiner Fachaufsicht nachkommt und schnell Rechtssicherheit schafft."
"86"," Es wäre nämlich Wahnsinn, wenn die Jobcenter jetzt immer mehr Nachweispflichten über die Wirkung von Sanktionen erbringen müssen, Härtefälle im Einzelfall immer durchprüfen müssen; denn wenn wir weiter an Sanktionen festhalten, dann müssen sie genau das tun."
"87"," Dann käme jede Menge neue Bürokratie auf die Mitarbeiterinnen und Mitarbeiter zu, und das ist wertvolle Zeit, die für die Beratung und die Vermittlung in Arbeit fehlt."
"88"," Deswegen sagen wir:"
"89"," Sanktionsfreiheit bedeutet Rechtsklarheit, bedeutet mehr Zeit, weniger Klagen vor den Sozialgerichten, weniger Widersprüche, insgesamt also ein besseres Klima in den Jobcentern, liebe Kolleginnen und Kollegen."
"90"," Bei den Reaktionen auf das Urteil wundert man sich aber leider gar nicht, warum Hartz IV so sehr zum Symbol für Abgehängtsein geworden ist."
"91"," Da wird tagelang in einer großen Zeitung von den Schmarotzern der Nation gesprochen, die sich jetzt auf der Hängematte ausruhen könnten."
"92"," Liebe Kolleginnen und Kollegen, dazu nur zwei Entgegnungen:"
"93"," Erstens."
"94"," Ein Leben am Rand der Gesellschaft ist alles andere als lustig."
"95"," Es bedeutet Verzicht, es bedeutet Scham, und es bedeutet Ausgrenzung."
"96"," Zweitens."
"97"," Armut ist ein Mangel an Geld und nicht ein Mangel an Charakter."
"98"," Diese Sicht auf Armut ist einfach nur menschenfeindlich."
"99"," Davon müssen wir weg."
"100","Menschen wollen arbeiten."
"101"," Sie tun das, und zwar oft unter widrigen Bedingungen."
"102"," 1,2 Millionen Menschen arbeiten, müssen aber aufstocken, weil sie zu wenig verdienen, und müssen sich dann auch noch als Hartzer und teilweise als Schmarotzer bezeichnen lassen."
"103"," Viele Erwerbslose bekommen das dritte oder vierte Bewerbungstraining oder sind in Warteschleifen, statt tatsächlich einen Berufsabschluss in einem Job mit Zukunft nachzuholen."
"104"," Für eine erfolgreiche Integration in den Arbeitsmarkt sind Kooperation und Vertrauen zwischen Arbeitsuchenden und den Jobcentern zentral."
"105"," Dazu gehört vor allem eines:"
"106"," Augenhöhe."
"107"," Denn nur auf Augenhöhe können Menschen auch ihre Fähigkeiten und Talente einbringen."
