"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Möhring."
"3"," — Als nächste Rednerin hat das Wort die Kollegin Sylvia Pantel, CDU/CSU-Fraktion."
"4"," Sylvia Pantel:"
"5","Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Alle Formen von Gewalt gegenüber Frauen sind inakzeptabel."
"6"," Wir treten dem mit unserem Tun aktiv und ganz entschieden entgegen."
"7","Mit der Bekämpfung der häuslichen Gewalt haben unsere Kolleginnen und Kollegen bereits vor über 25 Jahren begonnen."
"8"," Vor 22 Jahren wurde die Vergewaltigung in der Ehe strafbar."
"9"," Ich kann mich noch sehr gut an die hitzigen Diskussionen damals erinnern."
"10"," Viele konnten sich diese Form von Gewalt zu Hause überhaupt nicht vorstellen."
"11"," Es gibt sie leider noch, und es ist gut, dass die eheliche Vergewaltigung als Verbrechen geahndet wird."
"12","Das im März 2013 gestartete bundesweite Hilfetelefon gegen Gewalt an Frauen ist ein nach wie vor akzeptiertes und richtiges Angebot, um von Gewalt betroffenen Frauen direkt zu helfen und sie zu beraten."
"13"," Beim Hilfetelefon erhalten betroffene Frauen rund um die Uhr kostenlos und anonym in 17 Sprachen kompetente Beratung durch Fachkräfte, und auf Wunsch kann eine Weitervermittlung an Unterstützungspunkte vor Ort erfolgen."
"14"," Das Beratungsangebot kann telefonisch, per E-Mail oder als Onlineberatung, auch mit der Möglichkeit der Hinzuziehung eines Gebärdendolmetschers, genutzt werden."
"15"," Viele von uns haben gerade in dieser Woche für das Hilfetelefon mit der Rufnummer — ein kleiner Werbeblock — 08000 116 016 geworben."
"16","Mit der Reform des Sexualstrafrechts in 2016 haben wir bei sexuellen Übergriffen auf Frauen eine weitere massive Änderung im Strafrecht erreicht."
"17"," Die „Nein heißt Nein“-Regelung schreibt vor, dass sich jeder strafbar macht, der gegen den erkennbaren Willen der betroffenen Person eine sexuelle Handlung vornimmt."
"18","Sexuelle Straftaten an widerstandsunfähigen Personen haben wir mit $ 177 StGB verschärft."
"19"," Ferner wurde der Begriff des Tatbestandes der Vergewaltigung deutlich erweitert."
"20"," Außerdem enthält § 184i einen neuen Straftatbestand, sexuelle Belästigung betreffend."
"21"," Zusätzlich wurde ein neuer Straftatbestand — $ 184j StGB - eingeführt, mit dem Personen bestraft werden, die in einer Gruppe gemeinsam eine andere Person bedrängen, wenn es also zu einer Straftat nach $ 177 oder 1841 StGB kommt."
"22","Das am 1."
"23"," Juli 2017 in Kraft getretene Prostituiertenschutzgesetz ist die Grundlage für ein gezieltes Vorgehen gegen Ausbeutung von und Gewalt gegen Frauen in der Prostitution."
"24"," Die Ausgestaltung dieses Gesetzes liegt nun in der Zuständigkeit der Länder."
"25"," Es sei an dieser Stelle angemerkt, dass die Umsetzung des Gesetzes in manchen Bundesländern leider zu zögerlich gehandhabt wird."
"26"," Aber leider liegt das nicht in unserer Kompetenz."
"27","Sylvia PantelWir haben am 12."
"28"," Oktober 2017 die Istanbul-Konvention ratifiziert, nach der Gewalt gegen Frauen auf allen staatlichen Ebenen bekämpft werden soll, und sind in der praktischen Arbeit dabei, mit einem Bündel von Maßnahmen weiter gegen alle Formen von Gewalt gegenüber Frauen vorzugehen."
"29","Heute haben wir beschlossen, dass eine diskrete Spurensicherung bei DI lan lungen und sexualisierter Gewalt vondeng finanziert wird."
"30"," Dabei haben wir zur en der Anonymität darauf geachtet, dass kein konkreter Bezug zu einer betroffenen Frau als versicherter Person hergestellt werden kann."
"31"," Die gesetzlichen Krankenkassen sollen demnächst die Kosten einer vertraulich-diskreten Spurensicherung in Arztpraxen oder Kliniken erstatten; bislang mussten die Opfer die Kosten der Spurensicherung zumeist selber tragen."
"32"," Damit werden wir die Erfolgsaussichten der Opfer vor Gericht, die Täter zu überführen, in erheblichem MaBe verbessern."
"33","Das Aktionsprogramm zur Prävention und Unterstützung für von Gewalt betroffene Frauen und Kinder kann der Bund nur gemeinsam mit den Ländern und Kommunen voranbringen."
"34"," Deshalb ist der von der Bundesministerin einberufene Runde Tisch gegen Gewalt an Frauen genau der richtige Ansatz."
"35"," Ein Programm ohne die Länder und Kommunen würde zu keinem Erfolg führen."
"36"," Der Runde Tisch sowie das im Jahre 2019 aufgelegte Bundesförderprogramm „Gemeinsam gegen Gewalt an Frauen“ sind zwei wichtige Bausteine des Aktionsprogramms."
"37"," Ziele des Runden Tisches von Bund, Ländern und Kommunen sind der bedarfsgerechte Ausbau von Frauenhäusern, die Errichtung digitaler Strukturen, die eine verbesserte Koordinierung von freien Plätzen ermöglichen, und ambulante Hilfs- und Betreuungseinrichtungen für von Gewalt betroffene Frauen und ihre Kinder."
"38","Mit dem Bundesförderprogramm will der Bund im Rahmen seiner Förderkompetenzen Länder und Kommunen bei der bedarfsgerechten Weiterentwicklung des Hilfesystems unterstützen und weitere Hilfsangebote anschieben."
"39"," Im Rahmen des Bundesförderprogramms sind in 2019 bereits die ersten fünf Maßnahmen in Form von innovativen modellhaften Projekten auf Bundesebene gestartet, die für das gesamte Hilfs- und Beratungssystem relevant sind."
"40","Die von der Bundesregierung geförderten Frauenhauskoordinierungsstellen und die des Bundesverbandes der Frauenberatungsstellen und der Frauennotrufe sind wichtige Vernetzungsorgane sowohl für die Frauenhäuser als auch die ambulanten Frauenberatungsstellen in Deutschland."
"41"," Dass wir nichts tun, stimmt also nicht."
"42","In Zusammenhang mit dem Bundesförderprogramm sollen auch Maßnahmen im Bereich der Forschung zu Gewalt gegen Frauen berücksichtigt werden."
"43"," Die in Artikel 10 genannten Aufgaben der Koordinierungsstelle auf Bundesebene werden bereits durch die zuständigen Bundesressorts innerhalb der Bundesregierung gemeinsam wahrgenommen."
"44"," Zudem wird derzeit geprüft, ob und durch welche strukturellen Maßnahmen sich die Koordinierung, die Beobachtung und Bewertung der Maßnahmen zur Verhütung und Bekämpfung von Gewalt gegen Frauen auf Bundesebene noch weiter verbessern lassen."
"45"," Für den Schutz von Frauen vor Gewalt gibt es im Ministerium aktuell 15,85 Stellen."
"46"," Das zeigt, wie wichtig uns diese Aufgabe ist."
"47","Als weitere MaBnahme wurde die Datenerhebung mit einer geänderten Polizeilichen Kriminalstatistik weiterentwickelt."
"48"," Neben der Erfassung aller der Polizei bekanntgewordenen strafrechtlichen Sachverhalte unter dem jeweiligen Straftatschlüssel erfolgt seitdem eine auf Bundesebene einheitliche Erfassung weiterer Angaben zu Tatverdächtigen, Opfern sowie Opfer-Tatverdächtigen-Beziehungen."
"49"," Dies erlaubt eine differenzierte Erhebung und Dokumentation von Delikten häuslicher Gewalt.
Vizepräsident Wolfgang "
