"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Letzter Redner in der Debatte ist für die Fraktion der SPD der Kollege Carsten Träger."
"4","Carsten Träger:"
"5","Sehr geehrter Herr Präsident! Vielen Dank für die Gelegenheit, für die SPD-Fraktion zu dem Antrag Stellung zu nehmen."
"6"," Dazu ist schon viel gesagt worden."
"7"," Der Antrag ist fachlich einfach schlecht gemacht."
"8"," Inhaltlich hat der Kollege Pronold die Vorwürfe ausgeräumt."
"9"," Im Wesentlichen geht es um Verfahrensfragen:"
"10"," Wie bewertet man den Beratungsanteil bei einem Forschungsvorhaben? Diese Fragen werden beantwortet werden."
"11"," Wenn es gewünscht wird, sollte man das Verfahren, das zwar seit zwölf Jahren geübte Praxis ist, aus gegebenem Anlass natürlich noch mal hinterfragen."
"12"," Damit ist der ganze Skandal dann eigentlich auch erledigt, Herr Hilse."
"13"," Man muss sich da auch nicht schützend vor das Umweltministerium stellen."
"14"," Aber ich nehme jede demokratische Institution, die Sie angreifen, in Schutz, und ich lobe ausdrücklich den Rechtsausschuss mit seiner Entscheidung von gestern Nachmittag."
"15"," Das muss man sich mal auf der Zunge zergehen lassen."
"16"," Es gibt einen einmaligen Vorgang in der Geschichte der Bundesrepublik Deutschland, in der Geschichte dieses Parlaments:"
"17"," Alle Fraktionen sind sich einig, dass der Vorsitzende eines Ausschusses untragbar ist wegen seiner antisemitischen Tweets, wegen seiner schlampigen Amtsführung und seiner Tendenz, Hass und Hetze zu verbreiten."
"18"," Das haben alle bestätigt; alle haben zugestimmt."
"19","Dieser Vorsitzende ist eine Schande für den Rechtsausschuss und für den Deutschen Bundestag."
"20"," Wenn Sie schon uns nicht glauben:"
"21"," Es ist also sehr durchsichtig, dass Sie hier ein Ablenkungsmanöver vorhaben und das Umweltministerium mit Dreck beschmeißen wollen."
"22","Carsten TragerLiebe Svenja Schulze, in meiner Heimat sagt man:"
"23"," Des mag da wurscht sein."
"24"," - Aber man kann auch sagen:"
"25"," Nimm es als Kompliment! — Denn Svenja Schulze steht für all das, was gegen Ihre Auffassung ist."
"26"," Sie steht für Zusammenhalt und Einbindung der Interessengruppen; das haben wir bei der Kohlekommission gesehen."
"27"," Sie steht für einen weltoffenen Ansatz, dass wir multilateral vorgehen."
"28"," Sie steht für Klimaschutz."
"29"," Sie steht für Anstand."
"30"," Sie steht für Menschenrechte."
"31"," Das ist all das, was Sie verachten."
"32"," Deswegen schmeißen Sie mit Dreck darauf."
"33"," Ich sage Ihnen:"
"34"," Die Opposition hat im Parlament eine hohe Verantwortung."
"35"," Deswegen sind alle Fragen, die der Rechnungsprüfungsausschuss aufwirft, berechtigt, und denen muss mit aller Ernsthaftigkeit und Seriosität nachgegangen werden.
 Aber was Sie machen, ist nichts anderes als Kümmern Sie sich um Ihre eigenen Skandale — da haben Sie genug zu tun -, und spielen Sie keine Spielchen mit dem Parlament, indem Sie die Beschlussfähigkeit anzweifeln, wenn von Ihren alten Herren nur 15 Leute selber da sind und der Rest des Parlaments anwesend ist! Vizepräsident Thomas "
