"","V1"
"1",""
"2"," Für die FDP-Fraktion hat das Wort die Kollegin Katja Hessel."
"3"," Katja Hessel:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen! Liebe Kollegen! Ich habe mir jetzt mehrmals in dieser Debatte anhören können, dass wir eine Klientelpartei sind."
"5"," Und ich sage:"
"6"," Ja, wir sind die einzige Partei, die sich hier noch für die Mitte einsetzt, die eben nicht immer nur versucht, am linken Rand irgendwie noch etwas zu kriegen."
"7"," Die reflexartigen Antworten beim Thema Unternehmensteuerreform von der von mir aus gesehen linken Seite heißen immer:"
"8"," Steuervermeidung, Steuerkomplexität."
"9","Liebe Frau Kollegin Kiziltepe, der allererste Antrag zum Thema Steuerrecht, den wir hier eingebracht haben, hat sich mit Steuervermeidung und den Panama Papers beschäftigt; da kann ich mich noch entsinnen."
"10","So viel Ehrlichkeit gehört zur Debatte dazu."
"11"," Herr Kollege Dr."
"12"," Bayaz, ja, wir brauchen eine gerechteCO,-Bepreisung."
"13"," Da haben Sie uns als Partner an der Seite."
"14"," Daher haben wir auch dieser Tage gesagt, dass wir das Vorgehen der Bundesregierung noch einmal prüfen möchten."
"15","Herr Kollege Brehm, es ist schön, dass Sie hier in den gesamten zehn Minuten Ihrer Redezeit vorgetragen haben, wie die Vorschläge der Union sind, die im Übrigen — weil wir ja immer das Thema Abschreiben haben — in Ihrer Fraktion Anfang November beschlossen worden sind, wenn ich mich nicht täusche."
"16"," Es waren Pressemitteilungen."
"17"," Nur so viel zum Thema Ehrlichkeit."
"18"," Und, ja, liebe Kolleginnen und Kollegen, wir brauchen ein modernes Unternehmensteuerrecht."
"19"," Wir haben heute schon viel davon gehört, wie der Steuerwettbewerb ist, wie die konjunkturelle Lage ist."
"20"," Alle, die sich mit Unternehmensteuerrecht und mit der Konjunktur auskennen, wissen auch, dass eine Unternehmensteuerreform sich ganz oft selbst trägt, weil nämlich die Ersparnisse auch wieder hier investiert werden und dadurch wieder mehr Steuern ausgelöst werden."
"21","Vizepräsident Dr.
 Hans-Peter "
