"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Haßelmann."
"3"," — Als nächster Redner hat das Wort für die CDU/CSU-Fraktion der Kollege Michael Frieser."
"4"," Michael Frieser:"
"5","Herr Präsident! Meine sehr verehrten Damen und Herren! Es ist noch nicht mal alter Wein in neuen Schläuchen, sondern es ist immer noch der alte Wein in den alten Schläuchen."
"6"," Eine typische HaBelmann, mit dem ersten Satz zu sagen:"
"7"," „Wir stehen zum personalisierten Verhältniswahlrecht“, und sich das Reden über Listenmandatsträger zu verbitten und im selben Satz das Direktmandat und die direkt legitimierten Abgeordneten dieses Hauses niederzureden."
"8"," Frau Haßelmann, so geht es nicht."
"9"," Das ist unglaubwürdig und inkonsistent."
"10","Ich muss Ihnen sagen:"
"11"," Sie wollen mit Ihrem Vorschlag — das ist die Wahrheit, die Sie den Wählerinnen und Wählern nicht erzählen — zum Wahlrecht von 2008 zurück; Kollege Heveling hat es angesprochen."
"12"," Wir haben uns damals mit der absoluten Mehrheit dieses Hauses, mit Ihrem Zutun, dazu entschlossen, den wesentlichen Punkt, das negative Stimmengewicht, zu reduzieren."
"13"," Im Ergebnis machen Sie es jetzt sogar noch schlimmer:"
"14"," Sie öffnen die Tür wieder für das negative Stimmengewicht und nehmen noch 50 Wahlkreise weg."
"15"," Das ist im Grunde die Verdoppelung dessen, was wir eben nicht zulassen sollten."
"16"," Und warum? Ohne jede Gewähr dafür, dass dieser Bundestag wirklich kleiner wird."
"17"," Jeder, der in dieser Wahlreformkommission saß, weiß anhand der Zahlen ganz genau:"
"18"," Selbst mit Ihrem Vorschlag ist ein Bundestag von 700, 750 Personen möglich, weil Sie nicht an dasMichael Frieser zugrundeliegende Problem herangehen."
"19"," Sie lésen gar nichts, Sie nehmen nur Wahlkreise weg."
"20"," Schon heute sitzen in diesem Deutschen Bundestag 40 Prozent Wahlkreisdirektabgeordnete und 60 Prozent Listenmandatstrager."
"21"," Die tragen alle zur Demokratie bei, überhaupt keine Frage."
"22"," Nur, man kann doch nicht allen Ernstes behaupten, es gehe hier um eine Gleichberechtigung; denn die Wähler, die ihre Erststimme abgegeben haben, sind nach dem personalisierten Verhältniswahlrecht eben nicht gleichberechtigt in diesem Bundestag vertreten."
"23"," Genau das ist es, was Sie im Grunde in Marmor meißeln wollen."
"24","In Wahrheit geht es darum, das zu verstetigen, wovon Sie die Größe Ihrer Fraktionen wirklich abhängig machen, nämlich das Listenmandat als Ausgleichsmandat."
"25"," Dafür nehmen Sie die demokratisch legitimierten Direktwahlkreise weg."
"26"," Das ist die Wahrheit."
"27"," Nur, das wollen Sie dem Wahler tatsächlich nicht erzählen."
"28"," Da können und wollen wir definitiv nicht mitmachen."
"29"," Was Sie mit mathematischen Tricks gewinnen, ist eine ganz andere Frage."
"30"," Sie müssen sehr tief in die Trickkiste hineingreifen, damit Sie so tun können, als könnten Sie den Deutschen Bundestag tatsächlich verkleinern."
"31"," Das wird nicht funktionieren."
"32","Und jetzt wird es wirklich krude."
"33"," Weil man sich selber nicht ganz traut, geht man in dem Oppositionsantrag noch einen Schritt weiter und sagt:"
"34"," Wir könnten uns auch einen Bestenwahlkreismodus vorstellen."
"35"," — Da sind wir verdächtig nah am Vorschlag der AfD."
"36"," Aus meiner Sicht macht das Ihren Vorschlag nicht unbedingt glaubwürdiger."
"37"," Stellen Sie sich dem Wettbewerb vor Ort! Vor was haben Sie denn Angst? Es ist doch nicht in Marmor gemeißelt, dass irgendjemand von der SPD oder von der Union einen Wahlkreis gewinnt."
"38"," Stellen Sie sich dem Wettbewerb und dem Kampf! Sie wissen ganz genau, dass selbst bei 30 Wahlkreisen weniger keine Verwaltungsbezirkgrenze mehr zu halten ist."
"39"," Sie wissen, dass bei 50 Wahlkreisen weniger selbst die Ländergrenzen nicht mehr zu halten sind."
"40"," Sie wissen, was Sie diesem Land an dieser Stelle antun:"
"41"," Sie legen die Axt an die Grundlage der Demokratie."
"42","Deshalb lade ich Sie ein und sage:"
"43"," Kommen Sie mit, lassen Sie uns ein Modell finden, das den Bundestag wirklich begrenzt, ohne nur so zu tun."
"44","Vielen Dank.
Vizeprasident Wolfgang "
