"","V1"
"1",""
"2","Der Kollege Professor Dr."
"3"," Patrick Sensburg ist der nächste Redner für die CDU/CSU-Fraktion."
"4","Vizepräsident Dr."
"5"," Hans-Peter Friedrich Dr."
"6"," Patrick Sensburg:"
"7","Sehr geehrter Herr Präsident! Liebe Kollegen und Kollegen! Meine Damen und Herren! Zuerst einmal zum Antrag der AfD; denn es geht heute um die Einsetzung eines Untersuchungsausschusses und noch gar nicht um die Sache selber."
"8"," Dazu müssen wir erst mal feststellen, dass nach Artikel 44 des Grundgesetzes die Einsetzung eines parlamentarischen Untersuchungsausschussess von 25 Prozent, also einem Viertel der Mitglieder des Deutschen Bundestages, verlangt werden kann."
"9"," Diese Anzahl an Abgeordneten haben Sie auf Ihrem Antrag nicht erreicht."
"10"," Wenn ich es richtig sehe, hat die AfD als Fraktion insgesamt den Antrag gestellt."
"11"," Sie haben 91 Sitze, Sie bräuchten aber 178 Abgeordnete, die das unterstützen."
"12"," Die haben Sie nicht."
"13"," Deswegen ist der Antrag schon aus dem Grunde erfolglos."
"14","Aber ich habe Sie so verstanden, Herr Kollege:"
"15"," Sie werben ja noch."
"16"," — Genau."
"17"," Sie werben ja noch."
"18"," — Die Werbung war aber nach meiner Meinung in weiten Teilen etwas untauglich; denn Sie haben inhaltliche und materielle Fehler in Ihrem Antrag."
"19"," Das mag daran liegen, dass er sich — ich sage es mal charmant - in weiten Teilen sehr an den Einsetzungsantrag zum Untersuchungsausschuss zu den Beraterverträgen des Verteidigungsministeriums anlehnt, fast wortgleich."
"20","Problematisch ist dabei die Zusammensetzung, die Sie in Ihrem Antrag vorsehen."
"21"," Sie verlangen eine Zusammensetzung des parlamentarischen Untersuchungsausschusses, den Sie beantragen, aus vier Sitzen für die CDU/ CSU, zwei Sitzen für die SPD, zwei Sitzen für die AfD und jeweils einem Sitz für die Fraktionen FDP, Linke und Grüne."
"22"," Das entspricht nicht $ 4 des Gesetzes zur Regelung des Rechts der Untersuchungsausschüsse des Deutschen Bundestages."
"23"," $ 4 besagt, dass das Verhältnis im Parlament sich auch in parlamentarischen Untersuchungsausschüssen widerspiegeln muss."
"24","Schauen wir uns das einmal an:"
"25"," In Ihrem Antrag fordern Sie genauso viele Sitze wie die SPD."
"26"," Vizepräsident Dr.
 Hans-Peter "
