"","V1"
"1",""
"2"," Zu einer Zwischenbemerkung erteile ich das Wort dem Kollegen Otto Fricke, FDP."
"3"," Otto Fricke:"
"4"," Ich bin vom Kollegen Berghegger persönlich angesprochen worden."
"5"," Es geht um ein Thema, das uns allen wichtig ist."
"6"," Uns geht es darum, dass Investitionen auch abfließen."
"7","Ich stelle fest - Herr Kollege Berghegger, Sie sagen es selber —, dass Mittel für bestimmte Investitionen, die im Haushalt drinstehen und eben nicht genutzt werden, für die globale Minderausgabe genutzt werden."
"8"," Und das wollten wir doch eigentlich nicht."
"9","Deswegen hat die FDP-Bundestagsfraktion im Haushaltsausschuss — wir können das hier im Plenum auch noch einmal gemeinsam beschließen — gesagt:"
"10"," Wenn ihr eine globale Minderausgabe macht und damit allen Ministerien sagt, dass sie an anderen Stellen 5 Milliarden Euro einsparen müssen, dann dürft ihr das überall, aber bitte nicht bei den Investitionen; denn die brauchen wir."
"11"," Herr Kollege Berghegger, wäre Ihre Fraktion nicht bereit und wäre es nicht auch vernünftig, zu sagen:"
"12"," „Ja, globale Minderausgabe ist in Ordnung — das meiste fließt nicht ab -, aber bitte nicht Investitionen für diese Sparbüchse des Finanzministers nutzen‘?Präsident Dr.
 Wolfgang "
