"","V1"
"1",""
"2"," Fabio De Masi, Die Linke, ist der nächste Redner."
"3"," Fabio De Masi:"
"4","Herr Präsident! Verehrte Damen und Herren! Wenn man schwarzen Löchern einen Namen geben würde, wäre mein Vorschlag:"
"5"," Andreas Scheuer."
"6"," Eine halbe Milliarde Euro Steuergelder stehen im Feuer, weil der Verkehrsminister seine Mautamigos beglücken wollte."
"7"," Der Bundesrechnungshof sagt:"
"8"," Haushaltsrecht wurde gebrochen."
"9"," — Aber der Minister klebt an seinem Stuhl."
"10"," Jeder normale Arbeitnehmer hätte längst seinen Job verloren."
"11"," Mir scheint, die Koalition hat jeden Respekt vor der Bevölkerung verloren."
"12"," Deswegen sage ich zur Bundeskanzlerin — sie ist nicht mehr da —:"
"13"," Entlassen Sie endlich diesen Minister! In dem Haushalt sind 43 Milliarden Euro für Investitionen vorgesehen."
"14"," Sie sagen, das sei Rekord."
"15"," Aber auch der Verschleiß unserer Brücken, unserer Bahnstrecken, unserer Universitäten ist Rekord."
"16"," Wir haben in den Kommunen einen Investitionsstau von mindestens 138 Milliarden Euro."
"17"," Entscheidend sind daher die Investitionen im Ver Fabio De Masigleich zur Wirtschaftskraft, die Investitionsquote, und da stehen wir im Ranking der OECD auf Platz 30 von 36."
"18"," Allein um den Durchschnitt zu erreichen, müssten Sie die Investitionen um 40 Prozent erhöhen."
"19"," In der EU sind 23 von 28 Ländern vor uns."
"20"," Deutschland ist die viertgrößte Volkswirtschaft der Erde, wir müssen doch den Anspruch haben, Spitze, nicht Mittelmaß bei den Investitionen zu sein! Der Bundesverband der Deutschen Industrie und der Deutsche Gewerkschaftsbund fordern gemeinsam 450 Milliarden Euro Investitionen in den nächsten zehn Jahren."
"21"," Wenn Sie nicht auf Die Linke und die Gewerkschaften hören wollen, dann hören Sie doch wenigstens auf die deutsche Industrie."
"22","Die Schuldenbremse verdeckt die wahren Schulden."
"23"," Wenn wir nämlich zum Beispiel Autobahnen privatisieren, müssen die Steuerzahler und die Autofahrer den privaten Investoren auch die Rendite finanzieren."
"24"," Der Finanzminister hat es ja gesagt:"
"25"," Wir verdanken den Abbau der Staatsverschuldung nicht der Schuldenbremse, sondern den niedrigen Zinsen."
"26"," — Wer Sparer vor NegativZinsen schützen will, muss endlich mehr öffentlich investieren und die Geldpolitik entlasten."
"27"," Das gilt auch im Kampf gegen den Klimawandel."
"28"," 6 500 Kilometer Bahnstrecke wurden seit 1994 abgebaut."
"29"," Wer die grüne Null will, der muss die schwarze Null beerdigen."
"30"," Natürlich muss man dabei auch über Kredite finanzieren — warum sollten nur die heutigen Steuerzahler eine Universität bezahlen, die auch noch unsere Enkelkinder nutzen? Herr Kollege Andreas Jung, in Baden-Württemberg heißt es ja immer:"
"31"," Schaffe, schaffe, Häusle baue."
"32"," — Auch ein Haus baut man über einen Kredit auf Raten."
"33","Wahr ist aber:"
"34"," Wer über den Schuldenberg spricht, der darf nicht von dem Geldturm der Millionäre und Milliardäre schweigen."
"35"," Wir brauchen eine angemessene Besteuerung von Megavermögen und Erbschaften."
"36"," Ja, es fehlt an Kapazitäten in der Bauwirtschaft und Personal in den Planungsämtern — aber weil zu wenig investiert wurde und auch weil der Bauwirtschaft die Planungssicherheit fehlt."
"37","Eines muss hier noch einmal gesagt werden:"
"38"," Die Rüstungslobby gilt in Deutschland als gemeinnützig."
"39"," Aber Attac? Campact? Die Vereinigung der Verfolgten des Naziregimes? Einer Organisation von KZ-Überlebenden wird die Gemeinnützigkeit entzogen — wo leben wir eigentlich! Der Finanzminister muss endlich handeln!Zum Schluss."
"40"," Herr Scholz, Sie sagten 2015 zum Jubilaum der Kanzlei Freshfields, dies sei eine Sozietat, die unsere Gesellschaft immer wieder aktiv mitgestaltet hat."
"41"," Das stimmt."
"42"," Es ist sehr vornehm ausgedrückt."
"43"," Das war nämlich eine Drückerkolonne für kriminelle Cum/ExAktiengeschäfte."
"44"," Es gab zwei Razzien bei dieser ehrenwerten Gesellschaft."
"45"," Hamburg musste unter Ihnen sogar gezwungen werden, gegen Cum/Ex-Geschäfte bei der Warburg-Bank vorzugehen und Steuerforderungen einzutreiben, weil sonst 190 Millionen Euro verjährt wären."
"46"," Deswegen ist es gut, dass Sie jetzt eine Taskforce gegen Cum/Ex schaffen."
"47"," Ich habe diese frühzeitig gefordert."
"48"," Die Linke meint, auch wenn das in Deutschland Gerichte entscheiden:"
"49"," Cum/Ex-Gangster gehören hinter schwedische Gardinen."
"50","Vielen Dank."
"51","Präsident Dr.
 Wolfgang "
