"","V1"
"1",""
"2"," Damit schließe ich die Aussprache."
"3","Wir kommen zu den Abstimmungen."
"4"," Wir stimmen zunächst über den Einzelplan 08 — das ist das Bundesministerium der Finanzen — in der Ausschussfassung ab."
"5"," Wer stimmt dafür? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist der Einzelplan 08 mit den Stimmen der Koalition gegen die Stimmen der Opposition angenommen."
"6","Dann kommen wir zur Abstimmung über den Einzelplan 20 — Bundesrechnungshof — in der Ausschussfassung."
"7"," Wer stimmt dafür? — Wer stimmt dagegen? — Wer enthält sich? — Dann ist der Einzelplan 20 einstimmig angenommen."
"8","Damit rufe ich Tagesordnungspunkt 1."
"9","5 auf:"
"10","Einzelplan 10 Bundesministerium für Ernährung und LandwirtschaftDrucksachen 19/13924, 19/13925Berichterstatter sind die Abgeordneten Christian Haase, Ulrich Freese, Dr."
"11"," Birgit Malsack-Winkemann, Ulla Ihnen, Heidrun Bluhm-Förster, Dr."
"12"," Tobias Lindner."
"13","Präsident Dr."
"14"," Wolfgang SchäubleZum Einzelplan 10 liegen ein Änderungsantrag und ein Entschließungsantrag der Fraktion der AfD vor."
"15"," Über den Entschließungsantrag werden wir am Freitag nach der Schlussabstimmung abstimmen."
"16","Nach einer interfraktionellen Vereinbarung sind für die Aussprache 90 Minuten vorgesehen."
"17"," — Ich höre keinen Widerspruch."
"18"," Dann ist das so beschlossen."
"19"," — Ich darf Sie bitten, wenn Sie nicht an der Beratung teilnehmen wollen, den Saal zu verlassen; die Übrigen bitte ich, Platz zu nehmen."
"20","Ich eröffne die Aussprache und erteile das Wort der Kollegin Dr."
"21"," Birgit Malsack-Winkemann, AfD."
"22"," Dr."
"23"," Birgit Malsack-Winkemann:"
"24","Sehr geehrter Herr Präsident! Werte Abgeordnete! Ich begrüße außerdem die in Berlin versammelten mutigen Traktorfahrer im Namen der AfD! Meine Damen und Herren, kann Vertrauen in diese Regierung tödlich sein? Ja, verehrte Mitbürger, Sie haben richtig gehört:"
"25"," tödlich."
"26"," Und damit beziehe ich mich nicht etwa auf die Kriminalitätsstatistik der letzten Jahre, sondern auf die Gesundheit unserer in Deutschland hergestellten Lebensmittel."
"27","Der Skandal nimmt immer größere Ausmaße an:"
"28"," Wie wir alle wissen, hat der Wilke-Wurst-Skandal nachweislich zu Todesopfern geführt."
"29"," In Wilke-Wurst wurden lebensgefährliche Keime, sogenannte Listerien, gefunden."
"30"," Drei Personen mussten zunächst ihr Leben lassen."
