"","V1"
"1",""
"2"," Jetzt hat das Wort der Kollege Andreas Jung, CDU/ CSU."
"3"," Andreas Jung:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! In den Bundeshaushalt ist in den Reden bereits eingeführt worden."
"5"," Ich möchte noch mal herausstellen:"
"6"," Dieser Bundeshaushalt verfügt über so hohe Staatseinnahmen wie noch nie."
"7"," Das liegt nicht etwa daran, dass wir Steuern erhöht hätten, sondern es liegt daran, dass die allermeisten Menschen in Deutschland Arbeit haben."
"8"," Es liegt daran, dass die Beschäftigungsquote hoch ist und die Arbeitslosenquote gering."
"9","Es liegt daran, dass trotz der Eintrübung in der Wirtschaft die Unternehmen Aufträge haben, Umsätze machen, Gewinne generieren und Steuern abführen."
"10"," Deshalb möchte ich diese Debatte auch nutzen, mich bei all diesen Menschen zu bedanken."
"11"," Das sind die Menschen, die die so Andreas Jung ziale Marktwirtschaft ermöglichen."
"12"," Sie sind die Säulen der sozialen Marktwirtschaft in Deutschland."
"13"," Diese soziale Marktwirtschaft kommt in diesem Haushalt zum Ausdruck."
"14"," Wir geben mehr als jeden zweiten Euro für Soziales, Familien, Gesundheit, Pflege, Rente, für die sozialen Aufgaben aus."
"15"," Und wir werden deshalb unserem Anspruch, den Menschen in den Mittelpunkt zu stellen, gerecht."
"16","Das ist das eine."
"17"," Aber wir müssen eben auch in die Zukunft investieren; denn wir haben eine Verantwortung, nicht nur für die Menschen heute, sondern wir haben eine Verantwortung für die nächsten Generationen."
"18"," Wir müssen deshalb die Weichen dafür stellen, dass das, was wir heute haben — unser Land steht an der Spitze und liegt im Wettbewerb vorne -, auch morgen gelingt."
"19"," Das kommt in diesem Haushalt durch Innovation, Infrastruktur und Investitionen zum Ausdruck."
"20"," Das ist der rote und schwarze Faden, der Faden der Großen Koalition, der diesen Haushalt durchzieht."
"21"," Damit bringen wir Deutschland auf die Erfolgsspur."
"22"," Ich möchte es an einigen Punkten deutlich machen, da es hinterfragt wurde:"
"23"," Ja, wir investieren mit diesem Haushalt so viel Geld wie noch nie."
"24"," Wir investieren Milliarden Euro in den nächsten Jahren in die Schiene, wir bringen PS auf die Schiene."
"25"," Wir tun damit etwas für den Klimaschutz und für die Infrastruktur in diesem Land."
"26"," Wir investieren weiter in die Straßen."
"27"," Das will ich den Grünen auch sagen:"
"28"," Sie reden jeden Tag von Elektromobilität."
"29"," Elektroautos können viel, sie können aber nicht fliegen; auch Elektroautos brauchen Straßen."
"30"," Deshalb ist Ihre Politik gegen den Straßenbau — das haben Sie auf Ihrem Parteitag beschlossen — falsch."
"31"," Wir brauchen Schiene und Straße, eine gute, ausgewogene Infrastruktur, die Deutschland voranbringt."
"32"," Und wir brauchen digitale Infrastruktur; darin investieren wir."
"33"," Es ist kritisiert worden, es würde in Deutschland zu wenig für Bildung getan."
"34"," Ich erinnere daran, dass bei den Schulen zuerst einmal die Länder in der Pflicht sind und ihrer Verantwortung gerecht werden müssen."
"35","Aber wir helfen ja."
"36"," Wir haben festgestellt, dass bei den Schulen zu wenig im Bereich der digitalen Infrastruktur gemacht wird, dass es hier Handlungsbedarf gibt."
"37"," Und obwohl der Bund nicht zuständig ist, haben wir gesagt:"
"38"," Wir bekennen uns zu dieser Verantwortung."
"39"," — Wir haben sogar das Grundgesetz dafür geändert und es geschafft, dass die Bildungshoheit der Länder erhalten bleibt, der Bund aber in die digitale Infrastruktur investieren kann."
"40"," Denn wir haben gesagt:"
"41"," Da entscheidet sich die Zukunft unseres Landes."
"42"," Wir tun etwas für Schulen und für Schüler, für die Zukunft unseres Landes, für Innovation in Deutschland."
