"","V1"
"1",""
"2"," Vielen Dank, Ulla Ihnen."
"3"," — Nächster Redner:"
"4"," für die SPD-Fraktion Matthias Miersch."
"5"," Dr."
"6"," Matthias Miersch:"
"7","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Heute die Demonstrationen von zahlreichen Landwirten, und im Januar wird es hier in Berlin wieder eine Demonstration mit vielen Verbraucherinnen und Verbrauchern und auch Landwirten unter dem Motto „Wir haben es satt!“ geben."
"8"," In dieser Gesellschaft ist ordentlich was los, es wird diskutiert."
"9"," Aber ähnlich wie im Energiesektor — davon bin ich fest überzeugt — werden wir tragfähige Lösungen nur miteinander und nicht gegeneinander hinbekommen, liebe Kolleginnen und Kollegen."
"10"," Deswegen gilt es, die strukturellen Defizite unter die Lupe zu nehmen."
"11"," Ich kann Ihnen nur sagen — wir haben ja hier in diesem Haus auch einen grundsätzlichen Dissens -:"
"12"," Solange wir das Subventionssystem der europäischen Agrarförderung so lassen — wo nur nach Masse, aber nicht nach Klasse gefördert wird —, so lange werden Landwirte hier in Deutschland immer unter Druck stehen, liebe Kolleginnen und Kollegen."
"13"," Wir müssen die Systemfrage stellen."
"14"," Wir müssen Qualität fördern."
"15"," Wir müssen die Landwirte, die sich auf den Weg machen, belohnen."
"16"," Ansonsten werden anonyme Agrarkonzerne immer die Oberhand bekommen."
"17"," Wir in der SPD haben letztes Jahr ein Positionspapier dazu vorgelegt."
"18"," Wir bieten es Ihnen an."
"19"," Befassen Sie sich damit! WirDr."
"20"," Matthias Miersch brauchen diesen Paradigmenwechsel, liebe Kolleginnen und Kollegen."
"21"," Ich habe bei der Einbringung des Haushalts schon auf einen grundsätzlichen Dissens zwischen uns, der Frau Bundesministerin Klöckner und der SPD-Bundestagsfraktion, hingewiesen."
"22"," Wenn wir es zusammen machen wollen, dann geht es nicht, dass wir das zarte Pflänzchen, nämlich die sogenannte Borchert-Kommission, in der Verbraucherinnen und Verbraucher, Landwirtschaftsverbände, Tierschutzorganisationen versuchen, über das Tierwohl der Zukunft und dessen Schutz zu reden und einen Pfad für die nächsten zehn, zwanzig Jahre aufzuzeigen, mehr oder weniger im Schatten lassen."
"23"," Das ist die Quelle, die ich mir wünsche:"
"24"," einen Diskurs und einen gemeinsamen Beschluss darüber, wie wir in den nächsten zehn, zwanzig Jahren in diesem Land Tierschutz, Tierwohl organisieren wollen."
"25","Das Gleiche brauchen wir in Bezug auf die Ackerbaustrategie."
"26"," Nur so können wir Planbarkeit schaffen."
"27"," Dann können wir das finanziell hinterlegen."
"28"," Dann können wir das auch baurechtlich hinterlegen."
"29"," Aber das, was Ihr Haus macht, ist genau das Gegenteil."
"30"," Sie setzen auf ein freiwilliges Tierwohllabel, ohne ein Maß an Verbindlichkeit zu haben, ohne zu sagen, was Sie eigentlich wollen."
"31","Und Sie setzen weiter auf Verschiebebahnhöfe."
"32"," Das wird allen Bauern zum Verhängnis."
"33"," Beispielsweise das Thema Kastenstand, zu dem wir 2016 die höchstrichterliche Entscheidung bekommen haben, dass es unzulässig ist:"
"34"," wieder Verschiebebahnhof."
"35"," Beim Thema Ferkelkastration:"
"36"," 2013 die Änderung im Bundestag, seitdem Verschiebebahnhof."
"37"," Beim Thema Düngung genau das Gleiche."
"38"," Zig Urteile des Europäischen Gerichtshofs:"
"39"," Verschiebebahnhof."
"40"," Jetzt merken wir:"
"41"," Irgendwann fällt die Klappe."
"42"," Und das, liebe Frau Kollegin Klöckner, geht so nicht."
"43"," Deswegen mein Appell auch hier sehr grundsätzlich:"
"44"," Wir können nicht immer nur auf die Hülle setzen, die dann vielleicht tolle Labels etc."
"45"," erfindet."
"46"," Wir müssen diese Substanz hier liefern! Und wenn das Ministerium es nicht macht, werden wir es in dieser Koalition immer wieder einfordern."
"47"," Das ist mein Appell an Sie."
"48","Vielen Dank für die Aufmerksamkeit.
Vizepräsidentin Claudia "
