"","V1"
"1",""
"2","Herr Bundesminister, Sie müssen nicht antworten."
"3"," Wenn Sie mögen, können Sie es aber."
"4"," — Sie wollen nicht antworten? Dann rufe ich die nächste Frage auf."
"5"," Die nächste Frage stellt der Kollege Michael Brand, CDU/CSU."
"6","Michael Brand:"
"7","Herr Minister, ich möchte zum Menschenrechtsbericht zurückkommen."
"8"," Der Kollege Patzelt hat ja eben auch das Brennpunktthema — auch eine Neuerung in diesem Menschenrechtsbericht — angesprochen."
"9"," Es fällt auf, dass das Thema „illegaler Organhandel“ leider in keinem der Länderberichte auftaucht, noch nicht mal im Zusammenhang mit China."
"10"," Ich möchte China deswegen thematisieren, weil ja auch mehrfach versucht wurde, übergriffig gegenüber dem Deutschen Bundestag zu werden."
"11"," Ich verweise auf die letzte Debatte über die Lage der Uiguren."
"12"," Der Präsident hat dem chinesischen Botschafter in Deutschland sehr klar geantwortet - lieber Herr Kollege Schäuble, herzlichen Dank dafür —, dass wir es nicht akzeptieren, wenn von den „sogenannten Menschenrechten“ die Rede ist, wie es die chinesische Botschaft in ihrer Depesche selbst formuliert hat."
"13"," Sie hat den Deutschen Bundestag sogar dafür kritisiert, dass dieses Thema hier überhaupt diskutiert wird."
"14","Es gibt einen zweiten Fall, der uns seit drei Jahren beschäftigt."
"15"," Da geht es darum, dass jeder Ausschuss nach China reisen darf, nur der Menschenrechtsausschuss hat dieses Privileg nicht."
"16"," Das geht im Übrigen mit Versuchen einher, auf Abgeordnete des Deutschen Bundestages Einfluss zu nehmen, auf deren Terminkalender einzuwirken."
"17"," Wenn sie bei bestimmten Organisationen wie der „Tibet Initiative Deutschland“ auftreten, dann gibt es keine Einreise nach China mehr."
"18"," Oder es wird der Versuch unternommen — wie ich es persönlich erlebt habe —, Abgeordnete zu veranlassen, dass sie Texte und Bilder von ihrer Homepage löschen."
"19"," So wird also versucht, auch hier in Deutschland Zensur zu praktizieren, was überhaupt nicht infrage kommt."
"20","Präsident Dr.
 Wolfgang "
