"","V1"
"1",""
"2","Vielen Dank."
"3"," — Ich erteile der Kollegin Vogler das Wort für eine Zusatzfrage, weil sie keine drei weiteren Fragen eingereicht hat."
"4"," — Bitte sehr, Frau Kollegin."
"5","Kathrin Vogler:"
"6"," Vielen Dank."
"7"," — Sie haben gerade dargestellt, dass das Vorgehen der Bundesregierung in Venezuela etwas mitKathrin Voglerder dramatischen Lage dort zu tun hat."
"8"," Dann frage ich mich erst recht, warum die Bundesregierung den neugewahlten, nein, nicht gewahlten, sondern selbst inthronisierten Präsidenten Kameruns, Paul Biya, anerkannt hat, nachdem die Wahlen dort ganz offensichtlich gefälscht worden sind, und warum sie nicht Maurice Kamto, der vermutlich der Wahlsieger war, aber am letzten Wochenende in das Gefängnis geworfen worden ist, als legitimen Präsidenten anerkennt."
"9"," Das ist wirklich eine derart absurde Argumentation."
"10"," Kann es sein, dass es der Bundesregierung hierbei in erster Linie darum geht, dem Bündnispartner USA Zugriff auf das venezolanische Öl zu ermöglichen? Michael Roth, Staatsminister im Auswärtigen Amt:"
"11","Ich habe die Umstände der Präsidentschaftswahlen im Mai vergangenen Jahres geschildert."
"12"," Daraus sollte deutlich geworden sein, was sich in diesem Land abgespielt hatDie Diskussionen in der Europäischen Union zu dieser Frage sind sehr intensiv geführt worden."
"13"," Die Bundesregierung hat sich immer um ein Höchstmaß an Geschlossenheit und Entschlossenheit der Europäischen Union bemüht."
"14"," Wir stehen hier im Einklang mit 22 weiteren EU-Mitgliedstaaten und einer Reihe von lateinamerikanischen Nachbarstaaten, die diesen Übergangspräsidenten anerkannt haben."
"15","Ich möchte noch einmal hervorheben:"
"16"," Es ist die zentrale Aufgabe dieses Übergangspräsidenten, freie und faire Präsidentschaftswahlen herbeizuführen, weil aus unserer Sicht nur die Nationalversammlung demokratisch legitimiert ist.
Vizepräsident Thomas "
