"","V1"
"1",""
"2"," Keine weiteren Fragen hierzu? — Dann rufe ich die Frage 5 der Abgeordneten Eva-Maria Schreiber auf:"
"3","Sind der Bundesregierung Fälle bekannt, bei denen grundlegende Arbeitsrechte von Arbeiterinnen und Arbeitern beim Unternehmen Chobe Agrivision Sambia, in das der AATIF-Fonds investiert, welcher wiederum von der Bundesregierung mitfinanziert wird, eingeschränkt wurden bzw."
"4"," werden, und inwiefern kann die Bundesregierung garantieren, dass dort grundsätzlich alle grundlegenden Menschen- und Arbeitsrechte eingehalten werden?Frau Staatssekretärin."
"5","Dr."
"6"," Maria Flachsbarth, Parl."
"7"," Staatssekretärin beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"8","Vielen Dank, Herr Präsident."
"9"," — Frau Kollegin, der Bundesregierung sind keine Fälle bekannt, bei denen Arbeitsrechte von Arbeiterinnen und Arbeitern beim Unternehmen Chobe Agrivision Sambia eingeschränkt wurden."
"10"," Zur Überprüfung der Einhaltung von Umwelt- und Sozialstandards bei Investitionen des Africa Agriculture and Trade Investment Fund, AATIF, hat die Bundesregierung bei der Beauftragung des Fonds die Funktion eines Compliance Advisors eingerichtet."
"11"," Der Compliance Advisor prüft vor Zusage einer Investition durch AATIF die Einhaltung von Umwelt- und Sozialstandards durch den Investitionsempfänger, berät diesen mit Verbesserungsvorschlägen für die Umsetzung der Standards und überprüft deren Einhaltung während der Projektdurchführung."
"12"," Diese Aufgabe umfasst auch die Überprüfung der Einhaltung von Arbeitsrechten der Arbeitnehmerinnen und Arbeitnehmer der Investitionsempfänger."
"13"," Derzeit wird die Aufgabe des Compliance Advisors von der Internationalen Arbeitsorganisation, ILO, durchgeführt.
 Vizepräsident Thomas "
