"","V1"
"1",""
"2","Für die SPD-Fraktion hat der Kollege Klaus Mindrup das Wort."
"3"," Klaus Mindrup:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Wir haben es schon gehört:"
"5"," Gestern Nacht ist in Brüssel ein guter Kompromiss erzielt worden."
"6"," Da hätten wir die Aktuelle Stunde eigentlich auch absagen können."
"7"," Im Kern geht es gar nicht um Nord Stream 2, sondern es geht um zwei andere Fragen."
"8"," Erstens:"
"9"," Brauchen wir in den nächsten Jahrzehnten noch Erdgas? Zweitens:"
"10"," Brauchen wir eine Gasinfrastruktur?Ich kann Ihnen nur eines sagen:"
"11"," Wir können hier zwar viele Gesetze ändern, aber wir sollten nicht versuchen, gegen die Gesetze der Physik zu regieren."
"12"," Wir haben im Augenblick in Deutschland einen Anteil von 16 Prozent Erneuerbaren am gesamten Energieverbrauch — 16 Prozent! Wer gleichzeitig aus Atomkraft, Braunkohle, Steinkohle, Erdöl und Erdgas aussteigen will, führt unser Land ins wirtschaftliche Chaos."
"13"," Dazu fällt mir nur der Filmtitel „denn sie wissen nicht, was sie tun“ ein."
"14","Ich kann Ihnen klar sagen, was die SPD will."
"15"," Wir wollen, dass Deutschland ein Land für die produzierende Industrie und das produzierende Gewerbe bleibt."
"16"," Wir wollen, dass in unserem Land eine hohe Wertschöpfung stattfindet, von der alle profitieren."
"17"," Wir wollen, dass Energie bezahlbar bleibt, und wir wollen das mit Kli Klaus Mindrupmaschutz und grünem Wachstum verbinden; denn wir wollen bis 2050 klimaneutral werden, und das Schritt für Schritt Gleichzeitig wollen wir im elektrischen Sektor nicht von Atom- oder Kohlestrom aus anderen Ländern abhängig sein."
"18"," Wir haben im Augenblick im elektrischen Bereich 40 Prozent erneuerbare Energien."
"19"," Die hätten wir nicht, wenn wir nicht in den Jahren von 2014 bis 2017 einen Rekordzubau bei Windkraft gehabt hätten."
"20"," Wir haben 40 Prozent; wir wollen 65 Prozent."
"21"," Gleichzeitig nehmen wir jetzt aber enorme gesicherte Kraftwerksleistungen vom Markt:"
"22"," Wir nehmen 9,5 Gigawatt Atomstrom vom Markt, und wir werden aus der Kohle aussteigen, Schritt für Schritt."
"23"," Deswegen müssen wir Vorsorge treffen für die Zeit, in der kein Wind weht und keine Sonne scheint."
"24"," Dafür brauchen wir Langfristspeicher."
"25"," Wir haben einen idealen Langfristspeicher, und das ist Gas."
"26"," Wir haben — wie unter anderem im Wahlkreis vom Kollegen Saathoff - Kavernen; diese Kavernen müssen wir nutzen."
"27"," Deswegen ist es wichtig, dass wir auch darüber nachdenken, welche Gaspolitik wir machen."
"28"," Es ist vollkommen klar, dass bis 2050 die Gase erneuerbar sein müssen — why not? —, und das machen wir auch."
"29"," Wir in der SPD haben das schon im Jahre 2017 in einem Papier beschlossen."
"30"," Ich war im Herbst letzten Jahres in der Schweiz."
"31"," Dort gibt es einen Zusammenschluss von Stadtwerken, die erneuerbares Gas aus Island importieren wollen."
"32"," Dafür braucht man LNG-Terminals, dafür braucht man Infrastruktur."
"33"," In Deutschland haben wir aber keine Terminals."
"34"," Wir wollen auch ein bisschen Geld verdienen, und an der Küste in Wilhelmshaven ist das eine sinnvolle Investition."
"35"," Wir sollten doch nicht unsere eigenen nationalen Interessen hintanstellen."
"36"," In der Ubergangszeit, bis wir erneuerbare Gase haben, müssen wir Erdgas natürlich effektiv nutzen."
"37","Der Gebäudebereich ist ja schon angesprochen worden."
"38"," Die Hauptlösung im Gebäudebereich — das wissen wir alle — liegt im Quartiersbereich."
"39"," Deswegen brauchen wir neue Gaskraftwerke."
"40"," Die gehören aber nicht auf die grüne Wiese, sondern die gehören in die Städte und in Kraft-Wärme-Kopplung-Betriebe, sodass die Abwärme genutzt wird."
"41"," Und dort, wo wir in Norddeutschland zum Teil Uberschüsse haben, kann man dann auch Power to Heat nutzen."
"42"," Das können Sie sich bei mir im Wahlkreis in Berlin-Buch angucken; das wird nämlich heute schon gemacht."
"43"," Das können wir weiter aufbauen."
"44","Aber auch Deutschland kann besser werden."
"45"," Das Biogas gehört eigentlich in die Erdgasnetze und gehört weiter ausgebaut; vollkommen klar."
"46"," Die Strukturkommission hat uns eines mitgegeben und gesagt:"
"47"," Wir müssen die Abgaben intelligenter regeln."
"48"," — Übrigens sind die Abgaben und die ganze Politik, die wir hier gemacht haben, sehr stark von dem ehemaligen grünen Staatssekretär Baake geprägt."
"49","Wir haben hier einen Beschluss zur Klimakonferenz unter der Überschrift „Nutzen statt Abregeln“ gefasst."
"50"," Die Power-to-Gas-Technologie ist total wichtig."
"51"," Es ist doch absurd, dass ein Windmüller in Deutschland mehr Geld damit verdient, die Windkraftanlage wegen der Abgaben abzuregeln, als Wasserstoff wirtschaftlich zu erzeugen."
"52"," Das müssen wir ändern."
"53"," Ich glaube, ein Punkt ist noch wichtig."
"54"," Die Aufgabe, diese Energiewende hinzukriegen, wird unterschätzt."
"55"," Wenn 9,5 Gigawatt Atomkraft vom Netz gehen, brauchen wir zum Ausgleich dieser Stromerzeugung 70 Gigawatt aus Photovoltaik — 70 Gigawatt, wenn wir es nur über Photovoltaik machen würden, um mal die Dimension zu zeigen."
"56"," Dies zeigt auch dem Bundeswirtschaftsminister die Absurdität des 52-Gigawatt-Deckels für Photovoltaik."
"57"," Völlig verrückt, wenn man die Aufgabe betrachtet."
"58"," Das sind wirtschaftliche Investitionen, weil die Photovoltaik günstiger geworden ist."
"59"," Damit können wir sparsam und wirtschaftlich Strom für unsere Mieterinnen und Mieter und für das Gewerbe erzeugen."
"60"," Dass wir das machen müssen, wurde bei der Anhörung deutlich."
"61"," Europa sagt uns ja, dass das der richtige Weg ist."
"62"," Europa hat gegen den deutschen Widerstand die Regeln so gestaltet, dass man die Dezentralität fördert."
"63"," Und uns erzählt man, Europa sei dagegen."
"64"," Völlig falsch."
"65"," Deswegen ist ganz entscheidend:"
"66"," Europa ist die Lösung, Europa ist unsere Zukunft, und die Zukunft ist erneuerbar."
"67","Danke schön."
"68"," Vizeprasident Dr.
 Hans-Peter "
