"","V1"
"1",""
"2"," Wollen Sie noch mal nachhaken?Dr."
"3"," Christoph Hoffmann:"
"4","Sehr gerne."
"5"," — Bei den Verhandlungen, die Sie angesprochen haben, hat sich Brasilien in der „Bonn Challenge“ — das ist eine deutsche Initiative — dazu verpflichtet, 12 Millionen Hektar Wald, der schon zerstört war, wieder aufzuforsten."
"6"," Wie sehen Sie da die Fortschritte?Dr."
"7"," Maria Flachsbarth, Parl."
"8"," Staatssekretärin beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:"
"9","Herr Kollege Hoffmann, die neue Regierung in Brasilien ist seit fünf Wochen im Amt."
"10"," Von daher erscheint es mir zum jetzigen Zeitpunkt einfach zu früh, ein endgültiges Resümee zu ziehen."
"11"," Noch einmal:"
"12"," Wir werden die neue Regierung an ihren Taten messen.
Vizepräsident Thomas "
