"","V1"
"1",""
"2"," Haben Sie eine Nachfrage, Herr Hunko?Andrej Hunko:"
"3","Vielen Dank."
"4"," — Herr Staatsminister, die Frage bezieht sich darauf, ob Sie die Einschätzung haben, dass Guaidö in dem Lande über eine reale Macht verfügt."
"5"," Der Grund für diese Frage ist, dass der Wissenschaftliche Dienst des Deutschen Bundestages sagt:"
"6"," Eine Anerkennung als Präsident — die Sie ja vorgenommen haben - ist dann völkerrechtswidrig, wenn er gar keine reale Macht hat, was ja ganz offensichtlich der Fall ist."
"7"," Hier steht sozusagen der Vorwurf der Missachtung des Völkerrechts im Raume."
"8"," Deswegen noch mal meine Nachfrage:"
"9"," Sind Sie der Meinung, dass Guaidö die Kontrolle über die Sicherheitskräfte — die Polizei, das Militär — hat oder nicht?Michael Roth, Staatsminister im Auswärtigen Amt:"
"10","Vielen Dank."
"11"," — Herr Präsident! Lieber Kollege, Sie wissen, dass die Bundesregierung grundsätzlich Gutachten des Wissenschaftliches Dienstes des Deutschen Bundestages nicht weiter bewertet; wir nehmen sie zur Kenntnis."
"12","Ich habe darauf hingewiesen, dass 23 Staaten der Europäischen Union, unter anderem auch Deutschland, Guaidö als Interimspräsidenten mit dem klaren Auftrag, Neuwahlen alsbald herbeizuführen, anerkannt haben."
"13"," Das bedeutet aber nicht, dass sich an den politischen Verhältnissen in Venezuela selbst etwas Grundlegendes geändert hat."
"14"," Die Gesellschaft ist nach wie vor gespalten."
"15"," Herr Maduro hat bislang keinerlei Bereitschaft erkennen lassen, auf einen Dialogprozess einzugehen und den Forderungen nachzukommen."
"16"," Wir selbst arbeiten engagiert in der Kontaktgruppe, auch mit lateinamerikanischen Nachbarstaaten, um eine friedliche Lösung dieses Konflikts herbeizuführen.
 Vizepräsident Thomas "
