"","V1"
"1",""
"2"," Margarete Bause, Bündnis 90/Die Grünen."
"3","Margarete Bause:"
"4","Herr Minister, im Koalitionsvertrag haben sich die Regierungsfraktionen darauf verständigt, zwei wichtige zu ratifizieren."
"5"," Das sind einmal das Fakultativprotokoll zum UN-Sozialpakt und zum anderen die ILO-Konvention 169 zum Schutz indigener Völker."
"6"," Schon im letzten Bericht über die Menschenrechtspolitik der Bundesregierung wurde zugesichert, dass die Ratifizierung des Zusatzprotokolls zum Sozialpakt intensiv geprüft werde."
"7"," Im Dezember hatten wir dazu die Staatssekretärin aus dem Arbeits- und Sozialministerium im Menschenrechtsausschuss."
"8"," Sie hat gesagt, es sei Bewegung in die Sache gekommen."
"9"," Bisher haben wir allerdings von dieser Bewegung noch nicht so viel gemerkt."
"10"," Ich habe zwei schriftliche Fragen zum Stand der Ratifizierungsverfahren gestellt und habe eigentlich keine Antwort bekommen."
"11"," Jetzt frage ich Sie:"
"12"," Wie ist der Zeitplan ftir beide Ratifizierungsprozesse, also Zusatzprotokoll und ILO-Konvention? Wann können wir mit einem Abschluss rechnen? Heiko Maas, Bundesminister des Auswärtigen:"
"13","Wie Ihnen in der Antwort auf Ihre Fragen bereits mitgeteilt wurde, ist das gegenwärtig Teil der regierungsinternen Abstimmung."
"14"," Ich gehe davon aus, dass, wie im Koalitionsvertrag vereinbart worden ist, die Ratifizierung so vorgenommen wird."
"15"," Ich würde mich darüber freuen, wenn uns dies in diesem Jahr gelingt."
"16"," Ich kann Ihnen keinen exakten Zeitplan nennen."
"17"," Aber die Absicht der Bundesregierung ist, wie im Koalitionsvertrag festgelegt, dass wir beide Dokumente ratifizieren."
"18"," Präsident Dr.
 Wolfgang "
