"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Mit diesen Worten schließe ich die Aussprache, nicht ohne zu erwähnen, dass die Kollegin Petra Nicolaisen, CDU/CSU-Fraktion, ihre Rede zu Protokoll gegeben hat."
"4","\"" Deshalb habe ich auch übersehen, Frau Nicolaisen, dass Sie gerade ein Selfie getätigt haben, was in diesem Saal nicht erwünscht ist."
"5","Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/13396 und 19/13519 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"6"," Sind Sie damit einverstanden? — Das ist der Fall."
"7"," Dann sind die Überweisungen so beschlossen."
"8","Ich rufe die Tagesordnungspunkte 20 a und 20 b sowie Zusatzpunkt 20 auf:"
"9","20 a) Beratung der Antwort der Bundesregierung auf die Große Anfrage der Abgeordneten Uwe Kekeritz, Dr."
"10"," Bettina Hoffmann, Claudia Roth, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENStand der Umsetzung der Agenda 2030 und der globalen Nachhaltigkeitsziele in, durch und mit DeutschlandDrucksachen 19/8041, 19/13352b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Umwelt, Naturschutz und nukleare Sicherheit zu dem Antrag der Abgeordneten Dr."
"11"," Bettina Hoffmann, Uwe Kekeritz, Gerhard Zickenheiner, weiterer Abgeordneter und der Fraktion BUNDNIS 90/DIE GRUNENDie Agenda 2030 als Maßstab des Regierungshandelns ernst nehmen und die Transformation unserer Welt entschlossen vorantreibenDrucksachen 19/11149, 19/13583D Anlage 13Vizepräsident Wolfgang Kubicki 0 Beratung des Antrags der Abgeordneten Markus Frohnmaier, Dietmar Friedhoff, Ulrich Oehme, eines weiteren Abgeordneten und der Fraktion der AfDAblehnung der UN-Resolution „Transformation unserer Welt:"
"12"," die Agenda 2030 für nachhaltige Entwicklung“ und Formulierung eigener Ziele der EntwicklungszusammenarbeitDrucksache 19/13531Überweisungsvorschlag:"
"13"," Ausschuss für wirtschaftliche Zusammenarbeit und EntwicklungNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"14"," — Ich höre keinen Widerspruch."
"15"," Dann ist das so beschlossen."
"16","Ich eröffne die Aussprache und erteile zunächst dem Kollegen Uwe Kekeritz, Bündnis 90/Die Grünen, das Wort."
"17"," Uwe Kekeritz:"
"18","Herr Präsident! Werte Kolleginnen und Kollegen! Die Agenda 2030 und das Pariser Klimaabkommen haben einen Aufbruch mit klaren Zielen versprochen:"
"19"," Hunger und Armut sollen weltweit abgebaut werden, Wohlstand soll gerechter verteilt werden, und in Zukunft wollen wir so wirtschaften, dass unsere Lebensgrundlagen überall auf dem Globus erhalten bleiben."
"20"," — Auch unsere Bundesregierung hat das versprochen."
"21"," Trotzdem stellen wir fest:"
"22"," Die Zahl der Hungernden steigt, die Ungleichheit nimmt zu, die Artenvielfalt nimmt ab, und die Klimakrise verschärft sich."
"23","Es gibt da nämlich ein kleines Problem:"
"24"," Die besten Abkommen bringen absolut nichts, wenn es dafür keinen politischen Willen gibt."
"25"," Die Bundesregierung hat noch nicht verstanden, dass eine Feigenblattpolitik nicht ausreicht, um die Agenda 2030 umzusetzen."
"26"," Das zeigt in trauriger Weise auch unsere Große Anfrage."
"27"," Viele Antworten zeigen, dass die Bundesregierung noch nicht weiß, was sie zu tun hat."
"28","Eine Kostprobe:"
"29"," Deutschland gehört beim Gender Pay Gap europaweit zu den Schlusslichtern."
"30"," Nur zwei europäische Länder sind schlechter, nämlich Estland und Tschechien."
"31"," Auf die Frage, was die Bundesregierung gegen diesen Gender Pay Gap unternimmt, antwortete sie, dass sie ja immerhin einen Mindestlohn eingeführt habe, der für Männer und Frauen gelte, und jedes Jahr würde sie auch einen Boys‘ and Girls‘ Day organisieren."
"32"," Das ist wirklich grotesk."
"33"," Dagegen helfen nur wirkliche Gesetze."
"34"," Wir brauchen gleichen Lohn für gleiche Arbeit."
"35","Auch international tut die Bundesrepublik zu wenig; sie investiert nämlich nicht einmal 1 Prozent der Entwicklungsgelder gezielt in Geschlechtergerechtigkeit."
"36","Eine zweite Kostprobe:"
"37"," Wir haben die Frage gestellt, was denn die ganzen Afrikainitiativen, wie der Marshallplan, Compact with Afrika und Pro!Afrika, im Kampf gegen die Armut bewirkt haben."
"38"," Die Regierung antwortet darauf, sie habe bis 2017 über einem Viertel der afrikanischen Bevölkerung einen besseren Zugang zu Krankenversicherungen ermöglicht."
"39"," Das ist hoch interessant."
"40"," Wohlgemerkt:"
"41"," Mit Programmen der Außenwirtschaftsförderung und für Investitionsverbesserungen in Afrika haben wir den Zugang zu Krankenversicherungen in Afrika verbessert."
"42"," Das ist schon ein Wunder."
"43","Aber das eigentliche Wunder kommt noch."
"44"," Diese Maßnahmen, die hier abgefragt werden, haben erst nach 2017 begonnen, und die Bundesregierung sagt, sie hätten schon vor 2017 gewirkt."
"45"," Da muss man sich schon fragen:"
"46"," Wie ernsthaft beantwortet diese Bundesregierung eigentlich Fragen von uns Parlamentariern? Ich glaube eher, das ist eine Missachtung des Parlaments, nach dem Motto:"
"47"," Ihr könnt fragen, was Ihr wollt, und wir antworten euch, was wir wollen."
"48"," — So geht’s nicht! Besonders dramatisch ist natürlich auch, dass Deutschland Bremser statt Vorreiter ist."
"49"," Das zeigt sich ganz besonders auch bei der Klimapolitik."
"50"," Weder national noch international löst die Bundesregierung ihre Versprechen ein."
