"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Dr."
"3"," Brandenburg."
"4"," — Die Kolleginnen Beate Walter-Rosenheimer, Bündnis 90/ Die Grünen, Dr."
"5"," Dietlind Tiemann, CDU/CSU-Fraktion, und Ulrike Bahr, SPD-Fraktion, haben ihre Reden zu Protokoll gegeben."
"6","”Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Errichtung des Implantateregisters Deutschland und zu weiteren Änderungen des Fünften Buches SozialgesetzbuchDrucksache 19/10523Beschlussempfehlung und Bericht des Ausschusses für GesundheitDrucksache 19/13589o maBeratung der Beschlussempfehlung und des Berichts des Ausschusses für Gesundheit zu dem Antrag der Abgeordneten Dr."
"7"," Axel Gehrke, Paul Viktor Podolay, Dr."
"8"," Robby Schlund, weiterer Abgeordneter und der Fraktion der AfDFreiwillige Teilnahme der Patienten am ImplantateregisterDrucksachen 19/10630, 19/13589D Anlage 11Vizepräsident Wolfgang KubickiNach einer interfraktionellen Vereinbarung sind für die Aussprache 27 Minuten vorgesehen."
"9"," — Ich höre keinen Widerspruch."
"10"," Dann ist das so beschlossen."
"11","Ich eröffne die Aussprache und erteile zunächst der Parlamentarischen Staatssekretärin Sabine Weiss für die Bundesregierung das Wort."
"12"," Sabine Weiss, Parl."
"13"," Staatssekretärin beim Bundesminister für Gesundheit:"
"14","Schönen Dank."
"15"," — Herr Präsident! Liebe Kolleginnen und Kollegen! Noch ein Gesetz aus dem BMG."
"16"," Nun ist es ja kein Wert an sich, viele Gesetze zu machen; aber es ist ein Wert an sich, gute Gesetze zu machen, Gesetze, die einen spürbaren Unterschied machen."
"17"," Das Gesetz zur Errichtung des Implantateregisters ist so eins, weil es gut ist für alle Patientinnen und Patienten, die ein Implantat haben oder denen eine Implantation bevorsteht."
"18"," Sie sollen mehr Sicherheit bekommen, gut versorgt werden mit hochwertigen Implantaten, in erfahrenen Einrichtungen."
"19"," Dafür sorgt das Register mit mehr Transparenz über Qualität und Haltbarkeit der Produkte und auch über die Versorgungsqualität in den Kliniken."
"20","Wir werden mit der Erfassung von Hüft- und Knieprothesen und von Brustimplantaten beginnen."
"21"," Alle Patientinnen und Patienten sollen davon profitieren."
"22"," Sie haben künftig auch selbst die Möglichkeit, sich zu informieren."
"23"," Das Register wird ihnen Gewissheit liefern, in welcher Klinik ein bestimmter Eingriff an der Tagesordnung ist, wo also ein großes Know-how dafür vorhanden ist."
"24"," Sichtbar wird dies durch die jährlichen Berichte des Registers."
"25"," Diese Berichte müssen auf validen und vollständigen Daten basieren; daher setzen wir auf eine verpflichtende Teilnahme für alle Beteiligten."
"26","Die Meldung an das Register ist für die Gesundheitseinrichtungen, die gesetzlichen und privaten Krankenversicherungen und alle Patientinnen und Patienten verbindlich."
"27"," Auch die Hersteller müssen sich beteiligen; sie werden verpflichtet, ihre Produkte in der Produktdatenbank des Registers zu registrieren."
"28"," Bei Meldeverstößen der Gesundheitseinrichtungen oder bei der Meldung von Implantaten, die nicht in der Produktdatenbank registriert sind, sieht der Gesetzentwurfeinen Vergütungsausschluss vor."
"29","Versicherte sollen durch das Gesetz außerdem einen deutlich schnelleren Zugang zu medizinischem Fortschritt und zu Innovationen erhalten, in der Arztpraxis und im Krankenhaus."
"30"," In der Vergangenheit hat das Bewertungsverfahren beim G zu oft zu lange gedauert; deshalb führen wir kürzere Fristen ein, verkürzen Stellungnahmeverfahren."
"31"," Wir wollen mehr Erprobungen von innovativen Methoden im GKVSystem haben."
"32"," Die Versorgung muss sich vor allem am Bedarf der Patientinnen und Patienten und an den bisherlternativen ausrichten."
"33"," Das ist evidenzbasierte Medizin, und daran soll sich auch nichts ändern."
"34"," Das Gesetz zur Errichtung des Implantateregisters hilft, die medizinische Versorgung von Patientinnen und Patienten weiter zu verbessern."
"35"," Es ist ein weiteres Gesetz, das einen Unterschied macht, weil es Probleme zu lösen hilft, anstatt sie nur zu beschreiben."
"36","Herzlichen Dank."
"37","Ulrich Oehme:"
"38","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren Abgeordnete! Das Implantateregister ist eine gute Sache, soll es doch die bisher schon bestehenden vielen Register ablösen und so Bürokratie abbauen."
"39"," So weit, so gut."
"40","Den Ansatz, dass alle Implantate ohne Zustimmung des Patienten mit all seinen persönlichen Daten ins Register aufgenommen werden, halten wir für falsch, zeigt es doch einmal mehr, wie diese Regierung mit den Rechten ihrer Bürger umgeht."
"41"," Ob Organtransplantation, Impfpflicht oder Implantateregister, all diese Gesetzentwürfe greifen in die Freiheitsrechte unseres Volkes ein."
"42"," Das Verständnis dieser Koalition bei Problemlösung ist Zwang und Eingriff in die Freiheitsrechte der Bürger."
"43"," Aus diesem Grund haben wir auch einen Änderungsantrag gestellt."
"44"," Ein Rechercheteam des Bayerischen Rundfunks und der US-Investigativplattform ProPublica ist weltweit auf zahlreiche unsicher konfigurierte Server mit personengebundenen Patientendaten gestoßen."
"45"," Dabei handelt es sich um hochsensible medizinische Daten, unter anderem auch von Patienten aus Deutschland."
"46"," Über Jahre hinweg hätten Unbefugte darauf zugreifen können."
"47"," So etwas darf sich unter keinen Umständen wiederholen! Da es aber keine hundertprozentige Sicherheit gibt, soll der Patient selbst entscheiden, ob er Daten freigeben möchte, und, wenn ja, welche."
"48"," Auf keinen Fall sollten die Daten ohne Zustimmung des Patienten gespeichert werden können."
"49"," Ja, wir brauchen eine allumfassende Registrierung von Implantaten."
"50"," Ja, wir brauchen eine enge Zusammenarbeit zwischen Wirtschaft und Forschung, um den StandortUlrich Oehme Deutschland zu erhalten."
"51"," Nein, wir brauchen keinen Zwang, sondern Aufklärung und Prävention."
"52","Für den Patienten steht die Einhaltung des Datenschutzes im Vordergrund."
"53"," Er möchte nicht, dass Krankenkassen oder Arbeitgeber irgendeine Möglichkeit erhalten, an diese Daten zu gelangen."
"54"," Nicht die zwangsweise Aufnahme seiner Daten schafft Vertrauen, sondern verständliche Information und die Gewähr von Datensicherheit."
"55"," Denn wenn der Patient weiß, was mit seinen Daten passiert, und er sich damit der Vor- und Nachteile der Aufnahme in das Register bewusst ist, wird er sich entsprechend entscheiden."
"56"," Aber er soll die Entscheidung treffen und nicht Minister Spahn."
"57","Diese Regierung hat sich längst von der Idee eines intelligenten, hinterfragenden und aufgeklärten Bürgers abgewandt."
"58"," Ihr geht es nicht darum, dass der Mensch selbst denkt, sondern dass der Staat ihm das Denken abnimmt, sei dies nun freiwillig oder erzwungen."
"59"," Vor allem aber wollen Sie im Gesundheitswesen einen sprichwörtlichen Kadavergehorsam."
"60","Wir wollen erstens, dass das Gesundheitssystem für den Patienten da ist und nicht umgekehrt, zweitens, dass die Patienten in die Entscheidungen über ihre Gesundheit einbezogen werden, und drittens, dass der Bürger selbst entscheidet, wem er wann und zu welchem Zeitpunkt seine Daten freigibt."
"61"," Wir fordern Vertrauen statt Zwang."
"62"," Wir werden Ihrem Gesetzentwurf nicht zustimmen."
"63","Danke.
 Vizepräsident Wolfgang "
