"","V1"
"1",""
"2","Herr Kollege Sichert, die Kolleginnen und Kollegen dieses Parlamentes können es deshalb wagen, weil sie durch Wahlen demokratisch legitimiert sind."
"3"," Die Kollegin Yasmin Felt SPD-Fraktion, hat ihre Rede zu Protokoll gegeben."
"4","'Als nachster Redner hat das Wort der Kollege Dr."
"5"," Jens Brandenburg, FDP-Fraktion."
"6"," Dr."
"7"," Jens Brandenburg:"
"8","Herr Prasident! Liebe Kolleginnen und Kollegen! Werte Linke, Ihr Antrag ist ja ganz schön dünn."
"9"," Sie wiederholen die uralte Forderung nach einer Ausbildungsumlage, ein konkretes Konzept bleiben Sie uns heute aber schuldig."
"10"," Arbeitgeber sollen irgendwie Beiträge zahlen, die dann umverteilt werden an ausbildende Unternehmen."
"11"," Mehr, Konkretes, erfahren wir von Ihnen nicht."
"12"," Viele Fragen bleiben offen:"
"13"," Wie hoch soll dieser Beitrag sein? Zahlen alle Unternehmen gleich viel? Oder gibt es eine Bezugsgröße — Beschäftigte oder Umsatz? Nach welchen Kriterien wird das Geld verteilt? Wer verwaltet diesen Fonds? Ist die Umlage befristet oder dauerhaft? Ist sie bundesweit oder regional spezifisch? Gilt die Umlage über alle Branchen hinweg oder eben nicht?Und, liebe Linke, kennen Sie den Unterschied zwischen Unternehmen und Betrieb? Bei Ihnen sollen beide bezahlen."
"14"," Wenn nun ein Unternehmen aus mehreren Betrieben besteht, wer zahlt denn dann? Wie sieht es aus mit Unternehmen, die Anforderungen, Qualifikationsanforderungen, außerhalb der beruflichen Bildung haben? Das ist ja beispielsweise im IT-Sektor keine Seltenheit."
"15"," Und wie wollen Sie es mit dual Studierenden handhaben? Über all diese Fragen um die konkrete Umsetzung Ihrer Forderung haben Sie offensichtlich gar nicht nachgedacht."
"16"," Die Dauer dieser Plenardebatte hätten Sie besser genutzt, einen konkreten Vorschlag zu formulieren."
"17"," D Anlage 11Dr."
"18"," Jens BrandenburgAber vielleicht haben Sie recht, und das lohnt sich gar nicht."
"19"," Denn Ihre Problembeschreibung geht ja schon an der Realität völlig vorbei:"
"20"," Sie zeichnen hier ein Bild, als würden Hunderttausende Jugendliche ausschließlich daran scheitern, dass angeblich all die Unternehmen überhaupt gar nicht ausbilden wollen."
"21"," Das Gegenteil ist doch der Fall."
"22"," Immer mehr kleine Betriebe geben die Suche nach Auszubildenden auf, weil sie über Jahre hinweg keine passenden Bewerber finden."
"23","Zahlenmäßig gehen momentan Angebot und Nachfrage auf; aber wir haben ein Passungsproblem, sektoral und geografisch."
"24"," Und Sie wollen nun den Bäcker aus Greifswald bestrafen, weil sein potenzieller Bewerber lieber Fotograf in Krefeld werden will! Wir beobachten, dass immer mehr Jugendliche ihre Perspektive im Studium sehen und leider nicht in der beruflichen Bildung."
"25"," Wir beobachten außerdem, dass über 50 000 Jugendliche jedes Jahr die Schule ganz ohne Abschluss verlassen."
"26"," Und an all dem ändert Ihre Umverteilung gar nichts."
"27"," Auch zu Ihrer zweiten Forderung - nach einem Rechtsanspruch auf Ausbildung - erfahren wir nichts Konkretes."
"28"," Aber sie lässt zumindest durchblicken, was Sie eigentlich vorhaben:"
"29"," Sie wollen junge Menschen nicht mehr so sehr in Betrieben, sondern in außerbetrieblichen Einrichtungen ausbilden und das von der Wirtschaft bezahlen lassen."
"30"," Damit legen Sie die Axt an die duale Ausbildung."
"31"," Wer am tatsächlichen Bedarf auf dem Arbeitsmarkt vorbei ausbildet, erhöht die Jugendarbeitslosigkeit, und das lassen wir nicht durchgehen."
"32"," Nötig wären stattdessen eine praxisnahe Berufsorientierung an allen Schulen, individuellere Bildungswege mit Möglichkeiten zu Teil- und Nachqualifikation und eine echte Exzellenzinitiative „berufliche Bildung“, die die Attraktivität von Aus- und Weiterbildung weiter erhöht."
"33"," Als gute Serviceopposition haben wir diese Vorschläge und viel mehr natürlich schon längst eingebracht."
"34"," Lassen Sie sich doch davon inspirieren."
"35","Eine letzte Anmerkung."
"36"," Wir stehen ja alle auch in persönlicher Verantwortung."
"37"," Laut Medienberichten gibt es in Ihrer Fraktion keinen einzigen Abgeordneten, der im eigenen Büro ausbildet."
"38"," Mein geschätzter Kollege Otto Fricke — da sitzt er — hat zurzeit eine Auszubildende aus Brandenburg im zweiten Lehrjahr in seinem Büro."
"39","Ich selbst bin recht neu dabei."
"40"," Ich habe mir das für die nächste Legislaturperiode — die Wahl vorausgesetzt — auch persönlich vorgenommen."
"41"," Jetzt sind Sie am Zug:"
"42"," Wenn Sie schon nicht ausbilden, können Sie sich doch gerne in der Fraktion zusammentun und Herrn Fricke einen Teil Ihrer Mitarbeiterpauschale übertragen."
"43"," Ganz solidarisch und so, wie Sie es von der Wirtschaft einfordern."
"44","Herzlichen Dank.
 Vizepräsident Wolfgang "
