"","V1"
"1",""
"2"," Das Wort zu einer Kurzintervention erteile ich dem Kollegen Hess, AfD-Fraktion."
"3"," Martin Hess:"
"4","Vielen Dank, Herr Präsident."
"5"," — Kollege Grötsch, die Wiederholung von Unterstellungen, Lügen und Unwahrheiten macht sie nicht wahrer."
"6"," Herr Grötsch, Sie haben offensichtlich — die anderen Vorredner auch — den Antrag nicht gelesen."
"7"," Er bezieht sich nämlich explizit auf alle Extremismusformen."
"8"," Da Lesen bildet, bin ich so frei und zitiere die Ziffern 1 unDer Deutsche Bundestag stellt fest:"
"9","1."
"10"," Der Deutsche Bundestag bekennt sich zu einem antiextremistischen Grundkonsens und erkennt dazu an, dass der gesellschaftlichen Polarisierung nur effektiv begegnet werden kann, indem man sich gemeinsam und in glaubhafter Form gegen alle extremistischen Strömungen rechter, linker oder islamistischer Art einsetzt."
"11"," 2."
"12"," Für einen glaubwürdigen Kampf der Politik gegen gewalttätigen politischen Extremismus distanziert sich daher der Deutsche Bundestag in aller Deutlichkeit von jeglichen Strömungen, die das Demokratieund das Rechtsstaatsprinzip sowie das staatliche Gewaltmonopol in Verkörperung durch die Polizei-/Sicherheitsbehörden und der Justiz in der Bundesrepublik Deutschland ablehnen."
"13","Herr Grötsch, so wie sich die AfD glasklar von Rechtsextremismus distanziert, so klar würde ich mir eine Distanzierung Ihrer Partei vom Linksextremismus wünschen.
Vizeprasident Wolfgang "
