"","V1"
"1",""
"2"," Für die CDU/CSU-Fraktion hat das Wort der Kollege Dr."
"3"," Jan-Marco Luczak."
"4"," Dr."
"5"," Jan-Marco Luczak:"
"6","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Lieber Chris Kühn - das Gleiche gilt auch für Caren Lay -, ich weiß eigentlich gar nicht, was Sie in den letzten Monaten und Jahren gemacht haben."
"7"," Vielleicht hätten Sie einmal aufmerksam zuhören sollen, was wir als Große Koalition beschlossen haben."
"8"," Wenn Sie hier sagen, die Große Koalition habe beim Mietrecht versagt, habe nicht geliefert, dann schauen Sie sich einmal an, was wir ins Gesetzblatt geschrieben haben."
"9"," Wir haben gerade zum Jahresanfang ein wirklich umfassendes Mieterschutzgesetz auf den Weg gebracht."
"10"," Wir haben die Mietpreisbremse verscharft."
"11"," Wir haben die Auskunftspflicht eingeführt und dadurch für mehr Transparenz auf dem Wohnungsmarkt gesorgt."
"12"," Wir sind bei den Modernisierungskosten hart herangegangen, indem wir den Umlagesatz von 11 auf 8 Prozent gesenkt haben."
"13"," Wir haben die Kosten gedeckelt, dass man nicht mehr als 3 Euro pro Quadratmeter umlegen kann und bei niedrigen Mietverhältnissen nur 2 Euro pro Quadratmeter."
"14"," Wir haben einen Ord eschaffen gegen die schwarzen Schafe, die es gibt und die die Leute bewusst herausmodernisieren."
"15"," a toatl teaAll das haben wir gemacht, und es ist auch richtig so, dass wir das gemacht haben."
"16"," Wir sind noch weiter gegangen."
"17"," Wir haben jetzt im Koalitionsausschuss vereinbart:"
"18"," Wir schauen uns die Mietpreisbremse noch einmal an und verlängern sie."
"19"," Wir haben vor, den Betrachtungszeitraum bei der ortsüblichen Vergleichsmiete von vier auf sechs Jahre zu verlängern."
"20"," Also:"
"21"," Man muss schon anerkennen, dass dort viel passiert."
"22","Ich will aber eines sagen — das gilt für Die Linke, die hier Vorschläge macht, aber auch für unseren Koalitionspartner —:"
"23"," Frau Nissen hat gerade dargestellt, was die SPD-Fraktion mit dem Papier zur Wohnwende noch alles machen will."
"24"," Es zerstört das Vertrauen in die Verlässlichkeit der Politik, wenn wir hier im Wochenrhythmus neue Eingriffe in das Mietrecht fordern."
"25"," Das geht auch deshalb nicht, weil nämlich bei diesen Bedingungen irgendwann keiner mehr baut, weil niemand mehr Vertrauen hat, dass es verlässliche Rahmenbedingungen gibt."
"26"," Deswegen müssen wir irgendwann zu einem Schluss kommen, die Dinge umsetzen und dann einfach wirken lassen, meine Damen und Herren."
"27"," Vizepräsident Dr.
 Hans-Peter "
