"","V1"
"1",""
"2"," Vielen Dank, Kollege Kamann."
"3"," — Nächster Redner in der Debatte:"
"4"," Hansjörg Durz, CDU/CSU-Fraktion."
"5"," Hansjörg Durz:"
"6","Sehr geehrte Frau Präsidentin! Verehrte Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Schon die erste Diskussion dieser Anträge im Parlament hat gezeigt und die heutige Debatte zeigt es wieder, dass wir uns im Ziel einig sind:"
"7"," Wir brauchen und wollen mehr Gründerinnen und Gründer in Deutschland, insbesondere für Innovationen."
"8"," Zum Beispiel fehlen uns im Digitalsektor junge Unternehmerinnen und Unternehmer, die kreative Ideen für die digitale Welt von heute und von morgen umsetzen."
"9","Müssen wir Unternehmensgründungen vereinfachen? Ganz bestimmt."
"10"," Brauchen die Gründer in Deutschland mehr Wagniskapital? Ohne Zweifel."
"11"," Müssen wir denHansjörg Durz Transfer von der Wissenschaft in die Wirtschaft stärken? Unbedingt, und zwar in ganz Deutschland."
"12","Bereits in der letzten Debatte über diese Anträge sowie auch in den Beiträgen meiner Vorredner konnten wir feststellen:"
"13"," Vieles von dem, was dort gefordert wird, wird so oder so ähnlich bereits umgesetzt oder ist in Planung."
"14"," Die Widersprüche in den vorliegenden Anträgen und unsere Gegenpositionen haben wir sowohl in der ersten Lesung als auch heute als auch im Ausschuss deutlich gemacht; meine Vorredner haben sie erneut herausgearbeitet."
"15","Doch manchmal, insbesondere beim Blick auf den Grünenantrag, der ein wahres Dickicht an Maßnahmen bereithält — mit Sicherheit auch vieles Richtige -, gerät in solchen Debatten das Wesentliche aus dem Blick, nämlich der entscheidende Grund, warum wir in Deutschland so wenige Gründungen haben."
"16","Unternehmen aus Amerika und Asien gestalten die digitale Welt, wie sie ihnen gefällt."
"17"," Europa importiert dann die Innovationen und Produkte, die andernorts erdacht und erarbeitet wurden."
"18"," Doch wenn wir an dieser Wertschöpfung teilhaben wollen, müssen wir nicht bloß die Endprodukte auf den alten Kontinent verschiffen, sondern wir müssen unsere Rohstoffe heben; denn neben einer guten Idee ist es vor allem der Mut, diese Ideen in die Realität umzusetzen, der Wille, die Hürden auf dem Weg dorthin zu meistern, und die positive Grundeinstellung, bei der der Glaube an die eigene Schaffenskraft die Angst vor dem Scheitern überwiegt."
"19"," Kurzum:"
"20"," Deutschland braucht mehr Gründergeist."
"21"," In einer Umfrage eines internationalen Finanzdienstleisters vom Mai dieses Jahres wurde nach den größten Hemmnissen für eine Unternehmensgründung gefragt."
"22"," Über 1 000 junge Menschen in Deutschland gaben Antwort."
"23"," Erstaunlicherweise waren es nicht die fehlende Lust auf das Unternehmertum, eine nicht vorhandene Geschäftsidee oder der enorme bürokratische Aufwand, die junge Menschen in erster Linie an der Gründung hindern."
"24"," Stattdessen waren die beiden meistgenannten Begründungen erstens die fehlende Sicherheit und zweitens die Angst vor dem Scheitern."
"25"," Das heißt nicht, dass an den vielen anderen Schrauben nicht gedreht werden muss."
"26"," Doch wir müssen uns ab und an aus dem Klein-Klein der deutschen Gründungsförderung herausbegeben und den Blick auf das eigentliche Ziel lenken, um es nicht aus den Augen zu verlieren."
"27","Ich will deshalb in dieser Debatte ein positives Beispiel aus meiner Geburtsstadt Augsburg vorbringen."
"28"," Woran es in Deutschland mangelt, sind Vorbilder."
"29"," Meine Heimatregion kann so ein Vorbild sein; denn die Fuggerstadt schafft etwas, was wir in Deutschland und auch in Bayern aktuell nicht schaffen:"
"30"," Die Gründerrate ist dort im Jahr 2018 angestiegen."
"31","Was ist das Erfolgsrezept? Die meisten Gründer in Augsburg sind junge Akademiker; denn die Hochschule und die Universität unterstützen auch dank Förderung durch den Bund die Gründungsaktivitäten ihrer Absolventen."
"32"," Die Stadt beherbergt Gründerzentren."
"33"," Damit ist nicht nur die Verfügbarmachung von Räumen gemeint, sondern auch ein umfassendes Beratungsangebot."
"34"," Gründerinnen und Gründer werden dort somit bei typischen Problemstellungen im Laufe der verschiedenen Gründungsphasen unterstützt und begleitet."
"35","Auch die lokale Wirtschaft unterstützt diese Entwicklung."
"36"," Bereits vor zehn Jahren ist hier zum Beispiel das Forum Unternehmerkapital entstanden."
"37"," Gestandene Unternehmer haben sich zusammengetan, um jungen Startups finanziell unter die Arme zu greifen."
"38"," Der Weg zum Business Angel ist somit für die Gründer nicht weit."
"39"," Es ist dieses Ökosystem, das jungen Menschen das Selbstvertrauen gibt, eine Unternehmung zu starten."
"40"," Solche Strukturen werden von der Bundesregierung mit dem EXIST-Förderprogramm maßgeblich unterstützt."
"41"," Im aktuellen Haushaltsentwurf sind für das Programm 80 Millionen Euro vorgesehen."
"42"," Das ist sinnvoll und gut investiertes Geld Mit EXIST wird meist ausschließlich die Zahlung von Stipendien für Gründer verbunden."
"43"," Dabei ist das Programm vielfältiger und macht es sich zur Aufgabe, das Grundübel der mangelnden Gründungsaktivität in Deutschland zu bekämpfen."
"44"," Neben Gründerstipendien und Forschungstransfer ist ein weiterer wichtiger Bereich die Förderung der Gründungskultur."
"45","Im vergangenen Jahr hat die Bundesregierung eine neue Wettbewerbsrunde dieses Förderzweiges gestartet."
"46"," Mit dem Programm EXIST-Potentiale werden Hochschulen dabei unterstützt, ein gründungsfreundliches Ökosystem aufzubauen."
"47"," Die Projektanträge müssen darauf abzielen, eine nachhaltige Vernetzung von Akteuren aus Wirtschaft und Wissenschaft zu generieren, also ein Ökosystem, um Lust auf Gründungen zu machen."
"48","Das Bund irtschaftsministerium ist mit Förderanträgen an überhäuft worden — ein sehr positives Zeichen."
"49"," Die Juryentscheidung zum aktuellen Förderaufruf steht kurz bevor und Deutschland damit vor einem weiteren Schritt in die richtige Richtung."
"50","Diese Linie des EXIST-Programms ist von enormer Wichtigkeit; denn die Entwicklung von Gründungskultur ist kein Schalter, der sich einfach umlegen lässt."
"51"," So etwas verändert sich nicht von Jahr zu Jahr oder von Legislaturperiode zu Legislaturperiode."
"52"," Stattdessen geht es um eine schrittweise langfristige Veränderung der Einstellung der Deutschen zum Unternehmertum."
"53"," Unsere Debatten und Entscheidungen im Bundestag tragen übrigens ihren Anteil dazu bei."
"54"," Wie sprechen wir über Menschen, die anpacken? Wir müssen denjenigen Wertschätzung entgegenbringen, die Mut haben und anpacken."
"55"," Die Bundesregierung hat sich mit EXIST-Potentiale entschieden, das Grundproblem der viel zu geringen Gründungsrate in Deutschland anzugehen und eine Gründungskultur langfristig in unserem Land zu verankern."
"56"," Diesen Weg müssen wir unterstützen; denn unsere wichtigsten Rohstoffe der Zukunft sind nicht unter der Erde zu finden, sondern in den Köpfen der Menschen,Hansjörg Durz und die müssen mit genügend Gründergeist gesegnet sein."
"57","Vielen Dank.
Vizepräsidentin Claudia "
