"","V1"
"1",""
"2"," Vielen Dank, Frau Kollegin."
"3"," —- Damit schließe ich die Aussprache zu Tagesordnungspunkt 7 a."
"4","Wir kommen zur Abstimmung über den von der Bundesregierung eingebrachten Gesetzentwurf zur Änderung des Stasi-Unterlagen-Gesetzes."
"5"," Der Ausschuss für Kultur und Medien empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/13577, den Gesetzentwurf der Bundesregierung auf Drucksache 19/11329 anzunehmen."
"6","”D Anlage 3 Hierzu liegt ein Anderungsantrag der Fraktion der AfD auf Drucksache 19/13586 vor, tiber den wir zuerst abstimmen."
"7"," Auf Verlangen der Fraktion der AfD stimmen wir tiber diesen Anderungsantrag namentlich ab."
"8","Ich weise schon jetzt darauf hin, dass ich bis zum Vorliegen des Ergebnisses dieser namentlichen Abstimmung die Sitzung unterbrechen muss."
"9","Ich bitte die Schriftführerinnen und Schriftführer, die vorgesehenen Plätze einzunehmen."
"10"," — Sind jetzt alle vorgesehenen Plätze besetzt? — Ich sehe, das ist der Fall."
"11"," Dann eröffne ich die namentliche Abstimmung über den Änderungsantrag der Fraktion der AfD auf Drucksache 19/13586."
"12","Ist noch ein Mitglied des Hauses anwesend, das seine Stimme noch nicht abgegeben hat? - Ich stelle fest:"
"13"," Es ist niemand mehr anwesend, der seine Stimme noch nicht abgebeben hat."
"14"," Dann schließe ich die Abstimmung und bitte die Schriftführerinnen und Schriftführer, mit der Auszählung zu beginnen."
"15","Bis zum Vorliegen des Ergebnisses der namentlichen Abstimmung unterbreche ich die Sitzung.
 Vizepräsident Wolfgang "
