"","V1"
"1",""
"2"," Frau Kollegin Lay, gestatten Sie eine Zwischenfrage des Kollegen Kleinwächter?Caren Lay:"
"3","Nein, vielen Dank."
"4"," — Meine Damen und Herren, es ist übrigens auch ein Märchen, dass sich die Regulierung von Mieten und der Neubau von Wohnungen wechselseitig ausschließen."
"5"," Wir haben beispielsweise nachgewiesen, dass in Berlin bei einer starker Regulierung in den 80er-Jahren deutlich mehr gebaut wurde als in Zeiten ohne Regulierung."
"6"," Beides gehört also zusammen."
"7"," Apropos Länder."
"8"," Ich möchte an dieser Stelle schon sagen, dass ich es gut und richtig finde, wenn die Länder ihre Kompetenzen einsetzen, Verantwortung für das Wohnungswesen übernehmen und das Ihrige tun."
"9"," Berlin will als erstes Bundesland diese Verantwortung wahrnehmen; die rot-rot-grüne Koalition hat einen gemeinsamen Entwurf für einen Mietendeckel vorgelegt."
"10"," Das ist gut und richtig."
"11"," Daran sollten sich die anderen Länder ein Beispiel nehmen."
"12"," Ich finde es auch gut und richtig, dass wir damit als Linke dafür sorgen, dass sich auch Menschen mit geringem Einkommen eine Wohnung in guten Wohnlagen leisten können; denn auch ganz normale Leute haben das Recht, in Innenstädten zu wohnen."
"13"," Es gibt kein Recht auf Rendite; aber es gibt ein Recht auf Wohnen."
"14"," Das müssen wir endlich umsetzen, im Bund und in den Ländern."
"15"," Vizepräsident Dr.
 Hans-Peter "
