"","V1"
"1",""
"2"," Herr Kollege Dobrindt, mögen Sie antworten? — Dann haben Sie das Wort."
"3"," Bitte sehr."
"4","Alexander Dobrindt:"
"5"," Lieber Kollege, Ihre Annahmen sind falsch."
"6"," Klar ist, dass der soziale Ausgleich für uns ein wesentlicher Be Alexander Dobrindtstandteil des Klimapaketes ist."
"7"," Genau deswegen nehmen wir daraufbesonders Rücksicht und sorgen für Entlastungen auf der anderen Seite."
"8","Sie haben den Strom angesprochen."
"9"," Bei der EEG-Umlage werden wir entlasten und diese Entlastungen zukünftig aufwachsen lassen, so wie auch auf der anderen Seite die Bepreisung im Bereich von Heizöl und Benzin steigt."
"10"," Das ist genau das, was wir unter sozialem Ausgleich verstehen:"
"11"," dass man diese Maßnahmen zusammenbringen muss, wenn man Menschen bei diesem ganzen Projekt mitnehmen will."
"12","Akzeptanz ist eines der größten Erfolgsrezepte für einen wirkungsvollen Klimaschutz."
"13"," Deswegen bleiben wir dabei, dass wir den sozialen Ausgleich natürlich mit dem Anstieg der Bepreisung einhergehen lassen und die Menschen entlasten werden, wenn sie beim Klimaschutz mit dabei sein wollen."
"14","Danke schön."
"15"," Präsident Dr.
 Wolfgang "
